,drug_row,drug_col,cell_line_name,synergy_hsa
618323,283.0,827.0,130.0,5.93608540385174
618236,345.0,827.0,129.0,4.46506329492499
618331,283.0,216.0,130.0,4.78132787626708
618341,345.0,252.0,130.0,7.96328758620506
618307,4240.0,556.0,130.0,10.8354314236207
618260,3023.0,751.0,129.0,1.7766989102073
618182,296.0,556.0,129.0,15.5024000922071
618292,345.0,4077.0,130.0,25.3358911331483
618217,4240.0,556.0,129.0,8.41732998239817
618234,3023.0,827.0,129.0,3.31912151421713
618294,325.0,4077.0,130.0,9.37350673360531
618212,252.0,556.0,129.0,26.6958805778483
618213,2490.0,556.0,129.0,8.49262233088455
618211,216.0,556.0,129.0,2.75588498284096
618328,252.0,216.0,130.0,6.54017965135426
618272,296.0,556.0,130.0,8.20836300698526
618238,252.0,216.0,129.0,3.85190340601672
618201,352.0,4077.0,129.0,11.4544031604422
618306,3023.0,556.0,130.0,3.42730054823113
618232,751.0,827.0,129.0,3.40489858502005
618210,827.0,556.0,129.0,8.24180563773102
618273,300.0,556.0,130.0,8.53343377993822
618288,359.0,4077.0,130.0,7.74902354371756
618357,3023.0,3023.0,130.0,-1.42317843082986
618242,3023.0,216.0,129.0,4.63285484046166
618219,827.0,331.0,129.0,0.977204312276522
618324,3023.0,827.0,130.0,4.88509214329428
618282,334.0,556.0,130.0,9.24010808092428
618354,3023.0,283.0,130.0,7.6262936464381
618225,3023.0,331.0,129.0,7.4945987224945
618289,343.0,4077.0,130.0,2.70642156059662
618360,4240.0,4240.0,130.0,-1.54052389176883
618262,345.0,751.0,129.0,5.44831198628795
618356,345.0,283.0,130.0,12.6613708060963
618351,4240.0,751.0,130.0,-1.19634787330856
618248,283.0,252.0,129.0,7.27501969299931
618190,329.0,556.0,129.0,12.1452369912274
618293,329.0,4077.0,130.0,6.62048309911012
618321,2490.0,827.0,130.0,3.88354715076309
618244,345.0,216.0,129.0,-0.97911704847975
618227,345.0,331.0,129.0,7.64250639118633
618285,296.0,4077.0,130.0,5.85760962206889
618226,4240.0,331.0,129.0,5.11028374376782
618346,4240.0,2490.0,130.0,10.2281716846677
618192,334.0,556.0,129.0,14.7434463369042
618237,216.0,216.0,129.0,3.91862222692088
618275,359.0,556.0,130.0,7.00819804911398
618298,2373.0,420.0,130.0,3.37172457911035
618291,352.0,4077.0,130.0,10.1696558507172
618336,2490.0,252.0,130.0,3.84751760382582
618344,283.0,2490.0,130.0,4.56829983592558
618193,331.0,556.0,129.0,-0.0008950992815675
618199,343.0,4077.0,129.0,7.67972443498275
618320,252.0,827.0,130.0,11.0584961725854
618327,216.0,216.0,130.0,5.21595359992251
618187,341.0,556.0,129.0,7.48905290480768
618203,329.0,4077.0,129.0,10.8104438957915
618231,2490.0,827.0,129.0,3.53338167685698
618277,341.0,556.0,130.0,9.18774571962023
618333,4240.0,216.0,130.0,0.348269065597539
618191,325.0,556.0,129.0,9.93512923752702
618312,2490.0,331.0,130.0,3.54192214977151
618184,295.0,556.0,129.0,15.1553372373648
618335,252.0,252.0,130.0,0.47259227875955
618249,3023.0,252.0,129.0,15.4075987382499
618245,252.0,252.0,129.0,2.39087962011468
618316,4240.0,331.0,130.0,6.01806346131685
618241,283.0,216.0,129.0,4.75603217456231
618317,345.0,331.0,130.0,10.9955781838981
618261,4240.0,751.0,129.0,-0.397086883980496
618358,4240.0,3023.0,130.0,5.80026722793989
618287,295.0,4077.0,130.0,8.25275035023371
618352,345.0,751.0,130.0,5.93299861355471
618300,827.0,556.0,130.0,9.2584420838884
618235,4240.0,827.0,129.0,3.42713644720509
618257,345.0,2490.0,129.0,2.65390113887988
618299,556.0,556.0,130.0,-1.32133864698526
618243,4240.0,216.0,129.0,-7.61481214188389
618296,331.0,4077.0,130.0,4.51822288084258
618340,4240.0,252.0,130.0,9.30428518844828
618209,556.0,556.0,129.0,-1.34977194719545
618256,4240.0,2490.0,129.0,2.7458478125963
618281,325.0,556.0,130.0,11.4985895139414
618223,751.0,331.0,129.0,3.25436128136076
618355,4240.0,283.0,130.0,2.11744556517852
618258,751.0,751.0,129.0,-1.26677661098089
618263,283.0,283.0,129.0,0.818658768929075
618342,2490.0,2490.0,130.0,0.751783364523039
618230,252.0,827.0,129.0,8.04379102698661
618218,331.0,331.0,129.0,-3.27885416378905
618319,216.0,827.0,130.0,4.79576713097079
618349,283.0,751.0,130.0,3.73352830084129
618183,300.0,556.0,129.0,14.577261404569
618247,751.0,252.0,129.0,6.50335522573117
618345,3023.0,2490.0,130.0,3.26464925062635
618315,3023.0,331.0,130.0,3.37450046770716
618310,216.0,331.0,130.0,-0.195382777750171
618329,2490.0,216.0,130.0,4.70636250871427
618295,334.0,4077.0,130.0,2.70545263825141
618279,345.0,556.0,130.0,-0.0008950992815675
618334,345.0,216.0,130.0,8.83404003565823
618361,345.0,4240.0,130.0,-0.0008950992815675
618208,2373.0,420.0,129.0,2.66647933866135
618276,343.0,556.0,130.0,16.7354605490055
618318,827.0,827.0,130.0,-3.20153115038362
618200,341.0,4077.0,129.0,6.91927423666481
618301,216.0,556.0,130.0,4.39762548101524
618313,751.0,331.0,130.0,-0.904673045883321
