,drug_row,drug_col,cell_line_name,synergy_hsa
396564,3010.0,765.0,111.0,-39.6490805220903
490413,1871.0,2832.0,183.0,-26.7095567765237
392632,161.0,2424.0,111.0,-35.8574914234873
507746,2619.0,354.0,169.0,-34.3912590749583
485873,466.0,232.0,182.0,-29.4150769478415
409201,419.0,453.0,113.0,-25.0507136764025
448962,31.0,548.0,181.0,17.0234532907853
430103,2451.0,4157.0,115.0,-20.1420177089338
520523,2913.0,247.0,128.0,-17.0552488193147
364995,281.0,2451.0,108.0,-63.8928280106562
429219,562.0,836.0,115.0,19.6943661753529
495037,4150.0,4159.0,125.0,-30.8158124583496
460112,3898.0,2421.0,120.0,-25.120104599327
361860,467.0,254.0,108.0,-6.35066834378608
474813,3.0,3898.0,123.0,-17.5802619840649
386703,741.0,2088.0,110.0,-12.182409844974
521002,374.0,2088.0,128.0,-18.4091829679733
511232,643.0,2875.0,127.0,-54.657246852759
471152,1904.0,687.0,122.0,-30.6279221270686
365538,554.0,482.0,108.0,10.4526805735559
516928,1909.0,552.0,128.0,19.663317252143
511482,1909.0,341.0,127.0,21.0919861504515
391702,249.0,4151.0,111.0,-7.71308254137749
421572,4155.0,2400.0,114.0,-38.9109293912609
350951,277.0,4157.0,106.0,-14.8541490540984
430786,920.0,523.0,115.0,-11.3517339925262
476699,1904.0,229.0,123.0,4.42901863273528
460124,3898.0,1257.0,120.0,-27.7491998430502
471119,1904.0,249.0,122.0,-48.1595484274164
472949,540.0,741.0,123.0,6.23853636793235
382983,788.0,3.0,110.0,-4.13018340776237
351411,3379.0,232.0,106.0,-18.0310398499395
449164,374.0,232.0,181.0,-7.30878029615757
467048,788.0,4153.0,122.0,20.1978165971183
477548,655.0,545.0,123.0,10.763320428605
441374,247.0,482.0,116.0,16.1178890841905
480959,484.0,3898.0,124.0,-36.4634643800417
460000,524.0,453.0,120.0,10.7444570103353
489259,4149.0,3100.0,183.0,-8.60068981229885
346930,249.0,143.0,106.0,-9.90578086252164
491061,552.0,4158.0,183.0,-2.35215609062059
451309,1330.0,2424.0,117.0,-39.972098565701
486227,247.0,4151.0,182.0,16.3663349830302
486731,926.0,2026.0,182.0,-18.2987138866451
405865,523.0,442.0,112.0,-21.493108987033
447307,232.0,4149.0,181.0,-19.1904827806643
479867,2426.0,2424.0,124.0,-30.4569949625741
495332,217.0,674.0,125.0,-6.19190930729775
489749,217.0,3100.0,183.0,-15.8182257871595
