,drug_row,drug_col,cell_line_name,synergy_hsa
505283,788.0,687.0,169.0,-2.7828791666882
491771,341.0,4156.0,183.0,-8.57734374594728
396459,374.0,655.0,111.0,-14.6569946924852
487697,85.0,4158.0,182.0,4.62505965169446
392506,2310.0,277.0,111.0,0.132771963526642
500821,562.0,4153.0,126.0,11.9718182749249
509067,4155.0,552.0,169.0,-2.28427743953412
485266,419.0,4149.0,182.0,-6.41750631981333
488155,31.0,3214.0,182.0,-18.1287974143911
430041,419.0,4158.0,115.0,-41.7435085583117
431461,4154.0,3214.0,115.0,-4.17863337609486
364877,724.0,438.0,108.0,-25.2903931537908
429141,562.0,143.0,115.0,-16.589654783766
495128,821.0,354.0,125.0,5.07769876109608
472910,540.0,2088.0,123.0,5.32708470991403
361724,143.0,2424.0,108.0,20.0727464082475
457609,164.0,364.0,120.0,10.2519142198545
386549,482.0,2424.0,110.0,-12.5781731639392
432021,1904.0,229.0,115.0,-30.315470774972
481414,604.0,2026.0,124.0,-22.1904997220333
471204,2875.0,442.0,122.0,-11.3577812054789
365423,604.0,3100.0,108.0,-36.6449469461197
439827,765.0,601.0,116.0,-5.39852607812648
503954,1939.0,778.0,126.0,-6.88595524035264
391574,682.0,765.0,111.0,-28.5006429959596
441642,281.0,1330.0,116.0,27.1101066385806
350867,1904.0,741.0,106.0,11.7823944417162
510571,845.0,601.0,127.0,-30.7611591397774
508098,724.0,4151.0,169.0,17.4569529139999
500667,217.0,3100.0,126.0,2.98442730280343
498073,604.0,161.0,125.0,-27.1566530648065
488539,3010.0,2426.0,182.0,-3.73176378865276
382862,574.0,4149.0,110.0,-22.9587909459846
351298,524.0,2832.0,106.0,-16.3605621277088
505303,788.0,1257.0,169.0,-7.73619169751907
467113,203.0,1225.0,122.0,-19.4027478344944
486667,2677.0,2310.0,182.0,-21.5016843752355
432850,655.0,1904.0,115.0,-43.4562658687588
467587,821.0,4149.0,122.0,-14.9973139177929
460022,524.0,2310.0,120.0,-4.26594116859883
489359,643.0,467.0,183.0,-43.7237920266891
346899,574.0,4153.0,106.0,8.42448612185177
462167,562.0,687.0,121.0,-37.3727698295001
417803,467.0,203.0,114.0,-10.782631076128
518223,552.0,254.0,128.0,17.6337118479019
486778,545.0,4151.0,182.0,9.56057560511417
405739,554.0,229.0,112.0,-9.95323448987701
447006,364.0,4157.0,181.0,-18.3379728340236
517025,217.0,364.0,128.0,10.265369000771
503185,4154.0,574.0,126.0,4.1753121565165
470098,724.0,2677.0,122.0,-4.68602120815828
428861,150.0,4152.0,115.0,-17.0799717526396
491386,466.0,2875.0,183.0,-22.640769945008
382543,453.0,467.0,110.0,14.7802076515815
362072,574.0,601.0,108.0,-29.1127723121284
520522,2913.0,267.0,128.0,-8.94755864996329
491736,341.0,601.0,183.0,-12.5975662817249
500476,4150.0,2832.0,126.0,-45.261476755642
513264,147.0,2619.0,127.0,5.03215253243399
432608,3379.0,2832.0,115.0,-5.74853791800102
488298,748.0,249.0,182.0,-5.13235503661735
463034,419.0,254.0,121.0,-26.5425194356037
405098,724.0,574.0,112.0,33.1416135072618
443773,467.0,552.0,181.0,-32.9869260893121
462888,601.0,4153.0,121.0,-36.3701124360656
453322,604.0,254.0,117.0,-33.8862230817619
513209,2555.0,3010.0,127.0,-2.28070737283539
484957,1330.0,203.0,182.0,-9.8170779436369
395178,482.0,601.0,111.0,7.71914658948511
442033,604.0,682.0,116.0,6.5375301742137
421450,195.0,161.0,114.0,-24.1167447217402
385052,3214.0,2088.0,110.0,-13.9823810665405
347720,2310.0,438.0,106.0,-23.5508651455896
478431,203.0,442.0,124.0,-43.9750200907255
444821,217.0,3.0,181.0,-8.43699489664459
464492,232.0,601.0,121.0,-15.7286591855645
511996,3928.0,545.0,127.0,-10.2649343675307
495087,150.0,2875.0,125.0,-15.594752166203
363859,716.0,601.0,108.0,-39.3089516982161
474629,687.0,2875.0,123.0,-12.5670591402951
408042,643.0,716.0,113.0,-27.1820316355352
454448,31.0,821.0,117.0,43.717911419597
475909,2677.0,2424.0,123.0,14.44144703281
515914,143.0,1225.0,128.0,-41.3585515761263
467983,562.0,4157.0,122.0,-18.8773357226932
513034,3100.0,1257.0,127.0,5.06923216415641
491673,2619.0,267.0,183.0,-33.9670172458755
482218,2913.0,203.0,124.0,-34.6222096605149
445401,645.0,2832.0,181.0,-7.2505028306221
446769,2619.0,2677.0,181.0,1.5354802580113
385423,920.0,765.0,110.0,-14.4146569454847
482928,4159.0,1225.0,124.0,-15.3417429777235
495136,821.0,920.0,125.0,-7.69217247498499
491089,164.0,928.0,183.0,6.71373406943455
459221,554.0,1904.0,120.0,-12.2413711650211
406245,277.0,687.0,112.0,-19.6029565454753
346545,143.0,552.0,106.0,-5.60019766698278
365187,926.0,4153.0,108.0,-65.9435050328694
502245,2555.0,3898.0,126.0,9.45102933825566
385944,281.0,643.0,110.0,23.8353370772778
491405,2555.0,4148.0,183.0,-22.8871621323643
441235,341.0,788.0,116.0,0.31715381528216
452881,281.0,249.0,117.0,-31.0667525209908
458397,364.0,442.0,120.0,-11.1643732013694
421637,4156.0,1225.0,114.0,2.53526033536954
352812,4150.0,267.0,107.0,-26.0013182800167
505062,682.0,845.0,169.0,21.5259747562291
347904,161.0,4157.0,106.0,-29.1386444265664
421357,482.0,143.0,114.0,-14.482306429842
488143,31.0,2426.0,182.0,6.47517416611763
402732,4150.0,687.0,112.0,-33.2819131683157
366702,655.0,920.0,108.0,-56.2578199811457
438960,4148.0,2088.0,116.0,-23.9755194591952
508022,484.0,765.0,169.0,-22.5868095604477
494646,203.0,552.0,125.0,-13.9319435316643
407741,203.0,143.0,113.0,-14.6503118750131
361752,453.0,1238.0,108.0,8.54127657166147
473389,821.0,920.0,123.0,-25.5993774237415
510226,313.0,716.0,169.0,-55.7619519008509
347157,4148.0,254.0,106.0,-5.20083433071481
489774,217.0,85.0,183.0,-6.77251918924697
473780,2349.0,645.0,123.0,-13.3746728686706
473843,2349.0,3379.0,123.0,-8.28265395671722
430456,3214.0,4157.0,115.0,7.17664808485356
402520,4148.0,4158.0,112.0,-44.3596176617628
511173,229.0,674.0,127.0,-20.239470680751
487091,554.0,341.0,182.0,-23.8838138505161
383000,788.0,195.0,110.0,12.1603868440501
479512,645.0,313.0,124.0,-40.6807793702753
511548,217.0,4151.0,127.0,-5.13516887234806
496689,3.0,687.0,125.0,-54.4320190716621
393571,164.0,484.0,111.0,1.66342113384292
472682,682.0,1939.0,123.0,-12.205517530772
498596,1904.0,716.0,125.0,17.6167239964883
467569,150.0,836.0,122.0,24.4543695532027
466937,574.0,4152.0,122.0,-27.1004630298574
494727,4148.0,540.0,125.0,0.215466761345971
362300,4148.0,442.0,108.0,5.18307568903209
355732,1904.0,836.0,107.0,24.5287889785615
420266,2555.0,788.0,114.0,-10.2213323577167
387050,85.0,561.0,110.0,1.5098320104247
446340,3214.0,545.0,181.0,3.63032281530603
499006,524.0,1909.0,125.0,-5.3170824900198
485630,164.0,4159.0,182.0,5.59826659410228
520242,1904.0,195.0,128.0,-29.570947450971
500901,161.0,1225.0,126.0,-14.5971894688649
431927,4155.0,2426.0,115.0,-24.8566491314923
405707,604.0,1904.0,112.0,-16.9744634264164
421209,604.0,687.0,114.0,-8.54902714725631
352939,821.0,836.0,107.0,-39.5544766906541
520364,1939.0,552.0,128.0,-0.828203064823237
407329,453.0,195.0,113.0,17.1863492820064
347908,161.0,3898.0,106.0,-1.15355595608889
490566,2400.0,741.0,183.0,9.87975718846925
448380,1939.0,3010.0,181.0,-8.87483604487029
362050,682.0,3379.0,108.0,16.3018248127143
428895,150.0,4158.0,115.0,-18.9817304376955
495989,1871.0,3010.0,125.0,9.17788827425611
440021,1871.0,545.0,116.0,-27.9065865549471
464480,281.0,3010.0,121.0,-22.5459715493212
472025,748.0,2421.0,122.0,-36.1197382505611
411996,3379.0,4152.0,113.0,-21.7970161393754
365988,277.0,4149.0,108.0,-24.1108348156797
441804,2677.0,545.0,116.0,7.59537441605856
514217,604.0,1225.0,127.0,-2.19538452948483
354005,552.0,254.0,107.0,-19.6436986430307
393454,687.0,3100.0,111.0,-24.5699585126425
488508,313.0,2875.0,182.0,33.5270948888205
509911,31.0,2832.0,169.0,23.3565913700291
431608,554.0,143.0,115.0,-15.4227274829799
479335,3928.0,164.0,124.0,-13.6251755970205
487456,1904.0,3100.0,182.0,-35.1522439759779
496646,164.0,1257.0,125.0,-11.4576961184053
476460,195.0,150.0,123.0,-20.1468722932142
445209,3928.0,2026.0,181.0,5.54311021110368
447181,220.0,928.0,181.0,-1.95079533210555
511005,4148.0,4151.0,127.0,1.43308976054273
364697,247.0,164.0,108.0,-23.9072011032279
510383,143.0,3100.0,127.0,1.24793329014658
474251,601.0,2426.0,123.0,-1.15639465916346
362351,4148.0,3379.0,108.0,-0.445454298301992
468908,2451.0,161.0,122.0,5.94787840738553
502761,724.0,217.0,126.0,-8.80567013881069
446392,561.0,249.0,181.0,-9.74838027297415
463746,147.0,845.0,121.0,-3.89045816224137
446590,147.0,4151.0,181.0,-21.1443578241938
511048,4148.0,85.0,127.0,-43.8531686784586
460082,524.0,4156.0,120.0,0.66513059327797
441625,281.0,4148.0,116.0,-21.1652509929066
498578,1904.0,217.0,125.0,-2.65680264901562
356193,3379.0,3100.0,107.0,3.9039135201026
488136,31.0,1330.0,182.0,-9.42549553494547
406886,31.0,655.0,112.0,-1.44038084673772
428065,2026.0,4158.0,115.0,-44.0332496387741
493462,524.0,267.0,183.0,-26.4451626701624
