,drug_row,drug_col,cell_line_name,synergy_bliss
240107,453.0,4213.0,66.0,4.74939994914845
288288,2045.0,331.0,88.0,8.02910655351452
78093,554.0,540.0,20.0,1.02617808263954
78559,779.0,330.0,22.0,-6.28127500681818
65191,3325.0,219.0,11.0,3.83568150377034
619434,1923.0,3311.0,137.0,-0.755491819090684
288139,453.0,3944.0,87.0,10.4284331097855
76472,554.0,2764.0,14.0,27.7508918620647
620087,1923.0,2045.0,142.0,2.7294364643728
620790,282.0,737.0,145.0,0.416729593184013
78375,1231.0,3311.0,21.0,-3.31777645449099
620267,467.0,437.0,143.0,8.14953653168092
217958,3938.0,4213.0,55.0,3.73726445945853
619394,3078.0,779.0,137.0,5.49388037905842
240341,3938.0,371.0,67.0,10.5168177681398
75856,163.0,295.0,13.0,8.62647493540981
240024,4082.0,282.0,65.0,0.299070559230047
287220,3938.0,3945.0,77.0,1.84790693164855
239235,453.0,554.0,61.0,11.0986620165974
82581,467.0,788.0,43.0,-0.335440846201215
81693,160.0,546.0,36.0,0.798372424339032
81757,1867.0,330.0,37.0,2.80969536738168
287703,3938.0,3946.0,82.0,3.83441140990182
239182,602.0,2050.0,60.0,4.06382118564756
287928,779.0,3945.0,84.0,0.428453639239067
48412,3311.0,2128.0,6.0,0.321844074295552
80599,3325.0,331.0,33.0,8.7626704979633
81124,554.0,208.0,35.0,125.985822920703
282028,3938.0,3078.0,76.0,-4.40321896044437
81142,2045.0,748.0,35.0,46.8106379886139
75888,187.0,2890.0,13.0,-3.84043465355535
620535,3946.0,4166.0,144.0,-1.870845187442
288793,3945.0,4087.0,94.0,7.65643201351374
78509,3078.0,282.0,22.0,-8.2088009143115
81627,779.0,748.0,36.0,2.57730315113835
53649,1971.0,554.0,7.0,27.5793512639107
77294,160.0,772.0,16.0,6.12613538792818
621005,3311.0,157.0,146.0,-2.64555428090811
78171,779.0,2622.0,20.0,2.05874207777495
77310,160.0,787.0,16.0,1.42796686712229
79642,187.0,540.0,27.0,7.15832521115401
620290,1923.0,219.0,143.0,-1.84255870730939
79781,2045.0,2039.0,27.0,0.512122595269658
76039,2045.0,1867.0,13.0,-4.86325150579391
240022,4082.0,3945.0,65.0,2.50988864587345
80815,779.0,330.0,34.0,6.00939383569991
