,drug_row,drug_col,cell_line_name,synergy_bliss
240167,3938.0,4213.0,66.0,10.1845138361656
288318,3520.0,3941.0,88.0,-9.65550502046202
78094,554.0,4209.0,20.0,-1.7263765535143
78554,219.0,2045.0,22.0,-1.88327887273505
70422,3078.0,330.0,12.0,10.2413390382649
619435,1923.0,3325.0,137.0,-0.544285464799139
288170,163.0,4087.0,87.0,0.536219072222493
76490,2045.0,4209.0,14.0,-14.5043556052895
620092,1923.0,157.0,142.0,20.0145200961255
620789,282.0,748.0,145.0,0.645108253825383
78383,779.0,330.0,21.0,17.7524109946871
620263,3940.0,779.0,143.0,2.78148054565739
217972,554.0,4211.0,55.0,70.5583584674303
619399,3940.0,779.0,137.0,-21.2488362372076
245764,3938.0,3078.0,69.0,2.73468228776731
75894,187.0,356.0,13.0,3.82871593243377
240094,437.0,4082.0,66.0,-5.33942414970191
287269,4087.0,3078.0,78.0,6.32040340926049
239259,4081.0,602.0,61.0,-1.31668297445259
82572,467.0,3928.0,43.0,-2.40069849136857
81639,779.0,3543.0,36.0,-0.319713238487751
81741,3945.0,330.0,37.0,-3.67747518922369
287724,282.0,4087.0,82.0,-4.3893129332268
239208,157.0,4082.0,60.0,5.67405924319567
287943,160.0,4087.0,84.0,-0.0935849231442062
53606,331.0,300.0,7.0,13.3103523089313
80583,779.0,2045.0,33.0,4.17886065544005
81101,554.0,4210.0,35.0,-15.417512931135
287180,453.0,4091.0,77.0,-6.49052246526996
81117,554.0,3543.0,35.0,5.6758858776422
75927,219.0,737.0,13.0,5.52704227018754
620541,3946.0,554.0,144.0,-3.42979720812487
288786,467.0,3078.0,94.0,20.8763953131642
78510,3078.0,3311.0,22.0,1.11488772609004
81600,2045.0,301.0,36.0,1.74565688948954
53674,1231.0,554.0,7.0,1.02868437551291
77300,160.0,232.0,16.0,-8.64996355086284
621001,3311.0,554.0,146.0,3.14891092104392
78171,779.0,2622.0,20.0,2.05874207777495
77322,331.0,330.0,17.0,-5.39993175645388
79632,163.0,788.0,27.0,-0.121822309360689
620294,1923.0,554.0,143.0,0.170127422732118
79765,554.0,232.0,27.0,24.4357803283553
76077,779.0,4210.0,13.0,-6.41420752778186
240092,330.0,3942.0,66.0,0.232747206870379
80803,554.0,331.0,34.0,1.03074904761293
78817,2048.0,2045.0,24.0,-0.273794231622323
79582,467.0,3195.0,27.0,7.56460027108228
78064,602.0,837.0,20.0,12.6696040896447
79991,3939.0,330.0,29.0,16.2950311334117
287314,3938.0,3946.0,78.0,13.8548686587362
81284,330.0,1321.0,36.0,2.51838271817825
620121,219.0,467.0,142.0,1.00355355990739
80416,3325.0,330.0,32.0,-2.68473974581181
53781,3942.0,554.0,8.0,-4.60351991173221
76731,3940.0,282.0,15.0,10.1762339197248
620217,3311.0,3938.0,142.0,-20.0649322573331
78843,3941.0,282.0,24.0,-18.868548715764
76315,187.0,4209.0,14.0,22.1234284306846
76837,3325.0,282.0,15.0,2.6417875571666
620617,3325.0,437.0,144.0,0.366239091863906
288899,163.0,3945.0,95.0,3.07351838935111
77700,219.0,2128.0,19.0,0.675735834420811
53624,2048.0,3940.0,7.0,4.54513117347405
228513,3938.0,282.0,57.0,1.89785815023679
619421,1923.0,3078.0,137.0,13.1046838681305
54075,779.0,2039.0,8.0,-12.283672985288
629490,453.0,4084.0,55.0,-7.14119581129232
233851,160.0,4089.0,59.0,-1.79118593656915
650574,219.0,330.0,14.0,2.0357005300310105
266291,3938.0,3944.0,73.0,1.87370626372215
77977,187.0,562.0,20.0,-14.1550872155983
620007,219.0,2039.0,141.0,2.48177825156247
77627,331.0,3311.0,19.0,6.22377666299856
75830,163.0,546.0,13.0,-1.54568017209437
620758,3938.0,4208.0,145.0,23.743695151303
76379,219.0,1867.0,14.0,-14.9475579701115
77950,187.0,546.0,20.0,14.6871626051509
620728,3946.0,3940.0,145.0,2.36775708091808
619948,2045.0,219.0,140.0,-6.11794313675308
76197,330.0,2128.0,14.0,-0.445638774810459
79688,219.0,772.0,27.0,3.09274511304018
81883,1231.0,2045.0,38.0,0.683791383364866
288105,554.0,3942.0,86.0,18.6262661418057
619071,219.0,779.0,135.0,-14.7743529646484
77199,3928.0,330.0,16.0,2.44730884326888
75876,187.0,1867.0,13.0,9.00450780190376
81060,602.0,4209.0,35.0,70.4329258388221
81345,467.0,3195.0,36.0,-3.01559378513719
287666,3944.0,3078.0,82.0,5.75640581740145
81597,2045.0,359.0,36.0,-1.30259957162828
76484,2045.0,2039.0,14.0,29.507306582206
619273,3946.0,3078.0,136.0,-3.69952309113532
288545,3938.0,3950.0,91.0,14.5336046459609
288534,163.0,4087.0,91.0,2.75979940686367
80747,1321.0,330.0,34.0,2.56293246837881
81901,2045.0,330.0,38.0,-1.83154006175603
59698,2045.0,2622.0,9.0,4.87530675640423
240296,453.0,282.0,67.0,5.4762934295323
266335,370.0,4091.0,73.0,5.61942060412148
239181,602.0,554.0,60.0,5.63796449680039
288639,3938.0,2046.0,92.0,-2.09637125811632
53643,3940.0,2128.0,7.0,0.515345282016954
75734,330.0,453.0,13.0,13.9463593323032
620651,3078.0,779.0,145.0,8.25311408841806
80164,3940.0,3311.0,30.0,6.32874784121834
228476,4081.0,554.0,57.0,4.43348755372642
287964,3944.0,3078.0,85.0,0.785555708666271
78485,3939.0,330.0,22.0,-12.2922043476598
619994,157.0,437.0,140.0,5.23289917871743
239600,453.0,4089.0,62.0,6.07668528665017
239182,602.0,2050.0,60.0,4.06382118564756
619498,3938.0,737.0,137.0,-15.4747132175411
618928,2045.0,737.0,134.0,-1.14802783573102
54095,779.0,229.0,8.0,-4.2859648212593
81789,331.0,3311.0,38.0,2.23860303505836
620381,2045.0,748.0,143.0,10.9836498024228
78972,330.0,281.0,25.0,12.4562004290641
77157,554.0,208.0,16.0,19.3574819782028
287368,3944.0,3078.0,79.0,3.35094919264878
77775,3939.0,3311.0,20.0,1.95472770420889
239627,4081.0,602.0,62.0,-1.42638019831749
81109,554.0,556.0,35.0,8.08283363430738
618598,330.0,779.0,133.0,4.73958599099611
82725,602.0,787.0,43.0,0.550424488944735
79337,779.0,301.0,25.0,20.0795524577517
80990,187.0,1896.0,35.0,41.2172033516661
59501,163.0,2890.0,9.0,0.0243803846249256
76093,779.0,3543.0,13.0,119.509411833393
65100,1321.0,330.0,11.0,-0.571994403444848
207575,554.0,2038.0,177.0,0.0984538762209148
79333,779.0,3928.0,25.0,1.19475219376312
78918,779.0,330.0,24.0,-1.51320039949705
77054,219.0,1896.0,16.0,-3.99883331842936
619105,3938.0,554.0,135.0,10.7424000070209
288361,3938.0,3944.0,89.0,0.95933241797724
233742,437.0,72.0,59.0,25.9402721398625
78311,3939.0,219.0,21.0,-6.65401738450996
77217,779.0,748.0,16.0,-0.0316199736998418
82782,2045.0,737.0,43.0,-1.30711376467002
288085,3938.0,453.0,86.0,-0.149743140101814
82645,187.0,3928.0,43.0,10.2068681716043
287370,3944.0,3941.0,79.0,-3.21781607959542
288296,282.0,3945.0,88.0,3.1834245821255
78003,1231.0,282.0,20.0,1.48452449563624
82115,1321.0,282.0,40.0,-6.24424999469973
618873,219.0,737.0,134.0,0.372346500973276
82774,2045.0,1321.0,43.0,-2.17960533528189
76340,187.0,300.0,14.0,18.1860193502315
80538,1896.0,282.0,33.0,1.10831130962569
81527,602.0,787.0,36.0,2.16894683625502
79903,160.0,748.0,27.0,1.49063883312247
75851,163.0,359.0,13.0,0.946832869570202
79781,2045.0,2039.0,27.0,0.512122595269658
82001,3940.0,331.0,39.0,1.82527007003778
288110,779.0,3945.0,86.0,-0.634984433196425
53886,187.0,772.0,8.0,-8.66877470226693
288166,3945.0,277.0,87.0,6.03031972207718
619334,282.0,4166.0,136.0,-5.80640116964542
289161,3945.0,4088.0,97.0,-9.62521582536145
620389,2045.0,157.0,143.0,12.795833217484
77397,219.0,2038.0,17.0,-2.5061881937531
288870,453.0,3520.0,95.0,6.45558332149991
59468,467.0,466.0,9.0,13.634613759196
79534,330.0,1321.0,27.0,7.09025651507966
619596,219.0,203.0,138.0,-2.22567304424342
76276,163.0,663.0,14.0,-13.4083735632852
239246,467.0,467.0,61.0,0.906265551576982
82127,1896.0,331.0,40.0,2.26504764439287
77670,1971.0,3311.0,19.0,-3.26352168818123
618943,282.0,219.0,134.0,-0.0655202992371267
54033,2045.0,281.0,8.0,-7.64389210462353
619126,2045.0,554.0,135.0,5.48006306820135
239724,453.0,3938.0,63.0,1.77681326526227
77278,160.0,281.0,16.0,-4.1401311470256
618635,1923.0,3940.0,133.0,2.50874154021447
80023,3940.0,2128.0,29.0,7.8435913329776
233821,602.0,2050.0,59.0,1.16811877473626
619859,4166.0,3078.0,140.0,4.5298347279271
239713,331.0,4088.0,63.0,-19.5451372145152
77416,219.0,282.0,17.0,7.87279528620761
75793,467.0,1867.0,13.0,11.5752432629164
618777,157.0,3940.0,133.0,5.23942754123188
619552,3311.0,779.0,137.0,-4.39033335069548
76019,554.0,282.0,13.0,-4.04182315378495
59527,187.0,4210.0,9.0,10.7874876647879
65055,3939.0,554.0,11.0,-3.04595248249329
207593,2045.0,4088.0,177.0,-2.6571845879543
79093,163.0,2764.0,25.0,-9.00971975902687
78730,2045.0,2045.0,23.0,-7.4869805158462
455110,554.0,4215.0,119.0,0.82153720337582
619852,1923.0,2045.0,140.0,-0.737825173311421
239720,437.0,72.0,63.0,-1.37510856974889
287438,160.0,4087.0,79.0,2.42065117420863
288723,3938.0,3941.0,93.0,9.0933361778623
288606,467.0,453.0,92.0,3.72226491871203
81039,219.0,2890.0,35.0,-13.0504139681809
82662,219.0,546.0,43.0,2.39231690617657
82715,602.0,232.0,43.0,5.00769599233148
82877,160.0,2039.0,43.0,-1.08874043601261
82009,1971.0,331.0,39.0,-4.69569394390588
78915,3928.0,330.0,24.0,-16.7872252860325
59721,2045.0,359.0,9.0,3.23402925691658
78099,554.0,1867.0,20.0,22.4873824852482
81332,467.0,4209.0,36.0,2.14645025928088
75766,330.0,466.0,13.0,1.71308450300758
455090,3938.0,2046.0,119.0,0.370314401771862
53613,3939.0,219.0,7.0,5.91368719889069
81590,2045.0,3336.0,36.0,-0.291101083960343
79663,187.0,3543.0,27.0,0.642145778105758
620464,467.0,437.0,144.0,4.57272564414334
620414,3311.0,3938.0,143.0,11.8614815787909
79119,187.0,663.0,25.0,21.2844228144069
217996,160.0,4089.0,55.0,-2.59444869523315
81982,330.0,300.0,39.0,2.89936982955222
53891,187.0,229.0,8.0,-6.37697563766329
77497,3939.0,282.0,18.0,6.4853843089801
240082,160.0,4212.0,65.0,-2.92817705345838
77706,779.0,554.0,19.0,-1.41807320374919
59395,330.0,1867.0,9.0,2.40236567086731
82320,1896.0,330.0,42.0,-2.95148679541244
81256,160.0,3336.0,35.0,-5.08192718253517
79672,219.0,281.0,27.0,6.31386913344468
281987,3945.0,453.0,76.0,11.656539935634
288320,4087.0,3078.0,89.0,-24.3731825716198
76816,779.0,2045.0,15.0,-4.63726753801832
78087,554.0,281.0,20.0,-1.04934868973719
48416,3325.0,219.0,6.0,-1.00782661664534
76010,554.0,2045.0,13.0,3.20664135483534
48387,1231.0,3311.0,6.0,10.0107995312012
75862,163.0,466.0,13.0,-2.50511953860496
53621,330.0,3311.0,7.0,-17.2110936582747
70439,3940.0,2128.0,12.0,-2.18222285029655
78312,3939.0,554.0,21.0,2.83444815811379
81477,219.0,2890.0,36.0,3.52240996807053
77954,187.0,1321.0,20.0,-20.823265015034
81092,554.0,2622.0,35.0,18.8437583864577
239908,3938.0,467.0,64.0,5.75227048763322
76439,602.0,295.0,14.0,7.96784210936479
266274,3945.0,3943.0,73.0,1.95920219462485
79021,467.0,281.0,25.0,5.34584700474975
77956,187.0,4210.0,20.0,18.9509170858961
239820,2045.0,3942.0,63.0,-14.3741988430246
53851,163.0,3195.0,8.0,3.36158124300017
76249,467.0,2890.0,14.0,-19.5366963617473
48369,187.0,300.0,6.0,11.89490654801
65098,467.0,3078.0,11.0,7.945755731902
619768,3311.0,3078.0,139.0,-7.16798173067665
619262,219.0,3078.0,136.0,-30.4439551172653
76875,330.0,1896.0,16.0,4.02251686885096
81510,602.0,748.0,36.0,1.16103334002332
59562,219.0,281.0,9.0,4.66873831024087
80277,163.0,330.0,31.0,1.38740467309745
288583,4091.0,3941.0,91.0,6.06093773504551
619759,282.0,737.0,139.0,8.8963331194642
79043,467.0,229.0,25.0,19.1093596831608
76470,554.0,3928.0,14.0,2.24738628250218
288652,2045.0,331.0,92.0,6.50097134935974
619299,3938.0,3940.0,136.0,4.8046746627786
48408,2128.0,300.0,6.0,-3.37869838193122
81129,2045.0,2622.0,35.0,60.712137208437
81183,779.0,556.0,35.0,10.9355339404824
287534,554.0,3942.0,80.0,18.6219775033182
54074,779.0,281.0,8.0,-2.70041750195681
53984,602.0,3543.0,8.0,-6.14503499681251
77389,1231.0,331.0,17.0,5.38529591096897
620325,219.0,4166.0,143.0,0.276318985735343
53763,330.0,2764.0,8.0,-3.60068197055444
80936,467.0,295.0,35.0,-10.5044417347383
78403,3325.0,3940.0,21.0,-0.485172603737039
619733,554.0,779.0,139.0,22.1610680457237
619394,3078.0,779.0,137.0,5.49388037905842
78490,3939.0,282.0,22.0,-39.2100821480624
82876,160.0,281.0,43.0,0.605992012168203
287765,467.0,3938.0,83.0,-7.28412632252647
76264,163.0,2622.0,14.0,2.04318199714159
288040,370.0,4216.0,85.0,12.2250831103823
76753,163.0,282.0,15.0,4.80463253947527
79808,2045.0,301.0,27.0,-2.60260696401058
65067,2048.0,2045.0,11.0,6.17751211396421
271585,3945.0,3942.0,74.0,4.56535219412242
59738,779.0,2622.0,9.0,2.24755668170081
78994,330.0,232.0,25.0,0.0670038828600878
619258,187.0,157.0,136.0,-0.430620876721914
620987,282.0,3938.0,146.0,-0.869655159698844
620608,3311.0,187.0,144.0,-2.17533961250558
79676,219.0,3010.0,27.0,1.12566528285976
620571,554.0,3325.0,144.0,9.4784064095968
619817,3940.0,3078.0,140.0,6.69553392074993
77017,187.0,556.0,16.0,-3.41164613951688
82655,187.0,208.0,43.0,-1.8831545161114
82805,779.0,453.0,43.0,-1.4084631116288
233826,554.0,4089.0,59.0,12.9526748842536
81296,330.0,229.0,36.0,2.41510358130751
82181,2048.0,2045.0,41.0,35.6484769222868
287587,3945.0,453.0,81.0,6.79111704801502
288091,3938.0,4216.0,86.0,8.29170662346521
79080,163.0,663.0,25.0,1.14149709217197
271600,3938.0,453.0,74.0,2.56198675701234
81703,160.0,748.0,36.0,4.77766239475254
77667,1971.0,554.0,19.0,2.44918859593403
65180,282.0,2045.0,11.0,-0.287668779262457
619046,4166.0,737.0,135.0,-9.63360572899343
240105,453.0,2050.0,66.0,7.98437914259477
54147,282.0,331.0,8.0,-6.36524794382376
228463,467.0,4082.0,57.0,13.4233436696626
619220,467.0,3325.0,136.0,7.56013229467977
81786,331.0,300.0,38.0,3.73320811831586
619000,3078.0,779.0,135.0,-18.6387634266739
239925,602.0,2050.0,64.0,4.02647401066102
76043,2045.0,772.0,13.0,-7.90474247446174
287575,3944.0,3078.0,81.0,-0.0204708440965102
282016,219.0,602.0,76.0,-2.83837501170299
289223,370.0,4216.0,97.0,14.0019513087085
82311,163.0,331.0,42.0,0.602665542897927
79037,467.0,748.0,25.0,-7.72630716286905
618592,330.0,187.0,133.0,-2.00411951753277
78450,3945.0,330.0,171.0,0.180111533114981
79618,163.0,556.0,27.0,5.49866326303356
54148,282.0,330.0,8.0,-4.57482506854423
620369,554.0,3078.0,143.0,-0.315233836713599
619089,3946.0,282.0,135.0,-4.51473930563103
619954,2045.0,282.0,140.0,7.38374386969894
53645,1971.0,331.0,7.0,-2.01107876059735
240182,554.0,4212.0,66.0,3.60761842382975
76748,3945.0,2045.0,15.0,2.63935138670241
76520,779.0,281.0,14.0,-4.52546698475751
81529,602.0,208.0,36.0,9.45724730240297
