,drug_row,drug_col,cell_line_name,synergy_bliss
240159,3938.0,4089.0,66.0,14.1175533385853
288341,3945.0,3941.0,89.0,8.65051845897359
78042,219.0,787.0,20.0,1.59146555359918
78510,3078.0,3311.0,22.0,1.11488772609004
65191,3325.0,219.0,11.0,3.83568150377034
619455,187.0,157.0,137.0,-3.17182743879457
288185,3938.0,282.0,87.0,-0.247604069444468
76461,554.0,748.0,14.0,-2.77457116259562
620105,187.0,748.0,142.0,-0.924404172380655
620792,282.0,554.0,145.0,5.54105643725315
78331,3078.0,554.0,21.0,-3.83513313704691
620275,467.0,3938.0,143.0,8.7599413947721
217986,2045.0,3942.0,55.0,12.6654521172465
619420,1923.0,437.0,137.0,1.81248725678122
245769,3938.0,3944.0,69.0,3.32651025323344
75840,163.0,748.0,13.0,0.29430113781425
240070,2045.0,3942.0,65.0,-1.57983854547961
287285,467.0,3938.0,78.0,18.8073195936632
239275,187.0,4084.0,61.0,-3.69930087181884
82575,467.0,3543.0,43.0,0.0786905206920568
81591,2045.0,556.0,36.0,2.44595971712891
81697,160.0,1321.0,36.0,10.5276017937052
287759,3944.0,3941.0,83.0,-21.0086568653811
239228,437.0,1337.0,61.0,7.21831204861379
287980,3945.0,3943.0,85.0,5.69784358938678
48408,2128.0,300.0,6.0,-3.37869838193122
80542,1867.0,282.0,33.0,-0.156642673602063
81069,602.0,772.0,35.0,67.9465403221297
287196,3945.0,4087.0,77.0,1.0617635532663
81084,602.0,562.0,35.0,411.442663156781
75870,187.0,540.0,13.0,-4.51543437030509
620545,3946.0,3311.0,144.0,5.40053466799501
288802,3945.0,229.0,94.0,3.07894668945066
78461,3946.0,3078.0,171.0,-0.687032884129004
81563,554.0,282.0,36.0,1.1110427964438
53642,3940.0,282.0,7.0,0.605611114726155
77216,779.0,663.0,16.0,1.7535682255277
621005,3311.0,157.0,146.0,-2.64555428090811
78123,554.0,208.0,20.0,16.5525892380845
77230,779.0,301.0,16.0,-4.17675643365875
79609,163.0,1896.0,27.0,-0.535441006438151
620295,1923.0,2045.0,143.0,3.86941148011408
79735,602.0,3543.0,27.0,-1.90601695855161
76037,2045.0,1321.0,13.0,2.08156296825033
240069,2045.0,4088.0,65.0,3.1826876022039
80760,1971.0,219.0,34.0,6.74354879616827
78745,282.0,554.0,23.0,3.17509230632861
79561,467.0,331.0,27.0,6.63730210677706
78014,219.0,4209.0,20.0,18.4987113761129
79961,3938.0,330.0,28.0,-13.2622882643196
287338,282.0,68.0,78.0,-2.0847889107649
81248,160.0,1896.0,35.0,52.5660724088734
620134,219.0,4208.0,142.0,-32.1855590499516
80386,1231.0,554.0,32.0,-2.73350604365547
53750,330.0,837.0,8.0,6.89614732327382
76697,3939.0,3940.0,15.0,1.82421734940391
620225,3325.0,3940.0,142.0,20.3333954705949
78804,3939.0,219.0,24.0,3.84856405476741
76272,163.0,1896.0,14.0,17.5560405271301
76801,554.0,2045.0,15.0,0.365507944262876
620610,3311.0,737.0,144.0,8.34661412183996
288910,3938.0,4216.0,95.0,-1.68954771145773
77644,2048.0,2045.0,19.0,7.66206100597644
53608,331.0,2128.0,7.0,16.7094058687161
228534,554.0,371.0,57.0,3.70343687005934
619440,4166.0,737.0,137.0,-4.12621574874795
54030,554.0,466.0,8.0,6.5289705810792
633672,2045.0,331.0,9.0,5.118677447768153
239113,453.0,282.0,60.0,-6.51929494772385
650572,219.0,3336.0,14.0,-18.77007017569624
266289,3938.0,3941.0,73.0,20.9853526249639
77934,163.0,208.0,20.0,6.66075434044078
620015,219.0,748.0,141.0,0.912888953840155
77539,187.0,2128.0,18.0,2.36386474006284
75783,467.0,2622.0,13.0,14.2600950914664
620765,554.0,3325.0,145.0,2.21936844286926
76332,187.0,232.0,14.0,-13.1956778666893
77910,163.0,1867.0,20.0,8.78426563303499
620721,219.0,3938.0,145.0,-7.37155464262217
619952,2045.0,554.0,140.0,-1.88816659620455
76152,331.0,282.0,14.0,6.23066326539135
79664,187.0,301.0,27.0,2.88040554203054
81844,3945.0,282.0,38.0,5.45786632243537
288136,3520.0,3941.0,86.0,3.8324232796346
619082,3946.0,219.0,135.0,-5.85960570674618
77157,554.0,208.0,16.0,19.3574819782028
75825,163.0,330.0,13.0,-2.04105211453813
81022,219.0,540.0,35.0,58.1604022540685
81310,330.0,466.0,36.0,2.91443054566611
287705,3938.0,282.0,82.0,2.12927099775023
81560,554.0,301.0,36.0,0.484164840373111
76457,554.0,4210.0,14.0,15.9138080321154
619288,3946.0,3325.0,136.0,-3.30883809679137
288579,277.0,3078.0,91.0,-6.00779429771078
288564,2046.0,3945.0,91.0,-4.80461606397178
80711,2048.0,330.0,34.0,13.5417079139041
81860,187.0,300.0,38.0,11.7620916331985
59664,554.0,1321.0,9.0,-5.54146207492853
240302,467.0,467.0,67.0,2.06393103504119
271565,453.0,68.0,74.0,-6.42462810627168
239202,2045.0,3942.0,60.0,-3.06055504987288
288662,282.0,68.0,92.0,1.49965188755579
53624,2048.0,3940.0,7.0,4.54513117347405
70512,2045.0,331.0,12.0,14.4385311712435
620644,330.0,3311.0,145.0,-0.068206004286682
80143,2048.0,330.0,30.0,-0.438835128306191
228498,4083.0,3945.0,57.0,-2.59157124687069
287998,3938.0,3945.0,85.0,21.3142194429406
78405,3325.0,554.0,21.0,4.00844466351169
619999,157.0,748.0,140.0,2.03642383204095
239620,4081.0,4214.0,62.0,1.26412496394934
239203,2050.0,3945.0,60.0,-0.154644627799554
619520,2045.0,554.0,137.0,-1.97772079683326
618945,282.0,737.0,134.0,-2.50689090268857
54054,2045.0,3195.0,8.0,-1.25012642647498
81736,467.0,3078.0,37.0,19.0181035220127
620377,2045.0,3940.0,143.0,-4.60604809673587
78915,3928.0,330.0,24.0,-16.7872252860325
77120,602.0,466.0,16.0,-5.77674469646145
287388,3945.0,277.0,79.0,6.21860823985487
