,drug_row,drug_col,cell_line_name,synergy_loewe
156731,208.0,604.0,47.0,-25.1807713716055
157504,1004.0,604.0,47.0,3.67539545376598
158514,914.0,127.0,47.0,-8.33718425249206
158423,15.0,316.0,47.0,0.110092982071687
158282,1783.0,604.0,47.0,-28.4444408662111
158266,1767.0,604.0,47.0,-5.62526703088765
157827,1327.0,604.0,47.0,-7.85114432543514
157173,668.0,604.0,47.0,-11.0752390964029
157087,3102.0,604.0,47.0,1.77499571716773
158454,127.0,788.0,47.0,-32.5508141302494
158028,1527.0,604.0,47.0,-13.5263738456131
158755,216.0,406.0,47.0,-15.4602196998405
157978,1478.0,604.0,47.0,-24.7195930113126
157325,825.0,604.0,47.0,-9.56124683143363
157153,621.0,604.0,47.0,-28.5030904009589
157771,1271.0,604.0,47.0,-21.9458675212705
156870,346.0,604.0,47.0,4.1378907727559
156551,26.0,604.0,47.0,-3.83028286028819
157252,750.0,604.0,47.0,3.97419684526224
157471,971.0,604.0,47.0,-26.2337311983137
158018,1517.0,604.0,47.0,-22.5989923531424
158042,1541.0,604.0,47.0,-20.7312904627787
158433,731.0,123.0,47.0,-12.4869832088684
156535,9.0,604.0,47.0,-19.4246777081914
156604,82.0,604.0,47.0,1.82835365754354
156826,302.0,604.0,47.0,6.84528646708149
158150,1651.0,604.0,47.0,-12.7177725631343
156929,408.0,604.0,47.0,-24.5205319949555
156605,83.0,604.0,47.0,-9.98868465166914
158035,1534.0,604.0,47.0,-15.4467857689358
157802,1302.0,604.0,47.0,-20.5876117579951
158396,1275.0,316.0,47.0,-1.73868213056721
156613,91.0,604.0,47.0,-25.6019194680988
158614,15.0,72.0,47.0,2.98950324701548
157109,573.0,604.0,47.0,-77.3207285062692
632346,1330.0,296.0,48.0,4.760335091376306
157505,1005.0,604.0,47.0,-22.6550807674354
158437,397.0,123.0,47.0,-20.4750051440762
158186,1687.0,604.0,47.0,-4.64911707818269
158371,753.0,101.0,47.0,2.8365180199832
158023,1522.0,604.0,47.0,-20.9248074653667
158818,15.0,31.0,47.0,-9.9995866242325
157337,837.0,604.0,47.0,-0.493436993191834
156574,51.0,604.0,47.0,-1.26210077536401
157357,857.0,604.0,47.0,-27.5745930553734
157973,1473.0,604.0,47.0,2.65146781514504
157872,1372.0,604.0,47.0,-23.4722026750937
157712,1212.0,604.0,47.0,-23.4654680243482
157090,4080.0,604.0,47.0,-5.19963089550613
157762,1262.0,604.0,47.0,-6.33906335772791
157121,589.0,604.0,47.0,-17.7990185335133
157260,758.0,604.0,47.0,1.65549947925176
158692,406.0,227.0,47.0,-27.8421902168904
632355,1568.0,604.0,48.0,-4.252392254732819
158418,413.0,316.0,47.0,-7.89283401132865
158616,731.0,475.0,47.0,-3.73187759350669
157758,1258.0,604.0,47.0,-28.3648309306294
158210,1711.0,604.0,47.0,-22.9267292746374
156995,479.0,604.0,47.0,-0.304961558037574
157298,798.0,604.0,47.0,-18.5625859141764
157841,1341.0,604.0,47.0,-1.51950504893401
156869,345.0,604.0,47.0,-1.31956142483779
156768,244.0,604.0,47.0,-24.328472254172
158517,1280.0,127.0,47.0,1.94616714962308
157302,802.0,604.0,47.0,-30.1495875087752
158313,1814.0,604.0,47.0,-2.05725439008829
158204,1705.0,604.0,47.0,-21.4764839992571
158055,1554.0,604.0,47.0,-6.65446960358321
156670,148.0,604.0,47.0,-15.2754973478655
157535,1035.0,604.0,47.0,-13.1773632565797
158387,228.0,101.0,47.0,-23.3643320001564
157444,944.0,604.0,47.0,-29.9909962644523
