,drug_row,drug_col,cell_line_name,synergy_loewe
156734,211.0,604.0,47.0,-21.6864222826862
157504,1004.0,604.0,47.0,3.67539545376598
158524,15.0,127.0,47.0,-12.7351708163996
158425,491.0,123.0,47.0,11.3944960229838
158286,1787.0,604.0,47.0,-4.74842297432304
158271,1772.0,604.0,47.0,-3.29035097221851
157855,1355.0,604.0,47.0,-28.5960424482629
157185,680.0,604.0,47.0,-30.6087238387318
157105,569.0,604.0,47.0,-83.596671021863
158463,227.0,788.0,47.0,-54.7045938580432
158043,1542.0,604.0,47.0,-43.9626486888996
158752,228.0,406.0,47.0,-5.01117692784064
157994,1493.0,604.0,47.0,-0.641490839048495
157341,841.0,604.0,47.0,-18.6495492569983
157164,648.0,604.0,47.0,-51.9307891642713
157786,1286.0,604.0,47.0,-21.659501307569
156878,356.0,604.0,47.0,-7.26557615316959
156552,27.0,604.0,47.0,-21.5460775681682
157270,768.0,604.0,47.0,-16.6437302404546
157476,976.0,604.0,47.0,4.66093024902956
158035,1534.0,604.0,47.0,-15.4467857689358
158058,1557.0,604.0,47.0,-35.5224712249296
158438,75.0,123.0,47.0,0.0397462375637961
156535,9.0,604.0,47.0,-19.4246777081914
156606,84.0,604.0,47.0,-25.7971621877345
156831,307.0,604.0,47.0,-1.75899985788176
158161,1662.0,604.0,47.0,-4.79081500682954
156933,412.0,604.0,47.0,1.05277527556918
156608,86.0,604.0,47.0,-23.7588640539046
158051,1550.0,604.0,47.0,-6.18827034083896
157820,1320.0,604.0,47.0,-20.1258579491114
158396,1275.0,316.0,47.0,-1.73868213056721
156614,92.0,604.0,47.0,-0.991190540008438
158615,453.0,475.0,47.0,-0.297460065182845
157125,593.0,604.0,47.0,-46.9290304751076
632344,3932.0,604.0,48.0,-5.060999309552
157505,1005.0,604.0,47.0,-22.6550807674354
158442,407.0,123.0,47.0,-29.189814499985
158200,1701.0,604.0,47.0,-12.7248977476676
158375,731.0,101.0,47.0,-8.16667650266203
158040,1539.0,604.0,47.0,-3.12887037154958
158818,15.0,31.0,47.0,-9.9995866242325
157351,851.0,604.0,47.0,-35.512071143024
156571,47.0,604.0,47.0,-2.41505310806413
157365,865.0,604.0,47.0,-26.9323323719264
157989,1488.0,604.0,47.0,-10.2586408947272
157893,1393.0,604.0,47.0,-14.0260929948854
157720,1220.0,604.0,47.0,5.70503146876292
157109,573.0,604.0,47.0,-77.3207285062692
157773,1273.0,604.0,47.0,-19.7896208389247
157137,605.0,604.0,47.0,-0.0181206392366404
157277,775.0,604.0,47.0,3.00078705541109
158692,406.0,227.0,47.0,-27.8421902168904
632355,1568.0,604.0,48.0,-4.252392254732819
158420,216.0,316.0,47.0,-5.61657215396294
158619,1330.0,475.0,47.0,-11.2702076273407
157767,1267.0,604.0,47.0,-20.809353831423
158224,1725.0,604.0,47.0,-27.9663022332932
157012,496.0,604.0,47.0,-5.42663691507523
157319,819.0,604.0,47.0,-22.3081142020264
157868,1368.0,604.0,47.0,3.05690157898055
156877,355.0,604.0,47.0,4.94680164035252
156769,245.0,604.0,47.0,-6.95723550746472
158526,753.0,37.0,47.0,14.483575523074
157323,823.0,604.0,47.0,2.4786840464255
158314,1815.0,604.0,47.0,-27.9775472385756
158219,1720.0,604.0,47.0,-14.240277653188
158069,1569.0,604.0,47.0,8.37393362652189
