,drug_row,drug_col,cell_line_name,synergy_bliss
627676,307.0,2852.0,103.0,6.3560118888809445
642331,642.0,3361.0,2.0,-1.702723733445768
625546,604.0,595.0,177.0,-5.6731475500886335
633865,4173.0,555.0,12.0,-1.110623647206896
644630,555.0,595.0,60.0,-6.8423525746554885
627551,555.0,2088.0,103.0,-6.8043584943122175
624312,4174.0,3361.0,51.0,2.60186967762318
627701,4176.0,642.0,103.0,-3.662118152367337
624349,3297.0,3361.0,51.0,5.097547776646108
647889,340.0,595.0,116.0,6.601352927673501
625411,642.0,3361.0,177.0,-0.7333667246855166
647865,4173.0,555.0,116.0,-11.40452560108532
624656,4176.0,263.0,150.0,-2.1760170824824385
625437,4173.0,595.0,177.0,0.0880689342608405
644747,307.0,4172.0,60.0,2.870321279100398
625557,263.0,2852.0,177.0,2.265701635323512
624530,340.0,555.0,150.0,-4.908540861302882
627698,2852.0,595.0,103.0,5.416941451701239
625448,340.0,555.0,177.0,-5.406581332540887
624372,307.0,3361.0,51.0,6.660158974410325
625569,4176.0,3297.0,177.0,4.261433075063811
633971,307.0,4172.0,12.0,-1.6157972810976715
627686,263.0,642.0,103.0,-8.05351819018509
627630,430.0,2852.0,103.0,0.3401992589525626
625497,377.0,1938.0,177.0,1.801747926150841
625508,377.0,604.0,177.0,-2.582209960634133
624633,263.0,642.0,150.0,-12.289422975041916
625492,430.0,604.0,177.0,-10.21771408969277
633888,340.0,3297.0,12.0,-0.701445096986674
642339,555.0,595.0,2.0,-6.110424806279056
644679,2088.0,3361.0,60.0,7.760753067163118
624401,4176.0,642.0,51.0,-3.733208006905926
633887,340.0,377.0,12.0,23.72485936948285
633982,604.0,3361.0,12.0,0.1563109343128101
644705,430.0,4175.0,60.0,11.424290425353414
627611,4174.0,595.0,103.0,5.165144623349836
633979,604.0,642.0,12.0,-0.6180230186667599
647983,604.0,4175.0,116.0,6.221964883223512
624276,4173.0,604.0,51.0,-2.038597373341529
624508,555.0,2852.0,150.0,-1.1046636123452738
624617,307.0,595.0,150.0,-3.728706784367073
625435,4173.0,377.0,177.0,-29.53146407724737
625550,263.0,1938.0,177.0,-8.305608665830777
644749,307.0,604.0,60.0,-0.7480570801404114
625478,4174.0,604.0,177.0,-4.559999029341044
644674,2088.0,1938.0,60.0,-0.8510667870947618
644637,555.0,2852.0,60.0,-5.153998328547704
642434,3297.0,3361.0,2.0,10.204020287474677
633878,4173.0,4175.0,12.0,2.2029815506806303
647857,555.0,3361.0,116.0,-2.3271711711963423
633869,4173.0,430.0,12.0,1.826255380850385
624319,430.0,555.0,51.0,-9.982523633122788
627588,340.0,3297.0,103.0,9.1830320063029
647863,4173.0,1938.0,116.0,-0.0884729596986351
633929,430.0,4175.0,12.0,7.14413439609879
624625,604.0,1938.0,150.0,-12.358670078626764
642462,307.0,4176.0,2.0,-1.5798714653023922
625441,4173.0,604.0,177.0,-5.402681051810228
627627,430.0,604.0,103.0,-5.516756397203606
624579,377.0,1938.0,150.0,-5.002095911016551
624600,4172.0,2088.0,150.0,4.540505961626312
633997,2852.0,3297.0,12.0,-3.27251828453591
644690,4174.0,263.0,60.0,-10.676647457166018
625432,4173.0,2088.0,177.0,2.3061547343624094
625511,377.0,2852.0,177.0,2.84536238564501
633984,604.0,2852.0,12.0,-3.6592373413255697
647940,377.0,4172.0,116.0,6.787729762888223
624618,307.0,4172.0,150.0,-1.023895879266343
633943,377.0,604.0,12.0,-0.607608311954372
633872,4173.0,595.0,12.0,-9.27986205133278
624325,430.0,307.0,51.0,0.9594974545057848
624352,4172.0,642.0,51.0,-2.1262665717605658
627550,555.0,642.0,103.0,-2.3098932544055577
624280,4173.0,4176.0,51.0,-2.338932346070016
642361,4173.0,604.0,2.0,-3.03085338855331
624630,604.0,4175.0,150.0,-5.156813394912927
624558,4174.0,595.0,150.0,-0.2132746716450505
627600,2088.0,4174.0,103.0,6.99079804962048
647943,377.0,604.0,116.0,1.429905948549459
627572,4173.0,595.0,103.0,6.055381015452813
624331,430.0,4176.0,51.0,-3.5064777753138383
624340,377.0,4172.0,51.0,5.261738492601644
644685,4174.0,642.0,60.0,-7.091748902852077
624337,377.0,430.0,51.0,-0.23242041006487
644766,263.0,604.0,60.0,-6.757659628032728
642380,340.0,4175.0,2.0,24.11938938609596
642363,4173.0,4175.0,2.0,4.600563465692803
642362,4173.0,263.0,2.0,2.925674403681778
633911,4174.0,595.0,12.0,1.0086908937954902
627557,555.0,3361.0,103.0,1.754207508184651
627690,263.0,604.0,103.0,-5.925513152395496
625487,430.0,3297.0,177.0,-2.388493655760094
647854,555.0,595.0,116.0,-5.411760541035643
624244,642.0,3297.0,51.0,-3.6024517395019573
625439,4173.0,307.0,177.0,-1.9165072748410552
627704,4176.0,3297.0,103.0,7.294718264602512
624365,307.0,4173.0,51.0,1.531835157819471
624356,4172.0,595.0,51.0,-1.2482551153217083
633923,430.0,595.0,12.0,-0.6078715383458215
642416,430.0,4176.0,2.0,-2.9792591030420974
625443,4173.0,4175.0,177.0,-0.1933230717323594
627662,307.0,1938.0,103.0,2.71531234450785
633907,2088.0,2852.0,12.0,-0.4448614330189614
624316,4174.0,2852.0,51.0,0.0224744105653138
624657,4176.0,4175.0,150.0,-4.118343308125716
633924,430.0,4172.0,12.0,1.733987219216249
624639,263.0,2852.0,150.0,0.4361954902961335
633847,642.0,4175.0,12.0,6.109207992094214
624604,4172.0,3361.0,150.0,-3.3361586274588624
647895,340.0,4175.0,116.0,29.4647873272405
624411,4176.0,2852.0,51.0,5.441161115016168
647915,4174.0,4175.0,116.0,18.935576444771712
627568,4173.0,4174.0,103.0,4.161031507633776
633921,430.0,4174.0,12.0,-2.291483010489803
624381,604.0,595.0,51.0,-4.841157128370358
633991,263.0,4175.0,12.0,4.48003018700522
647913,4174.0,604.0,116.0,-5.878770421256418
624621,307.0,263.0,150.0,-5.379960708721868
644730,4172.0,4174.0,60.0,-1.7037642348043498
625406,1938.0,4175.0,177.0,-1.9771271601809104
647945,377.0,4175.0,116.0,28.484748474306777
624248,642.0,2852.0,51.0,-4.125664940517385
627597,340.0,4176.0,103.0,-1.7004105935144576
624548,2088.0,3297.0,150.0,0.1134799073229337
642373,340.0,3297.0,2.0,12.023376510094913
625514,3297.0,3361.0,177.0,6.330792257761487
624336,377.0,4174.0,51.0,1.4672742858880825
625540,307.0,4175.0,177.0,7.682595523160665
627682,604.0,3361.0,103.0,-4.073489843936658
633881,340.0,1938.0,12.0,-7.08833864982117
642394,4174.0,642.0,2.0,-6.071650445711353
633849,555.0,1938.0,12.0,-3.50926023751055
624605,4172.0,604.0,150.0,-12.493855362085805
633922,430.0,3297.0,12.0,-7.11227433357358
624565,430.0,642.0,150.0,-8.258842329176932
644661,340.0,4174.0,60.0,4.631170061197755
624409,4176.0,263.0,51.0,-2.2208942345900566
644736,4172.0,4175.0,60.0,7.45400878698712
633862,555.0,4176.0,12.0,-3.3882031863419
624587,377.0,4172.0,150.0,4.042581091271155
647902,2088.0,595.0,116.0,9.324607056619534
633919,430.0,555.0,12.0,-8.622154544399965
627631,430.0,4176.0,103.0,-3.6395032369797855
644771,4175.0,3361.0,60.0,7.769836653726887
624522,4173.0,3361.0,150.0,-0.5578610201899609
647963,307.0,642.0,116.0,3.3595958028242467
647925,430.0,307.0,116.0,8.180743407728423
624399,2852.0,3361.0,51.0,-1.893984790024496
633879,4173.0,2852.0,12.0,-5.565787523017384
627587,340.0,377.0,103.0,20.1880126578111
627615,4174.0,4175.0,103.0,6.066583490529358
648006,4176.0,4172.0,116.0,-1.4024668632658888
624246,642.0,3361.0,51.0,-5.385843387868606
647952,4172.0,642.0,116.0,-2.47881851027585
624498,555.0,2088.0,150.0,-6.769346574843657
642344,555.0,263.0,2.0,-9.475179046895812
625500,377.0,2088.0,177.0,2.899635447587065
633950,595.0,3361.0,12.0,10.63840412212424
624581,377.0,555.0,150.0,-8.502124578311424
625462,340.0,4176.0,177.0,-3.4831235581523363
633885,340.0,4174.0,12.0,3.81416912557622
627697,2852.0,3297.0,103.0,4.701094187186087
647876,4173.0,604.0,116.0,-5.702562522383572
627593,340.0,604.0,103.0,2.9846480824246795
633998,2852.0,595.0,12.0,-3.750892212663635
642393,4174.0,1938.0,2.0,-6.66955360642624
647846,642.0,3361.0,116.0,-2.857937385666113
642391,2088.0,4175.0,2.0,15.445080304462763
644711,377.0,2088.0,60.0,9.45154074258138
647962,307.0,1938.0,116.0,-0.5933989916913112
634003,4176.0,4174.0,12.0,-5.84987903605118
644715,377.0,595.0,60.0,-1.359673157325898
642357,4173.0,595.0,2.0,2.019817849279728
647942,377.0,3361.0,116.0,9.743201670294102
627565,4173.0,555.0,103.0,-1.746080121210991
642338,555.0,3297.0,2.0,-2.2570490706342112
648011,4176.0,2852.0,116.0,2.41684390939114
642464,604.0,642.0,2.0,-2.3063789688449154
624506,555.0,263.0,150.0,-9.091645454231353
624590,377.0,604.0,150.0,-7.340171484500016
647938,377.0,3297.0,116.0,12.066658434583598
644680,2088.0,604.0,60.0,2.52386430747288
624566,430.0,555.0,150.0,-14.564233903458716
644725,3297.0,3361.0,60.0,4.395312167019651
624334,377.0,555.0,51.0,0.1124805617597337
624488,1938.0,4175.0,150.0,-11.700083182644509
625428,4173.0,1938.0,177.0,-0.5521858924642751
647985,263.0,1938.0,116.0,-4.314036409945938
642433,3297.0,595.0,2.0,-0.4126265380459898
642435,595.0,3361.0,2.0,0.8926521519588214
627634,377.0,555.0,103.0,-2.58798099843609
624292,340.0,3361.0,51.0,4.761523633513264
633871,4173.0,3297.0,12.0,-6.84576518832788
624397,2852.0,3297.0,51.0,-2.726331778308473
642327,1938.0,2852.0,2.0,-2.398033472111438
627667,307.0,4174.0,103.0,4.725628391961905
633892,340.0,3361.0,12.0,0.08969020355716
625440,4173.0,3361.0,177.0,-1.308423875861415
625564,2852.0,3361.0,177.0,-2.419074735168892
633856,555.0,307.0,12.0,5.052180617652845
642376,340.0,307.0,2.0,14.353852584834527
644780,4176.0,3297.0,60.0,2.839324965051833
644758,604.0,3361.0,60.0,-0.928651133841035
647858,555.0,604.0,116.0,-10.36088341793368
644709,377.0,642.0,60.0,1.6793088437976276
624238,1938.0,3297.0,51.0,-1.1414401904250595
627543,642.0,1938.0,103.0,-0.8596156177134768
625503,377.0,3297.0,177.0,5.6268795422549776
625528,307.0,642.0,177.0,0.6953883276831339
625445,4173.0,4176.0,177.0,-4.005082032930785
644737,4172.0,2852.0,60.0,1.9966075302735724
627608,4174.0,1938.0,103.0,-4.518633179163931
644646,4173.0,377.0,60.0,-21.25776258037329
633961,4172.0,2852.0,12.0,3.165670810457745
627680,604.0,3297.0,103.0,-1.8428365367742
633962,307.0,1938.0,12.0,-6.420952785602715
647961,4172.0,2852.0,116.0,2.6061220842950488
624405,4176.0,595.0,51.0,-4.552416552129404
624516,4173.0,430.0,150.0,-3.7586212322696175
627579,4173.0,2852.0,103.0,2.5684976118845926
624389,263.0,3361.0,51.0,-1.5394768721317382
642448,307.0,642.0,2.0,4.204460203142467
633848,642.0,2852.0,12.0,-0.0431877232711003
633967,307.0,4174.0,12.0,5.0814770993136005
647939,377.0,595.0,116.0,5.059328067932182
624346,377.0,2852.0,51.0,2.9282591914334777
647967,307.0,4174.0,116.0,6.18058289711943
624529,340.0,642.0,150.0,4.215595530488653
625506,377.0,307.0,177.0,11.762765574175946
647957,4172.0,3361.0,116.0,8.247071617383297
624647,4176.0,1938.0,150.0,-2.4082990762426224
644633,555.0,3361.0,60.0,-4.4006745943534185
624622,307.0,4175.0,150.0,0.9523051818470378
624323,430.0,595.0,51.0,-5.815410656866299
624395,4175.0,3361.0,51.0,9.585616237167551
625425,555.0,4175.0,177.0,-8.555114402060799
633853,555.0,3297.0,12.0,-1.66766165633273
625459,340.0,263.0,177.0,1.4619629440267754
644648,4173.0,595.0,60.0,-2.244347210276741
627636,377.0,4174.0,103.0,1.9970110570333528
634008,4176.0,604.0,12.0,-4.360762490085935
642425,377.0,4172.0,2.0,10.648855296925088
627632,377.0,1938.0,103.0,2.222240868553659
625474,4174.0,642.0,177.0,-7.496484579383684
642467,604.0,3361.0,2.0,-3.398361923026844
624507,555.0,4175.0,150.0,-6.411971718456947
624275,4173.0,3361.0,51.0,2.693008204552339
627659,4172.0,263.0,103.0,-2.250087907175443
624544,340.0,4176.0,150.0,-2.463000886519103
644689,4174.0,604.0,60.0,-2.641905389133802
624513,4173.0,340.0,150.0,-0.7678706860135444
633891,340.0,307.0,12.0,12.3703293258613
624517,4173.0,377.0,150.0,-24.36857209999127
627661,4172.0,2852.0,103.0,6.735952373762834
642426,377.0,307.0,2.0,20.657047813949426
633883,340.0,555.0,12.0,1.969311336943395
627628,430.0,263.0,103.0,4.021120607226441
624327,430.0,604.0,51.0,-8.871367353033227
642493,4176.0,604.0,2.0,-1.3202121034335537
624599,4172.0,642.0,150.0,-9.129950346833002
624571,430.0,4172.0,150.0,-2.237806507143137
647995,4175.0,3361.0,116.0,15.168421537692447
624396,4175.0,2852.0,51.0,2.057553995711975
633912,4174.0,3361.0,12.0,4.334582498312651
642445,4172.0,4175.0,2.0,16.718376285833155
624535,340.0,3297.0,150.0,5.597032102589527
624289,340.0,595.0,51.0,8.46439755511858
624369,307.0,3297.0,51.0,7.215883411859855
642348,4173.0,1938.0,2.0,0.0642877279793525
644777,4176.0,642.0,60.0,-2.960908711068177
644634,555.0,604.0,60.0,-15.034334459170342
627618,430.0,642.0,103.0,0.7165516866430891
627601,2088.0,3297.0,103.0,5.268270398384152
624268,4173.0,4174.0,51.0,3.5507597670024382
644697,430.0,4174.0,60.0,-7.082177342660069
647912,4174.0,3361.0,116.0,1.6569877072813552
642438,4172.0,2088.0,2.0,13.411150560673972
644625,555.0,1938.0,60.0,-11.524009020953612
625509,377.0,263.0,177.0,-0.0634010424006772
642342,555.0,3361.0,2.0,0.5273526734262799
625530,307.0,4173.0,177.0,-2.12703375413336
627584,340.0,2088.0,103.0,7.303365945293068
624637,263.0,604.0,150.0,-13.544572930699902
644774,2852.0,595.0,60.0,-0.6078835649877975
647972,307.0,3361.0,116.0,10.982122222946716
627571,4173.0,3297.0,103.0,2.66769787637458
625547,604.0,3361.0,177.0,-0.0063194214124081
624521,4173.0,307.0,150.0,-0.7305642014184167
624261,555.0,2852.0,51.0,-1.437041434033759
642334,555.0,1938.0,2.0,-10.39123281287834
634005,4176.0,595.0,12.0,-11.89080857156037
624313,4174.0,604.0,51.0,-0.7154365489345524
624645,2852.0,595.0,150.0,-3.51128501699705
647923,430.0,595.0,116.0,-6.362920437256382
624653,4176.0,4172.0,150.0,-0.7941864516200755
642343,555.0,604.0,2.0,-9.795971609581336
625512,377.0,4176.0,177.0,-4.571443873794373
642388,2088.0,3361.0,2.0,9.094383059066802
644704,430.0,263.0,60.0,-7.855973512725555
633957,4172.0,3361.0,12.0,2.2067049847534
627696,4175.0,2852.0,103.0,3.859842045596273
642381,340.0,2852.0,2.0,9.311702005195682
644675,2088.0,642.0,60.0,3.5187245532437337
627586,340.0,430.0,103.0,7.619423242436602
625545,604.0,3297.0,177.0,-3.92659165193643
642412,430.0,604.0,2.0,-8.873085610117721
642468,604.0,4175.0,2.0,-0.9350442176194118
625520,4172.0,3297.0,177.0,3.0530956013289123
625570,4176.0,595.0,177.0,-7.718058968310866
624328,430.0,263.0,51.0,-3.917393088715736
647917,430.0,1938.0,116.0,-4.913419012194132
627639,377.0,595.0,103.0,6.024786005268337
642451,307.0,2088.0,2.0,10.654855912988792
624376,307.0,2852.0,51.0,4.166493969758105
627538,1938.0,3297.0,103.0,-0.4298553092969823
624345,377.0,4175.0,51.0,17.972274900107763
647948,3297.0,595.0,116.0,3.2389707184191936
627635,377.0,2088.0,103.0,6.504590635064154
647852,555.0,4174.0,116.0,-6.3507782394597685
642430,377.0,4175.0,2.0,24.307478540782327
624253,555.0,3297.0,51.0,8.143269535345638
625548,604.0,4175.0,177.0,-5.355441978101689
644701,430.0,307.0,60.0,1.3698053599981088
647880,4173.0,4176.0,116.0,-3.854554879346941
624291,340.0,307.0,51.0,6.839967071463276
624510,4173.0,1938.0,150.0,0.5602932745475325
625576,4176.0,2852.0,177.0,2.82451661793366
633857,555.0,3361.0,12.0,4.548644928349095
644714,377.0,3297.0,60.0,6.545038675518293
627547,642.0,4175.0,103.0,5.8107024299649375
627693,4175.0,3297.0,103.0,11.273705392547944
647918,430.0,642.0,116.0,-6.2319541323651455
647984,604.0,2852.0,116.0,-2.574250312704141
642494,4176.0,263.0,2.0,-1.99615508760992
