,drug_row,drug_col,cell_line_name,synergy_bliss
627655,4172.0,3297.0,103.0,3.292868320950679
634005,4176.0,595.0,12.0,-11.89080857156037
625534,307.0,3297.0,177.0,0.4895948165086652
633848,642.0,2852.0,12.0,-0.0431877232711003
644621,642.0,595.0,60.0,-1.490461965362298
627538,1938.0,3297.0,103.0,-0.4298553092969823
624311,4174.0,595.0,51.0,0.6236613121937211
627681,604.0,595.0,103.0,-2.8547726234592665
624354,4172.0,4174.0,51.0,-0.676193568020543
647890,340.0,4172.0,116.0,5.715356487646026
625404,1938.0,595.0,177.0,-1.83829364439518
647865,4173.0,555.0,116.0,-11.40452560108532
624649,4176.0,2088.0,150.0,-2.9756645450357824
625430,4173.0,555.0,177.0,-12.849900177613556
644748,307.0,3361.0,60.0,4.316023503265434
625545,604.0,3297.0,177.0,-3.92659165193643
624534,340.0,377.0,150.0,29.896249269299435
627679,604.0,642.0,103.0,0.6883790605797276
625440,4173.0,3361.0,177.0,-1.308423875861415
624376,307.0,2852.0,51.0,4.166493969758105
625555,263.0,604.0,177.0,-7.000280248091553
633958,4172.0,604.0,12.0,-5.277228156279135
627666,307.0,2088.0,103.0,4.045636383650323
627609,4174.0,642.0,103.0,-6.259221030562266
625485,430.0,2088.0,177.0,-2.926253565747968
625498,377.0,642.0,177.0,-0.9345709303624552
624628,604.0,595.0,150.0,-7.917271167629408
625482,430.0,1938.0,177.0,-7.339887310666896
633873,4173.0,4172.0,12.0,-3.76015547198832
642330,642.0,595.0,2.0,-3.741430595226831
644674,2088.0,1938.0,60.0,-0.8510667870947618
624408,4176.0,604.0,51.0,-2.389565893842439
633871,4173.0,3297.0,12.0,-6.84576518832788
633968,307.0,377.0,12.0,2.107685979964512
644706,430.0,2852.0,60.0,-0.6487913431014605
627593,340.0,604.0,103.0,2.9846480824246795
633966,307.0,2088.0,12.0,1.923229237723184
647984,604.0,2852.0,116.0,-2.574250312704141
624271,4173.0,3297.0,51.0,0.5059268843749939
624513,4173.0,340.0,150.0,-0.7678706860135444
624615,307.0,377.0,150.0,5.525850238655694
625428,4173.0,1938.0,177.0,-0.5521858924642751
625538,307.0,604.0,177.0,-2.1295660666228686
644750,307.0,263.0,60.0,-6.700951773885123
625469,2088.0,604.0,177.0,-5.13034380615733
644668,340.0,3361.0,60.0,2.7978662219922974
644626,555.0,642.0,60.0,-8.24001191010293
642432,377.0,4176.0,2.0,-0.1746884122536445
