,drug_row,drug_col,cell_line_name,synergy_bliss
644460,453.0,787.0,175.0,-1.960795881020449
644457,630.0,1589.0,175.0,-1.960795881020449
640891,453.0,630.0,161.0,-5.808109798560338
644453,406.0,787.0,175.0,-1.960795881020449
640885,630.0,406.0,161.0,-6.052099918786688
644462,453.0,1589.0,175.0,-1.960795881020449
640887,630.0,1589.0,161.0,1.8311817294210373
640890,453.0,787.0,161.0,-1.960795881020449
644456,630.0,787.0,175.0,-1.960795881020449
644459,453.0,406.0,175.0,-1.960795881020449
640886,630.0,787.0,161.0,0.5038235353659375
640889,453.0,406.0,161.0,0.0532751017322401
