,drug_row,drug_col,cell_line_name,synergy_loewe
455978,643.0,484.0,120.0,-3.26424832324916
504339,31.0,765.0,126.0,-7.8702046531379
411803,4158.0,2832.0,113.0,-40.1304964882621
481561,554.0,466.0,124.0,-8.41829077390108
362369,4149.0,2421.0,108.0,-10.2727993264503
355803,277.0,836.0,107.0,13.5394480261944
480184,164.0,748.0,124.0,-14.8997422304728
387044,85.0,1225.0,110.0,-8.32446822303772
464415,281.0,601.0,121.0,-17.5203477486912
499170,3379.0,4158.0,125.0,-8.94466224098277
485631,164.0,674.0,182.0,1.33304005339522
466036,778.0,674.0,121.0,-13.0114592405425
501046,3928.0,150.0,126.0,6.9995272597717
472860,788.0,836.0,123.0,14.4046338126136
405664,604.0,4153.0,112.0,-12.0803391265758
507776,2619.0,4156.0,169.0,-13.1507103589327
352979,217.0,4152.0,107.0,-10.9947667412223
418065,249.0,267.0,114.0,2.2066879286792
407294,453.0,2451.0,113.0,11.4346474199365
347926,2349.0,1238.0,106.0,-14.2773115266792
518271,164.0,552.0,128.0,-11.7112242576557
410598,281.0,778.0,113.0,3.49097244568912
362117,249.0,601.0,108.0,7.01407845223644
428703,229.0,277.0,115.0,17.9009364692982
518572,2555.0,229.0,128.0,20.3751915242963
496105,2400.0,1257.0,125.0,14.1443260525877
517033,217.0,482.0,128.0,2.83929177934256
505888,217.0,143.0,169.0,-34.3187591450074
490660,928.0,267.0,183.0,-14.6418151416814
441660,281.0,3214.0,116.0,-28.1947195706393
445701,601.0,442.0,181.0,-5.98491773499222
514269,604.0,374.0,127.0,-4.81291872010345
354051,164.0,438.0,107.0,8.29195334530556
393379,2451.0,3010.0,111.0,15.5590006202964
488476,313.0,765.0,182.0,3.13332974350009
458176,2619.0,341.0,120.0,-14.2626155697698
456722,765.0,1225.0,120.0,-3.75410991338824
505469,4148.0,364.0,169.0,5.71790380636247
505120,682.0,220.0,169.0,-16.6239478727875
496787,3214.0,523.0,125.0,5.93931772022427
447172,724.0,313.0,181.0,5.19510519378957
460820,453.0,2026.0,121.0,0.806982687744734
447119,724.0,354.0,181.0,-8.04020892028473
409965,147.0,523.0,113.0,6.77583167632451
364722,247.0,4156.0,108.0,-6.84253867742264
450494,1909.0,354.0,117.0,-25.5105731987916
492418,4154.0,545.0,183.0,-9.17170188715832
362420,229.0,928.0,108.0,-21.5360887667148
468802,419.0,203.0,122.0,-2.06314072469339
493281,2913.0,1909.0,183.0,-15.4865675638172
446317,3214.0,687.0,181.0,9.36277276497209
420606,341.0,920.0,114.0,-11.4987013400701
446105,354.0,254.0,181.0,1.95054229079696
468256,765.0,2424.0,122.0,23.8233094337265
506398,765.0,928.0,169.0,1.30933441706141
482228,2913.0,442.0,124.0,1.89577076954213
473446,217.0,254.0,123.0,9.2969744497811
356261,778.0,4157.0,107.0,-21.846220542797
460898,453.0,2875.0,121.0,-6.33490698513093
406840,31.0,3.0,112.0,-13.0553991035873
471894,31.0,523.0,122.0,12.7461957809068
450352,150.0,687.0,117.0,3.30168959075992
366227,2913.0,195.0,108.0,-39.5381097117581
442457,1904.0,821.0,116.0,0.758261820161278
495553,161.0,2832.0,125.0,-0.677678610996638
512048,765.0,232.0,127.0,-6.80849894333528
499727,548.0,1225.0,125.0,-1.55291947130711
457717,3214.0,161.0,120.0,-3.26662427046151
500968,2349.0,601.0,126.0,2.32724966320806
446178,164.0,2451.0,181.0,-2.66937127233411
468076,2349.0,4149.0,122.0,-15.9083269495049
382699,845.0,540.0,110.0,-10.1991389659704
508796,554.0,195.0,169.0,-19.1787717664343
502481,341.0,467.0,126.0,1.56782457710366
354142,3214.0,788.0,107.0,-7.51234783540834
447857,482.0,3100.0,181.0,-11.9769991006391
498265,482.0,354.0,125.0,17.278114238243
354504,920.0,2832.0,107.0,42.0575380934988
457483,687.0,2421.0,120.0,12.0904093997097
463675,2555.0,643.0,121.0,-4.26506213515306
347446,4150.0,482.0,106.0,-11.3185112046139
511776,562.0,655.0,127.0,-15.581708031061
484448,562.0,4155.0,182.0,6.58834819199941
459116,604.0,1257.0,120.0,0.901923780214567
465550,1939.0,4158.0,121.0,-7.59463004467187
497203,2619.0,2677.0,125.0,-8.21109248589358
392360,217.0,143.0,111.0,5.62211775845922
472663,682.0,220.0,123.0,-16.4305743270169
440865,3100.0,4151.0,116.0,2.44935078098331
440221,601.0,928.0,116.0,-7.05859296231726
386759,4155.0,2424.0,110.0,6.33901629018854
354321,2555.0,249.0,107.0,16.8564097307474
507496,2555.0,821.0,169.0,8.64520966320821
408069,643.0,277.0,113.0,-1.18663430970367
510362,548.0,4158.0,169.0,27.074500653737
420916,2677.0,3928.0,114.0,-11.2727203904694
487205,195.0,1225.0,182.0,-16.5237498226426
419006,2349.0,1238.0,114.0,-10.48715948123
519732,604.0,920.0,128.0,3.7875738678632
439860,4151.0,2088.0,116.0,-1.86695902949218
500269,4148.0,442.0,126.0,-16.9043770784696
471157,1904.0,164.0,122.0,-24.0032252646204
450166,229.0,364.0,117.0,-2.94160579911723
362659,821.0,2088.0,108.0,-11.9496498536665
459492,4155.0,561.0,120.0,-2.30835539361345
457516,1225.0,438.0,120.0,5.13290499391652
481553,554.0,438.0,124.0,-6.56597274768647
490252,4151.0,1238.0,183.0,-4.06567246133426
383542,1909.0,788.0,110.0,7.59189798268237
429430,3928.0,920.0,115.0,-2.98361624463469
492114,281.0,203.0,183.0,4.23029301431241
462413,3928.0,2421.0,121.0,-16.8186820901526
446799,2619.0,548.0,181.0,-18.3101430603296
419686,419.0,1871.0,114.0,10.0025450163978
430525,561.0,2875.0,115.0,0.724218924065638
511927,2349.0,2875.0,127.0,-19.0572335756156
496632,164.0,3.0,125.0,-11.8475159201841
487558,277.0,741.0,182.0,45.3514106497741
511090,4149.0,741.0,127.0,-0.479657978487694
470309,2677.0,203.0,122.0,12.9104135356538
460105,3898.0,2026.0,120.0,-3.17303132862198
449881,788.0,232.0,117.0,0.594809695517027
442523,2875.0,2026.0,116.0,-22.6837235138162
497691,281.0,2832.0,125.0,-7.9785860972228
502100,561.0,928.0,126.0,6.90002403485927
461260,788.0,765.0,121.0,18.3243624767792
489035,249.0,4152.0,183.0,-16.1887060548148
475160,147.0,247.0,123.0,14.6080083038209
396526,313.0,466.0,111.0,4.69489327991905
396293,655.0,484.0,111.0,0.301885386373678
502681,484.0,2026.0,126.0,20.8508516031156
471312,1939.0,364.0,122.0,-12.4255314100744
513037,3100.0,4159.0,127.0,21.5788731816412
470146,220.0,3100.0,122.0,-2.5881612565315
451525,419.0,845.0,117.0,3.1709900872587
391666,574.0,354.0,111.0,-21.9874033258089
475740,281.0,467.0,123.0,-8.66562673212894
515429,31.0,552.0,127.0,3.31432831426479
444841,217.0,4155.0,181.0,-18.1999916538311
403357,2349.0,1257.0,112.0,7.58130499575035
498693,277.0,561.0,125.0,5.54629129072188
458903,545.0,3100.0,120.0,-1.24552533677882
496335,419.0,3.0,125.0,-18.3954239628403
487489,1904.0,778.0,182.0,-13.5684354476812
366602,31.0,3214.0,108.0,0.744988617857205
419455,2400.0,1238.0,114.0,2.52460249034329
366467,3379.0,552.0,108.0,-8.99516762087124
484891,1871.0,2451.0,182.0,9.35933036756771
464518,232.0,3898.0,121.0,-4.86990800648196
483965,4150.0,3.0,182.0,-11.6797494804622
485297,419.0,354.0,182.0,-16.7923634769662
407538,682.0,232.0,113.0,-20.0367353130185
518647,147.0,1238.0,128.0,-20.0351958252368
489631,1909.0,150.0,183.0,5.43579311670024
433104,3010.0,561.0,115.0,-8.95261644897887
485883,466.0,4158.0,182.0,1.81260502135382
490900,2451.0,2875.0,183.0,-9.17788887810483
392367,217.0,1238.0,111.0,10.0782128026917
394783,926.0,2426.0,111.0,6.80502625429088
440893,561.0,2421.0,116.0,-2.58997629394026
366091,1939.0,3010.0,108.0,-0.823359404455949
494063,313.0,926.0,183.0,-13.8823031584384
501945,3.0,2421.0,126.0,-10.9707041724728
507872,341.0,4159.0,169.0,4.206279250443
391900,540.0,4159.0,111.0,-29.1038652175228
487300,4155.0,2026.0,182.0,0.698607813271287
515483,655.0,143.0,127.0,-13.1067150534531
430086,2451.0,561.0,115.0,3.30497060258308
454018,85.0,2875.0,117.0,-13.856256383719
410600,281.0,748.0,113.0,7.97061585445003
480835,247.0,341.0,124.0,-3.34305154335065
448827,778.0,438.0,181.0,-6.67281345408758
391688,574.0,4158.0,111.0,-49.1647898286074
462956,2424.0,1238.0,121.0,10.8908063142451
362871,2310.0,1257.0,108.0,-9.81186073813116
498236,554.0,778.0,125.0,-8.34610633057964
452183,2555.0,217.0,117.0,7.69320058639803
489198,4148.0,438.0,183.0,-3.69696750067025
356006,2913.0,3379.0,107.0,10.3516368167495
502292,147.0,687.0,126.0,-27.4576685433742
521174,3010.0,2424.0,128.0,-16.9195344426338
502601,247.0,687.0,126.0,12.3006030874413
419637,2426.0,4159.0,114.0,-2.33888148474911
385408,147.0,374.0,110.0,11.936954438139
480964,484.0,4159.0,124.0,-28.9393840949943
495741,3928.0,836.0,125.0,-8.1384720617912
391597,682.0,561.0,111.0,1.97950645470718
491145,3.0,203.0,183.0,-28.6917647827268
484039,150.0,741.0,182.0,16.8118067604692
404954,247.0,354.0,112.0,16.6320312638321
366284,836.0,2832.0,108.0,-11.5308969307486
384513,601.0,3100.0,110.0,8.84249594904306
