,drug_row,drug_col,cell_line_name,synergy_loewe
455764,4148.0,4152.0,120.0,-17.2156703040912
504249,3379.0,85.0,126.0,0.431694155195443
411788,2913.0,655.0,113.0,-12.5258812644827
481362,4154.0,552.0,124.0,-5.98007442387017
362323,4148.0,561.0,108.0,-6.3342301193993
355780,277.0,4153.0,107.0,4.56245273403406
479999,716.0,466.0,124.0,-4.4378808706099
387018,4157.0,1257.0,110.0,4.86978561213233
464286,724.0,1330.0,121.0,10.8203065226837
499010,524.0,2310.0,125.0,-6.58655590379074
485523,354.0,2421.0,182.0,-35.5052878910254
465926,3379.0,1238.0,121.0,-19.8641071104339
500961,2349.0,765.0,126.0,-0.656767782441224
472723,574.0,552.0,123.0,0.666261212256074
405696,604.0,545.0,112.0,8.20152388378879
507676,920.0,687.0,169.0,-1.41868049317718
352929,821.0,1257.0,107.0,1.53813922792475
418027,574.0,220.0,114.0,18.9592391892151
407292,453.0,2426.0,113.0,14.5981740342121
347883,161.0,552.0,106.0,-0.883550355499917
518180,687.0,4157.0,128.0,-8.48224304459494
410587,281.0,2875.0,113.0,-2.45030694659759
362068,574.0,442.0,108.0,-3.58320789317289
428739,643.0,4152.0,115.0,-2.62783439275121
518472,561.0,2088.0,128.0,-22.0063148878426
495951,1871.0,247.0,125.0,-34.9597325597425
516941,1909.0,220.0,128.0,-2.50036859845179
505808,150.0,3010.0,169.0,-2.63643452568922
490491,1330.0,926.0,183.0,-4.0050055737492
441617,281.0,682.0,116.0,-1.00120807547165
445653,2400.0,4157.0,181.0,-31.3279229264933
514152,4154.0,2875.0,127.0,-44.0347041476559
354007,552.0,2424.0,107.0,13.0709832965539
393390,716.0,254.0,111.0,-0.115532579171073
488330,748.0,1257.0,182.0,-19.8139802212348
457994,147.0,4150.0,120.0,3.54788923758147
456531,2349.0,2088.0,120.0,-8.64566320847442
505383,540.0,4153.0,169.0,-6.45663353854585
505051,845.0,778.0,169.0,-3.07539135941667
496619,164.0,601.0,125.0,1.25173671364996
447083,724.0,249.0,181.0,-16.0919948532592
460625,674.0,4158.0,120.0,0.251966497734696
447043,484.0,3.0,181.0,-12.9448675071446
409941,147.0,3.0,113.0,-13.7998661420693
364701,247.0,561.0,108.0,-27.8393540205008
450349,150.0,2426.0,117.0,-3.03587552138892
492246,926.0,2026.0,183.0,-8.75595875387536
362375,4149.0,438.0,108.0,12.377395128259
468664,601.0,2424.0,122.0,-9.08971918143094
493098,277.0,438.0,183.0,-3.18055260967692
446260,3.0,482.0,181.0,-8.74032135692681
420591,341.0,2421.0,114.0,-12.3811700778165
446056,687.0,249.0,181.0,9.53211310091153
468108,2349.0,354.0,122.0,10.9765044550847
506327,3928.0,161.0,169.0,25.855280883815
482045,277.0,4153.0,124.0,19.2933529847252
473318,150.0,354.0,123.0,8.75932032860527
356229,778.0,4149.0,107.0,-0.81046720625607
460709,3010.0,354.0,120.0,-17.3078207685434
406857,31.0,281.0,112.0,10.3759630975776
471784,778.0,354.0,122.0,-10.9109192986992
450188,229.0,3898.0,117.0,-29.3028602115414
366163,2913.0,143.0,108.0,10.2605867706345
442413,4156.0,4152.0,116.0,-9.28671994342183
495389,2310.0,341.0,125.0,10.9380754036081
511903,2349.0,2619.0,127.0,23.8459491707573
499601,313.0,4149.0,125.0,-9.07812705568852
457545,438.0,2088.0,120.0,6.55148174296996
500879,161.0,2088.0,126.0,9.25835188792035
446124,354.0,4158.0,181.0,-6.72100001296275
467935,562.0,2400.0,122.0,-50.1756961126386
382647,2026.0,1257.0,110.0,-17.5836104123664
508679,604.0,2555.0,169.0,2.23685712710873
502384,920.0,741.0,126.0,-33.3178370667455
354099,3.0,928.0,107.0,-6.98954906694555
447753,554.0,643.0,181.0,-23.6120238251376
498112,604.0,484.0,125.0,-5.90530029029612
354460,147.0,85.0,107.0,-3.17782735326875
457306,419.0,147.0,120.0,7.14517254067623
463527,3214.0,4155.0,121.0,26.6376815280103
347408,4150.0,2088.0,106.0,1.80831354138768
511623,2310.0,643.0,127.0,-22.3631751725865
484284,217.0,3379.0,182.0,7.20848406406298
458942,1257.0,1225.0,120.0,4.96374847320755
465441,2875.0,4158.0,121.0,-14.8879281896527
497035,147.0,2424.0,125.0,-3.80067811685457
392354,254.0,438.0,111.0,-18.7033576758187
472531,845.0,2026.0,123.0,-3.59904111635157
440821,3214.0,2555.0,116.0,-47.8628554556983
440204,4152.0,1257.0,116.0,-30.6362410702274
386736,4155.0,2088.0,110.0,-13.1762178633149
354279,466.0,203.0,107.0,7.01159753268145
507417,561.0,1257.0,169.0,28.2417595659574
408072,643.0,85.0,113.0,-9.6151705700846
510191,4159.0,674.0,169.0,-8.97795179638102
420897,2677.0,2088.0,114.0,-19.9727560186902
487112,554.0,1939.0,182.0,-7.08414539808575
418970,161.0,267.0,114.0,3.65009794243564
519693,604.0,821.0,128.0,9.95168469676248
439846,765.0,926.0,116.0,-3.91417396770049
500137,788.0,926.0,126.0,-28.0596601322763
471038,4155.0,164.0,122.0,-18.4812532849417
450016,4148.0,643.0,117.0,-8.05636551269498
362620,150.0,1225.0,108.0,-20.8153315439809
459307,523.0,267.0,120.0,-7.67172250294137
457336,419.0,4157.0,120.0,-26.3548835337724
481351,4154.0,928.0,124.0,-14.4916541974985
490097,2349.0,926.0,183.0,-19.7203383394629
383490,821.0,601.0,110.0,11.2201479125377
429502,765.0,836.0,115.0,-7.22012401913195
491924,484.0,1238.0,183.0,-1.27575634576737
462248,161.0,354.0,121.0,8.9927532693881
446738,2619.0,2400.0,181.0,-10.2771079045805
419666,419.0,788.0,114.0,-48.8189638558905
430553,466.0,438.0,115.0,4.35214882145963
511762,562.0,4156.0,127.0,4.73172160473155
496465,716.0,601.0,125.0,16.7558960929807
487459,1904.0,466.0,182.0,-11.9736043812863
510914,203.0,2832.0,127.0,7.75614641201996
470188,281.0,645.0,122.0,-15.8059218305867
459927,2913.0,523.0,120.0,-8.81797117341545
449731,682.0,778.0,117.0,6.95857782647953
442480,1904.0,438.0,116.0,-1.04432914973845
497529,724.0,765.0,125.0,-8.20629294884275
502017,3214.0,4153.0,126.0,-5.34023372977049
461072,682.0,3928.0,121.0,-4.930741865374
488892,682.0,4150.0,183.0,-5.23844782513335
475026,2555.0,2088.0,123.0,8.86969777230464
396519,313.0,354.0,111.0,22.9451572859707
396288,655.0,2555.0,111.0,-17.8174701587759
502576,247.0,4149.0,126.0,-12.514091416025
471182,1904.0,4156.0,122.0,-13.9268357327422
512890,3.0,4152.0,127.0,9.85286299549207
470036,724.0,2026.0,122.0,-0.333943151000781
451369,4152.0,3100.0,117.0,-43.7154500738148
391652,574.0,4149.0,111.0,-11.4825176124537
475581,484.0,3.0,123.0,-8.98551982964895
515311,3379.0,277.0,127.0,1.67265793639948
444811,217.0,2426.0,181.0,-11.8343113214262
403346,2349.0,247.0,112.0,19.1546287249895
498548,4156.0,2832.0,125.0,9.97612784423328
458727,232.0,2426.0,120.0,-11.8455535058483
496170,601.0,438.0,125.0,-7.31167545883221
487391,4156.0,438.0,182.0,0.544881733586859
366564,31.0,1238.0,108.0,7.43625771792051
419441,1330.0,3379.0,114.0,-28.3772253246952
366413,3898.0,552.0,108.0,5.71521594996717
484758,4151.0,1225.0,182.0,-17.7287001616577
464388,281.0,249.0,121.0,-11.2471530798028
