,drug_row,drug_col,cell_line_name,synergy_bliss
641305,11.0,164.0,59.0,-5.381565010215822
631949,4171.0,2558.0,8.0,-2.601884379130832
638038,4170.0,2400.0,76.0,5.981439642057185
633065,3753.0,2764.0,156.0,-2.667987471316444
650940,11.0,2399.0,14.0,3.49916646093159
650749,466.0,2399.0,14.0,-5.476456345054675
629658,331.0,72.0,55.0,5.164151981511612
630048,2981.0,780.0,55.0,-5.07383344378709
641263,1904.0,85.0,59.0,5.96736808706568
630478,1904.0,555.0,155.0,-1.0830139144277688
631989,780.0,2268.0,8.0,-1.2505965281713398
644867,150.0,2399.0,60.0,5.017241882266678
629623,164.0,72.0,55.0,7.319211590452989
644045,4170.0,141.0,163.0,-7.113705761257365
641058,161.0,2764.0,59.0,5.94749748267983
627146,537.0,780.0,152.0,1.2541032837601702
642022,141.0,150.0,110.0,-2.89519397733035
638973,2981.0,778.0,185.0,-2.2800762574213893
637886,1884.0,2764.0,76.0,2.050065634256259
622138,780.0,331.0,106.0,11.182367047265496
646556,2981.0,537.0,13.0,-0.0084327885485074
624847,161.0,4169.0,151.0,-10.211397962770375
640563,4171.0,15.0,160.0,11.3944250419092
622675,4171.0,555.0,148.0,10.850068196962408
644843,1884.0,150.0,60.0,0.471072903144906
642772,161.0,195.0,102.0,11.750965911615404
625180,2400.0,537.0,151.0,0.7645293201175918
632160,141.0,2268.0,8.0,-0.9149835149946994
627276,1584.0,2558.0,152.0,6.533589224725882
623603,3520.0,2764.0,107.0,1.78382166654622
645354,3520.0,341.0,60.0,0.9669192040903518
635459,1884.0,2399.0,75.0,-1.3839838579847072
637006,3931.0,150.0,158.0,-6.61100010382829
623944,748.0,331.0,149.0,-5.95668772168016
625322,3520.0,780.0,151.0,-4.11482220969755
629773,780.0,2399.0,55.0,1.4699817628774818
640696,3931.0,85.0,160.0,0.0505544707080557
638908,15.0,195.0,185.0,-10.844188581718294
637692,141.0,2764.0,74.0,-0.2459806091355175
624850,161.0,2399.0,151.0,3.43907627883987
623666,788.0,2399.0,149.0,1.5628200841280862
648435,2400.0,555.0,116.0,-3.4241213389023404
628476,4170.0,555.0,153.0,2.0589411882017377
650892,778.0,2558.0,14.0,-11.069310294210592
650116,748.0,2558.0,105.0,8.012562309191093
649011,3931.0,2558.0,165.0,2.55440659997355
645528,164.0,2399.0,61.0,2.8689010877159946
637424,331.0,2399.0,74.0,-2.8746584655085523
643940,161.0,2399.0,163.0,0.0995238873831484
641647,1884.0,85.0,110.0,1.7920924063695003
639146,466.0,2558.0,159.0,14.4466095264223
631835,3753.0,1904.0,8.0,-5.37473344648722
622475,72.0,2268.0,148.0,2.17361227440315
638624,4170.0,15.0,185.0,7.046826217958323
645390,555.0,195.0,61.0,0.3450429339348589
622999,2981.0,780.0,148.0,3.67530884923879
624025,2349.0,537.0,149.0,-1.6726986470774623
649909,3753.0,788.0,105.0,-0.1087271665385876
627274,11.0,85.0,152.0,1.750539087830513
635758,1584.0,331.0,75.0,1.2675869102684925
634275,4171.0,161.0,11.0,2.35694334375848
649848,788.0,2399.0,105.0,2.657747202048334
642976,778.0,72.0,102.0,5.993987407031495
641140,4170.0,1337.0,59.0,-0.6219437677745696
636425,3931.0,2268.0,157.0,3.8685625928386695
627305,3931.0,466.0,152.0,-5.511760075926627
623434,2349.0,788.0,107.0,-0.718944867250485
644366,85.0,161.0,163.0,-1.4733906978829787
643744,15.0,466.0,113.0,13.2976149886975
627057,164.0,4169.0,152.0,-5.915205241757072
643105,2400.0,780.0,102.0,1.4846628171160658
643727,1347.0,780.0,113.0,-8.91037345738288
651055,1347.0,164.0,14.0,-19.2182227709303
648222,4170.0,1347.0,116.0,2.77556348227321
633144,4170.0,161.0,156.0,2.22045519400368
646155,466.0,2268.0,13.0,0.9784778514108448
638393,2981.0,85.0,76.0,-19.6176391222083
632133,2399.0,4169.0,8.0,-1.418262517466659
625299,2981.0,164.0,151.0,2.369925583466631
635605,4170.0,2981.0,75.0,-4.352398881678687
650805,537.0,341.0,14.0,-2.03579924400194
636858,4171.0,555.0,158.0,5.83476665786469
622585,164.0,780.0,148.0,11.4933040659725
640790,15.0,164.0,160.0,15.172952004892776
637104,1347.0,2399.0,158.0,-3.20664919000981
622757,748.0,555.0,148.0,3.56196643292147
633094,164.0,331.0,156.0,-6.237039090767036
641948,1584.0,195.0,110.0,-3.553684963448971
622815,1584.0,778.0,148.0,5.60758978211677
621969,3753.0,788.0,106.0,5.348117728023615
624199,3520.0,85.0,149.0,-6.79708685344782
645753,1584.0,195.0,61.0,-0.6041485212904613
636410,1584.0,331.0,157.0,5.076874792183407
649188,2981.0,331.0,165.0,-0.4525999271614415
637503,4171.0,3931.0,74.0,2.0159659451606897
622784,11.0,2764.0,148.0,9.851828806906996
629841,11.0,780.0,55.0,3.3684130698041943
637467,537.0,788.0,74.0,-0.0893711626192192
645677,1904.0,161.0,61.0,-0.2953942432915299
642985,748.0,555.0,102.0,4.164779470399857
645290,47.0,2558.0,60.0,1.948994371714469
630645,141.0,537.0,155.0,-2.3068749860189275
640725,2400.0,341.0,160.0,8.426124040175878
635657,4171.0,2981.0,75.0,4.316682370195265
641978,2349.0,150.0,110.0,-1.6261836280074
650345,2981.0,341.0,105.0,4.955239113578831
631294,1347.0,85.0,57.0,-6.635553037688815
646071,150.0,72.0,13.0,4.827106635138092
632966,1337.0,2558.0,156.0,-2.262207841121749
633352,2349.0,341.0,156.0,-9.092927276107924
622798,11.0,85.0,148.0,10.58931712635442
