,drug_row,drug_col,cell_line_name,synergy_bliss
35355,215.0,85.0,5.0,39.6075370305501
35304,508.0,85.0,5.0,15.0975631124114
36028,160.0,85.0,5.0,33.1113143584315
35981,2934.0,85.0,5.0,4.65268327453172
34911,2314.0,85.0,5.0,-10.230001173127
35675,1692.0,85.0,5.0,10.6663316329028
34369,1970.0,85.0,5.0,9.82778624017433
35134,1700.0,85.0,5.0,10.3479572956459
35511,2650.0,85.0,5.0,26.5573369127727
34683,308.0,85.0,5.0,12.9121163463733
35662,2746.0,85.0,5.0,-4.47017789033406
34439,2014.0,85.0,5.0,11.4354433735628
35941,721.0,85.0,5.0,30.5095943201268
34428,2008.0,85.0,5.0,43.3517902703823
35310,2529.0,85.0,5.0,33.9434289500386
35847,2863.0,85.0,5.0,13.3345119132266
34628,48.0,85.0,5.0,0.296860203009189
36067,374.0,85.0,5.0,33.6377179300951
34665,1420.0,85.0,5.0,-7.20049474814237
35363,2560.0,85.0,5.0,1.14492654265058
35418,2594.0,85.0,5.0,19.1119862068367
35139,2449.0,85.0,5.0,24.9732572164564
34768,528.0,85.0,5.0,-0.715170645356437
34651,1884.0,85.0,5.0,3.81211413546681
36048,2982.0,85.0,5.0,-2.16270844654734
35177,2468.0,85.0,5.0,32.051990942844
34464,2027.0,85.0,5.0,-3.96131618589747
35004,2383.0,85.0,5.0,-20.5207439154855
34660,2151.0,85.0,5.0,3.23736480430142
34963,1769.0,85.0,5.0,10.5695125654353
35975,556.0,85.0,5.0,46.0502747618177
34839,2262.0,85.0,5.0,16.6969442481485
34737,2200.0,85.0,5.0,15.9473058178261
34518,2056.0,85.0,5.0,13.1185018876624
35300,2523.0,85.0,5.0,4.6280366351199
35138,2448.0,85.0,5.0,8.08036722504635
35347,1686.0,85.0,5.0,17.1319786357477
34565,2088.0,85.0,5.0,7.66346375177629
35464,1505.0,85.0,5.0,2.68043640041705
34478,2033.0,85.0,5.0,12.9807676993987
35607,216.0,85.0,5.0,-0.0822800466591502
35469,1704.0,85.0,5.0,5.20189302097438
35080,2419.0,85.0,5.0,8.96436491625273
36000,2948.0,85.0,5.0,-1.42926543539357
35125,2442.0,85.0,5.0,45.8022834762916
35764,966.0,85.0,5.0,20.9606706361163
34922,2323.0,85.0,5.0,5.44938065065307
34554,2081.0,85.0,5.0,-4.5976129677906
34904,2308.0,85.0,5.0,0.51879262520141
35855,1387.0,85.0,5.0,3.01307214857553
35965,1733.0,85.0,5.0,19.3601300878193
36027,2971.0,85.0,5.0,7.53245825060345
35236,1080.0,85.0,5.0,19.0642964617931
34318,1937.0,85.0,5.0,31.1417083689472
34488,1926.0,85.0,5.0,6.11950708557366
36075,2997.0,85.0,5.0,19.3475709004591
34646,1859.0,85.0,5.0,33.6101252046789
34667,2152.0,85.0,5.0,-12.6941290451028
35806,2833.0,85.0,5.0,4.80622680292379
34658,2149.0,85.0,5.0,3.25221141874223
35154,2454.0,85.0,5.0,17.1657235634538
35839,2857.0,85.0,5.0,10.1094466713018
35633,2728.0,85.0,5.0,0.970740283335893
35840,2858.0,85.0,5.0,5.22592934068846
35596,2705.0,85.0,5.0,15.8449582020296
34467,186.0,85.0,5.0,38.3854685355573
34997,2378.0,85.0,5.0,15.2822815763441
34707,2178.0,85.0,5.0,14.7016947921791
34698,2173.0,85.0,5.0,6.88838922770022
35904,2890.0,85.0,5.0,13.3755972674682
35213,1627.0,85.0,5.0,-5.09096934626166
34977,2365.0,85.0,5.0,9.45146306929191
34473,535.0,85.0,5.0,5.89723021885051
34884,2295.0,85.0,5.0,29.1940454256963
34894,2303.0,85.0,5.0,27.0905750937484
35958,818.0,85.0,5.0,-0.900709707479734
34843,2265.0,85.0,5.0,-14.8067756197876
35807,730.0,85.0,5.0,-1.90729546334573
35549,2674.0,85.0,5.0,2.99596259642891
35048,758.0,85.0,5.0,7.55470573693133
35144,487.0,85.0,5.0,23.1064720748493
34502,2046.0,85.0,5.0,58.3179601334932
35497,2641.0,85.0,5.0,0.770002281187931
35914,2898.0,85.0,5.0,10.917982322147
35500,2643.0,85.0,5.0,29.5198934552544
35412,1306.0,85.0,5.0,20.5362201283056
35257,871.0,85.0,5.0,7.93415139695945
35907,2892.0,85.0,5.0,-12.1882684445632
35200,2479.0,85.0,5.0,0.57129959238631
35298,1919.0,85.0,5.0,-18.315429044307
35322,131.0,85.0,5.0,11.9367328668957
35541,2670.0,85.0,5.0,-18.0135229058901
35552,471.0,85.0,5.0,40.7025885904515
35804,72.0,85.0,5.0,-5.84121314014845
35465,660.0,85.0,5.0,4.69326258435097
34849,2270.0,85.0,5.0,5.88912953863445
36114,548.0,85.0,5.0,6.6279632807903
34424,2004.0,85.0,5.0,-9.41466585448968
35787,706.0,85.0,5.0,64.6843878907941
35776,1455.0,85.0,5.0,11.7639614804305
35991,951.0,85.0,5.0,-3.02114606381917
35544,2672.0,85.0,5.0,-6.24867256638675
34809,1832.0,85.0,5.0,19.7043449442104
35068,253.0,85.0,5.0,8.7835039415247
35032,2397.0,85.0,5.0,17.8002577149073
34499,2043.0,85.0,5.0,39.4807548102158
35277,286.0,85.0,5.0,9.20455108177405
35610,2713.0,85.0,5.0,5.78651332506887
34861,1499.0,85.0,5.0,-2.77681157013126
35078,2417.0,85.0,5.0,-8.38831490676305
35372,2565.0,85.0,5.0,-13.929613930874
35573,1801.0,85.0,5.0,9.49347065178675
34785,2227.0,85.0,5.0,1.9717577423464
35056,153.0,85.0,5.0,0.0148820491604997
35354,2555.0,85.0,5.0,44.4141773663601
35865,1544.0,85.0,5.0,3.59912368128388
34908,2311.0,85.0,5.0,4.69019884671928
35671,540.0,85.0,5.0,-14.8495555173857
35352,466.0,85.0,5.0,-6.15137476700727
35073,935.0,85.0,5.0,10.8972058064306
35948,2917.0,85.0,5.0,11.638918309425
34678,2160.0,85.0,5.0,58.950957700153
34881,749.0,85.0,5.0,5.01621098142325
35900,941.0,85.0,5.0,1.66489790931382
34991,1338.0,85.0,5.0,-4.28921949180162
35062,2412.0,85.0,5.0,-23.005877918013
35799,2828.0,85.0,5.0,18.4954015905543
35496,2640.0,85.0,5.0,2.50986202516306
35935,2908.0,85.0,5.0,4.4167879546205
35259,863.0,85.0,5.0,10.6701258652174
35777,554.0,85.0,5.0,5.16975226298676
34732,1583.0,85.0,5.0,-8.00304788433503
35244,1377.0,85.0,5.0,11.1893631488188
34461,322.0,85.0,5.0,24.7552085032228
34530,2060.0,85.0,5.0,30.3383456827819
34653,1339.0,85.0,5.0,18.0923018412503
36055,575.0,85.0,5.0,-4.01950103929379
35805,482.0,85.0,5.0,1.77612552745991
34662,520.0,85.0,5.0,0.808294986892108
34702,850.0,85.0,5.0,-3.62092973863189
34958,2354.0,85.0,5.0,23.1282465274376
35332,1396.0,85.0,5.0,16.5904872532882
35802,2831.0,85.0,5.0,5.76629020188686
35844,2861.0,85.0,5.0,3.65802656611355
34595,2105.0,85.0,5.0,28.7150954699999
34411,1994.0,85.0,5.0,8.57387475089886
35472,2625.0,85.0,5.0,15.2681630706553
35593,2703.0,85.0,5.0,-17.8267106583289
34994,1440.0,85.0,5.0,-19.3971223809816
35093,2428.0,85.0,5.0,5.0661287617156
35984,1734.0,85.0,5.0,1.88431044506027
35524,2658.0,85.0,5.0,24.9395037961945
35416,2593.0,85.0,5.0,1.96093189027015
34657,2148.0,85.0,5.0,8.81097414935405
36024,2968.0,85.0,5.0,23.747944369893
35891,2885.0,85.0,5.0,5.47439487318501
34727,2193.0,85.0,5.0,-6.52076697458352
34983,763.0,85.0,5.0,-4.65370059619285
36017,2962.0,85.0,5.0,16.1546702671261
35337,238.0,85.0,5.0,12.0754468151702
35022,2391.0,85.0,5.0,12.5315342981487
34877,2289.0,85.0,5.0,-0.440236440786933
35673,1498.0,85.0,5.0,27.3901352268238
34709,2180.0,85.0,5.0,26.0008316577553
36016,2961.0,85.0,5.0,-19.7791041861633
35903,4243.0,85.0,5.0,-16.9088208515171
36085,3002.0,85.0,5.0,-5.52245803758344
35987,2937.0,85.0,5.0,-11.8901325138253
34703,211.0,85.0,5.0,27.7394527745244
34689,1434.0,85.0,5.0,20.1782809494014
35695,2761.0,85.0,5.0,9.37732237046954
35427,2599.0,85.0,5.0,12.7273180190764
34320,1939.0,85.0,5.0,5.25644421138331
34521,1406.0,85.0,5.0,4.40167963488291
34622,2125.0,85.0,5.0,3.77683553607597
36053,2986.0,85.0,5.0,-5.91151185538017
35321,1347.0,85.0,5.0,-1.57497563773063
35251,2502.0,85.0,5.0,33.7198727259917
34476,2031.0,85.0,5.0,15.8179347363403
35036,163.0,85.0,5.0,17.6404693173131
36117,1671.0,85.0,5.0,11.6770374779152
35294,2519.0,85.0,5.0,-5.37243539077342
34477,2032.0,85.0,5.0,20.6112604231188
35888,7.0,85.0,5.0,1.39101682914874
35348,1431.0,85.0,5.0,1.69206951096689
34582,2097.0,85.0,5.0,69.6391090662673
35005,860.0,85.0,5.0,7.99662392014234
34808,821.0,85.0,5.0,21.3192884955471
34700,2175.0,85.0,5.0,34.491539818612
34668,2153.0,85.0,5.0,-14.8875604250415
36064,97.0,85.0,5.0,-2.22510167265673
35192,859.0,85.0,5.0,2.18792546164476
35105,1629.0,85.0,5.0,20.6573307178618
35990,2940.0,85.0,5.0,-5.85786108946887
