,drug_row,drug_col,cell_line_name,synergy_bliss
35391,2577.0,85.0,5.0,32.5916522564395
35335,2547.0,85.0,5.0,14.713021695259
36035,196.0,85.0,5.0,32.1126817975484
35997,2946.0,85.0,5.0,-3.67618621580817
34919,2320.0,85.0,5.0,-1.00673743921382
35706,1763.0,85.0,5.0,4.48951979774232
34380,1974.0,85.0,5.0,-0.497462314545587
35149,785.0,85.0,5.0,3.66414174499273
35542,512.0,85.0,5.0,-2.62132940834407
34707,2178.0,85.0,5.0,14.7016947921791
35692,2759.0,85.0,5.0,101.972532794246
34453,1738.0,85.0,5.0,-1.75416521947485
35959,2924.0,85.0,5.0,12.179774381971
34439,2014.0,85.0,5.0,11.4354433735628
35342,2550.0,85.0,5.0,4.92760025343562
35868,2875.0,85.0,5.0,37.467200786847
34652,787.0,85.0,5.0,1.0410042068295
36073,2996.0,85.0,5.0,26.3329763463807
34684,2165.0,85.0,5.0,19.2867425078899
35399,1414.0,85.0,5.0,-3.39987239620613
35453,2617.0,85.0,5.0,-17.0814876588185
35155,2455.0,85.0,5.0,6.39660517075925
34786,893.0,85.0,5.0,4.35920078932227
34673,616.0,85.0,5.0,33.0734987028891
36055,575.0,85.0,5.0,-4.01950103929379
35193,2475.0,85.0,5.0,22.7047004437633
34478,2033.0,85.0,5.0,12.9807676993987
35026,118.0,85.0,5.0,20.452482944856
34680,2162.0,85.0,5.0,26.4989771340556
34981,2368.0,85.0,5.0,-2.5153833761671
35989,2939.0,85.0,5.0,20.1566983961785
34853,1018.0,85.0,5.0,25.8397597345389
34761,2213.0,85.0,5.0,-1.96556093513375
34536,1900.0,85.0,5.0,-14.1674779529854
35328,2542.0,85.0,5.0,-0.136018429392797
35154,2454.0,85.0,5.0,17.1657235634538
35383,1729.0,85.0,5.0,17.8881420262618
34584,2099.0,85.0,5.0,23.6431320640782
35500,2643.0,85.0,5.0,29.5198934552544
34494,2039.0,85.0,5.0,23.4747345980245
35645,1826.0,85.0,5.0,8.14068448710558
35506,2646.0,85.0,5.0,-2.12850954084352
35099,2432.0,85.0,5.0,14.9167181894881
36007,2953.0,85.0,5.0,24.8241293761301
35142,2450.0,85.0,5.0,-9.09749570664887
35789,2820.0,85.0,5.0,10.2536726464333
34935,2334.0,85.0,5.0,-0.720752626738658
34573,865.0,85.0,5.0,16.3276902095982
34912,772.0,85.0,5.0,7.45088422274544
35876,2880.0,85.0,5.0,31.1840815635349
35979,2933.0,85.0,5.0,2.36093258384438
36034,165.0,85.0,5.0,19.3119672838004
35253,837.0,85.0,5.0,-9.43642416121011
34319,1938.0,85.0,5.0,13.0910996299272
34504,2048.0,85.0,5.0,5.75713166985118
36079,355.0,85.0,5.0,12.407129124703
34669,2154.0,85.0,5.0,22.9668420432446
34689,1434.0,85.0,5.0,20.1782809494014
35832,2852.0,85.0,5.0,44.6209372356272
34679,2161.0,85.0,5.0,5.84038420160081
35173,1090.0,85.0,5.0,18.0595336475048
35862,2870.0,85.0,5.0,33.8455456445163
35672,1874.0,85.0,5.0,-12.0518189574493
35863,2871.0,85.0,5.0,1.18435071202883
35634,1047.0,85.0,5.0,9.94075963789101
34481,536.0,85.0,5.0,19.9692920554257
35020,2390.0,85.0,5.0,20.2210408015522
34731,897.0,85.0,5.0,26.5647890586748
34722,1148.0,85.0,5.0,0.333221733631717
35927,5.0,85.0,5.0,-13.8861193442493
35229,205.0,85.0,5.0,40.7346317275481
34997,2378.0,85.0,5.0,15.2822815763441
34488,1926.0,85.0,5.0,6.11950708557366
34895,2304.0,85.0,5.0,0.0507634677779691
34904,2308.0,85.0,5.0,0.51879262520141
35975,556.0,85.0,5.0,46.0502747618177
34856,2275.0,85.0,5.0,23.3995805497218
35834,855.0,85.0,5.0,26.1118751545251
35583,315.0,85.0,5.0,23.1016150655814
35067,1810.0,85.0,5.0,2.37423404261535
35160,2458.0,85.0,5.0,28.7374917685822
34518,2056.0,85.0,5.0,13.1185018876624
35532,2662.0,85.0,5.0,29.3467628005931
35937,2910.0,85.0,5.0,48.5568393168824
35534,2663.0,85.0,5.0,25.1819501853515
35447,2614.0,85.0,5.0,-24.1643186274133
35277,286.0,85.0,5.0,9.20455108177405
35929,1459.0,85.0,5.0,16.841276476197
35216,880.0,85.0,5.0,14.3650961901702
35324,2538.0,85.0,5.0,4.38527455278854
35355,215.0,85.0,5.0,39.6075370305501
35571,2689.0,85.0,5.0,12.7480169234205
35590,2700.0,85.0,5.0,13.8760044327414
35830,2850.0,85.0,5.0,-3.0212082738863
35501,1460.0,85.0,5.0,26.1606114319964
34860,1071.0,85.0,5.0,-1.84615313119124
36113,3019.0,85.0,5.0,13.9404077716403
34432,2010.0,85.0,5.0,26.1402879587589
35812,2838.0,85.0,5.0,14.2494117427758
35800,2829.0,85.0,5.0,1.27941591427659
36003,448.0,85.0,5.0,8.75607964823425
35577,307.0,85.0,5.0,23.8473286753908
34828,1454.0,85.0,5.0,6.18375468036946
35087,2425.0,85.0,5.0,-0.487354614423332
35051,1072.0,85.0,5.0,12.7460604288615
34516,2054.0,85.0,5.0,2.92827031933328
35299,1838.0,85.0,5.0,-8.59598666372321
35650,2738.0,85.0,5.0,11.8037862196374
34873,2285.0,85.0,5.0,3.68125821637406
35097,2431.0,85.0,5.0,5.36863975871731
35408,2589.0,85.0,5.0,13.0178569071331
35610,2713.0,85.0,5.0,5.78651332506887
34803,2237.0,85.0,5.0,14.1637024977886
35073,935.0,85.0,5.0,10.8972058064306
35390,133.0,85.0,5.0,7.86456146232711
35885,1885.0,85.0,5.0,30.4642907423047
34916,2317.0,85.0,5.0,-13.0799067249752
35699,2765.0,85.0,5.0,3.05564817737957
35388,1784.0,85.0,5.0,-14.0414540060681
35092,2427.0,85.0,5.0,18.1812505329016
35965,1733.0,85.0,5.0,19.3601300878193
34703,211.0,85.0,5.0,27.7394527745244
34891,1487.0,85.0,5.0,-14.1649488876156
35922,289.0,85.0,5.0,-25.043480090372
35012,1778.0,85.0,5.0,2.63830909987394
35079,2418.0,85.0,5.0,-1.64529600228161
35825,93.0,85.0,5.0,37.7791037810177
35531,2661.0,85.0,5.0,14.1025670005118
35954,2920.0,85.0,5.0,21.0544126536626
35280,669.0,85.0,5.0,6.14088832869176
35802,2831.0,85.0,5.0,5.76629020188686
34758,227.0,85.0,5.0,0.656400141674339
35260,2505.0,85.0,5.0,50.0535589191496
34476,2031.0,85.0,5.0,15.8179347363403
34546,2075.0,85.0,5.0,-0.607224935946743
34674,2156.0,85.0,5.0,11.8972850606193
36064,97.0,85.0,5.0,-2.22510167265673
35831,2851.0,85.0,5.0,4.70530410262993
34682,2164.0,85.0,5.0,22.2382630263887
34726,2192.0,85.0,5.0,23.1007096813224
34976,2364.0,85.0,5.0,15.3494859628289
35367,790.0,85.0,5.0,0.433211045171404
35827,2847.0,85.0,5.0,17.6938265320658
35866,2873.0,85.0,5.0,7.91212227414353
34616,2121.0,85.0,5.0,4.46694494945935
34422,2002.0,85.0,5.0,6.07138412287455
35509,2648.0,85.0,5.0,-8.08624722963977
35630,2725.0,85.0,5.0,15.3487232454844
35014,2387.0,85.0,5.0,28.7917887738523
35108,2436.0,85.0,5.0,-6.34262648883976
35999,2947.0,85.0,5.0,24.1569198771
35556,2678.0,85.0,5.0,20.6572158189976
35451,372.0,85.0,5.0,17.843979547182
34677,2159.0,85.0,5.0,1.74116814953218
36033,1470.0,85.0,5.0,-2.8128226649582
35912,2896.0,85.0,5.0,12.895696892877
34753,2211.0,85.0,5.0,30.8357390075065
35003,2382.0,85.0,5.0,-1.30398426210107
36027,2971.0,85.0,5.0,7.53245825060345
35373,2566.0,85.0,5.0,10.9930558983282
35041,2402.0,85.0,5.0,17.0645922633379
34886,2297.0,85.0,5.0,2.94212237048835
35704,2770.0,85.0,5.0,24.6867604797472
34733,2196.0,85.0,5.0,-1.20803871306113
36026,2970.0,85.0,5.0,-1.34463993610979
35926,304.0,85.0,5.0,20.6384694711035
36089,1128.0,85.0,5.0,5.85907171142068
36001,2949.0,85.0,5.0,30.2215097058911
34727,2193.0,85.0,5.0,-6.52076697458352
34715,2184.0,85.0,5.0,21.497334969828
35727,1691.0,85.0,5.0,4.08436232735694
35461,2620.0,85.0,5.0,43.4145917747301
34321,1940.0,85.0,5.0,3.13841098869054
34537,2066.0,85.0,5.0,20.7348132412501
34646,1859.0,85.0,5.0,33.6101252046789
36061,2990.0,85.0,5.0,14.0372384046318
35353,1500.0,85.0,5.0,-1.79439156543169
35268,256.0,85.0,5.0,-4.97214900958789
34492,2037.0,85.0,5.0,-3.23687637055215
35058,2409.0,85.0,5.0,8.8395915765183
36115,3020.0,85.0,5.0,13.3669114294264
35319,2536.0,85.0,5.0,-10.8900850764138
34493,2038.0,85.0,5.0,3.17691691258575
35909,866.0,85.0,5.0,-2.38984806867914
35384,2573.0,85.0,5.0,22.6848987177137
34601,2109.0,85.0,5.0,-11.2265003612319
35027,736.0,85.0,5.0,4.23127594750025
34827,1817.0,85.0,5.0,-21.9715165421072
34724,2190.0,85.0,5.0,32.0589855201108
34690,2167.0,85.0,5.0,-0.0297432086256748
36070,1088.0,85.0,5.0,28.2906410855789
35210,1554.0,85.0,5.0,4.05148808977184
35122,1074.0,85.0,5.0,9.30030706974205
36002,2950.0,85.0,5.0,-17.7310398530831
35456,370.0,85.0,5.0,23.9827270272252
35765,2801.0,85.0,5.0,27.380588056835
34950,1185.0,85.0,5.0,2.2406885095355
35311,1331.0,85.0,5.0,4.08626716844148
34308,1932.0,85.0,5.0,-27.389144138682
35214,2484.0,85.0,5.0,6.48720509356852
34900,442.0,85.0,5.0,-1.65912634262065
34719,2187.0,85.0,5.0,15.9866131886178
34311,1934.0,85.0,5.0,21.8496799110081
35486,2635.0,85.0,5.0,11.988428713617
35560,506.0,85.0,5.0,22.4746926018214
35254,0.0,85.0,5.0,20.7680126171803
34362,1757.0,85.0,5.0,-4.78014642097602
35002,1337.0,85.0,5.0,30.8834716663892
34623,2126.0,85.0,5.0,23.4316435672007
34490,543.0,85.0,5.0,10.6034987857754
35044,2404.0,85.0,5.0,-33.5031510221273
35347,1686.0,85.0,5.0,17.1319786357477
35128,2443.0,85.0,5.0,14.8476098288118
35628,2723.0,85.0,5.0,-23.84460987309
35973,797.0,85.0,5.0,10.4628524904434
35573,1801.0,85.0,5.0,9.49347065178675
35472,2625.0,85.0,5.0,15.2681630706553
36000,2948.0,85.0,5.0,-1.42926543539357
34785,2227.0,85.0,5.0,1.9717577423464
34709,2180.0,85.0,5.0,26.0008316577553
34865,2279.0,85.0,5.0,-10.698040093682
34716,2185.0,85.0,5.0,4.28293617041003
35281,757.0,85.0,5.0,10.7087991569542
35262,1208.0,85.0,5.0,31.0875545329176
34845,2267.0,85.0,5.0,13.6523275584676
35019,1896.0,85.0,5.0,22.5446376844404
35395,2581.0,85.0,5.0,5.77180026231473
35737,2787.0,85.0,5.0,-1.26934040791712
36011,1756.0,85.0,5.0,14.2671370914954
35536,2665.0,85.0,5.0,9.59867239908244
34604,2111.0,85.0,5.0,5.76314819419003
35175,2466.0,85.0,5.0,12.889698653406
36103,3012.0,85.0,5.0,9.30350669432587
35493,364.0,85.0,5.0,28.6068906818504
35440,2608.0,85.0,5.0,6.49810427598025
34393,1302.0,85.0,5.0,24.8204534848594
35772,2808.0,85.0,5.0,18.5681914272037
35049,2406.0,85.0,5.0,24.5571071687499
35505,1793.0,85.0,5.0,5.86718931925619
34586,2100.0,85.0,5.0,-5.51234172903017
35559,538.0,85.0,5.0,31.6516547919205
35251,2502.0,85.0,5.0,33.7198727259917
34995,2376.0,85.0,5.0,14.7940689586918
35707,1173.0,85.0,5.0,26.6918031847986
35110,1402.0,85.0,5.0,1.1510613993106
34419,2000.0,85.0,5.0,-8.70126914112583
35956,2922.0,85.0,5.0,14.1920007335038
35721,2777.0,85.0,5.0,9.01202312263629
35970,344.0,85.0,5.0,7.03228825919383
35109,404.0,85.0,5.0,5.90628901143722
35957,2923.0,85.0,5.0,56.3210646894135
35698,2764.0,85.0,5.0,7.53887622455465
36010,2956.0,85.0,5.0,11.707246089044
35513,2652.0,85.0,5.0,11.2843945065873
34660,2151.0,85.0,5.0,3.23736480430142
35845,2862.0,85.0,5.0,20.1367508282414
34769,2217.0,85.0,5.0,-0.351615487979096
34307,1931.0,85.0,5.0,9.3481930681279
34312,827.0,85.0,5.0,21.9355857049559
34706,1865.0,85.0,5.0,-10.8893178155564
35112,1731.0,85.0,5.0,6.74524417962539
35446,2613.0,85.0,5.0,26.9224338006962
36099,3011.0,85.0,5.0,5.24755761173533
34590,2104.0,85.0,5.0,6.17226567389356
35136,2447.0,85.0,5.0,25.758775910945
34345,452.0,85.0,5.0,-4.3296272728915
36031,2974.0,85.0,5.0,30.5491777019583
35687,2755.0,85.0,5.0,19.9058993517038
35475,2628.0,85.0,5.0,-18.1147403222803
35220,2487.0,85.0,5.0,19.6695661208443
35302,1193.0,85.0,5.0,13.7176051187663
35104,2434.0,85.0,5.0,-11.7118157684966
36100,1032.0,85.0,5.0,-8.74679598935958
34640,2137.0,85.0,5.0,13.3556758099086
34342,1953.0,85.0,5.0,22.929913749575
34737,2200.0,85.0,5.0,15.9473058178261
35040,2401.0,85.0,5.0,-24.0621408403107
34371,173.0,85.0,5.0,54.5739004941699
34449,2019.0,85.0,5.0,13.608752117296
34755,2212.0,85.0,5.0,15.6459836688039
34381,1461.0,85.0,5.0,10.9594271808791
35283,2515.0,85.0,5.0,14.7443559487096
34588,2102.0,85.0,5.0,1.23277578377692
34467,186.0,85.0,5.0,38.3854685355573
35653,2740.0,85.0,5.0,28.8568350966979
35201,192.0,85.0,5.0,32.420498009704
34400,1987.0,85.0,5.0,37.6815603837667
35249,2500.0,85.0,5.0,12.4955418898346
35752,801.0,85.0,5.0,15.4081049995054
34369,1970.0,85.0,5.0,9.82778624017433
35856,409.0,85.0,5.0,4.39884235714853
34977,2365.0,85.0,5.0,9.45146306929191
35365,786.0,85.0,5.0,1.15443059180518
35305,2525.0,85.0,5.0,29.2817612390916
35358,2556.0,85.0,5.0,-8.63855309731108
35265,2507.0,85.0,5.0,-7.37045074782571
34991,1338.0,85.0,5.0,-4.28921949180162
35077,2416.0,85.0,5.0,-1.74295162986102
34898,1631.0,85.0,5.0,16.8782543556951
35693,2760.0,85.0,5.0,24.2968655344717
