,drug_row,drug_col,cell_line_name,synergy_hsa
240544,1944.0,42.0,68.0,0.0701475729643944
240475,949.0,2815.0,68.0,-0.945890958182291
240530,1784.0,1784.0,68.0,2.47715494805571
240516,2930.0,4086.0,68.0,-0.789001647154578
631401,1378.0,2199.0,68.0,-6.550486901739361
240524,699.0,1688.0,68.0,6.32766768709454
240538,3912.0,3912.0,68.0,-1.19116841235627
240492,1784.0,1944.0,68.0,-3.93782053513335
240521,1944.0,1688.0,68.0,2.83651724795267
631397,699.0,2199.0,68.0,2.1408278981427613
631410,4185.0,2815.0,68.0,2.033314998687278
240477,949.0,2930.0,68.0,4.30427166559739
631422,3587.0,2930.0,68.0,-0.1324419875205912
240537,1688.0,1688.0,68.0,1.27974852448181
240499,992.0,2930.0,68.0,9.15044051379757
631406,1378.0,949.0,68.0,0.1539794763849213
240506,2815.0,699.0,68.0,4.55053314675334
240526,4086.0,3912.0,68.0,1.89389275449074
240486,42.0,1688.0,68.0,-1.52343466271174
240541,2199.0,42.0,68.0,-1.11650534817134
240473,949.0,699.0,68.0,2.91864820810157
240493,1784.0,699.0,68.0,-4.10275720580151
240520,1944.0,4086.0,68.0,5.98384772078579
240478,42.0,1784.0,68.0,1.52614854485369
631403,1378.0,2815.0,68.0,-1.4706309917971836
240476,949.0,1904.0,68.0,1.91116308104439
240518,2930.0,3912.0,68.0,-1.79870570071856
631414,2815.0,1944.0,68.0,3.52753541357219
631404,1378.0,2930.0,68.0,-4.927397373807707
240533,2930.0,2930.0,68.0,0.0013325739133861
240529,42.0,42.0,68.0,-6.46354480158995
631421,3587.0,2815.0,68.0,7.122035570833005
240489,1784.0,2815.0,68.0,6.66789610756546
240508,2815.0,1688.0,68.0,4.29113379913905
240523,699.0,4086.0,68.0,6.01676493017662
240507,2815.0,4086.0,68.0,7.25402518138086
240531,992.0,992.0,68.0,9.3622335073538
240505,2815.0,1904.0,68.0,4.77607174358545
240525,699.0,3912.0,68.0,-0.2046880769191
631419,1904.0,1944.0,68.0,4.40294142456747
631411,4185.0,2930.0,68.0,-0.9512286496641854
240540,699.0,1944.0,68.0,0.778758123436262
240484,42.0,699.0,68.0,-1.24324137789185
240514,1904.0,3912.0,68.0,4.1950240204935
631418,2815.0,1051.0,68.0,5.230041461550948
240542,2930.0,992.0,68.0,1.29921557080253
631398,699.0,2930.0,68.0,1.5623619792547407
631420,2930.0,1944.0,68.0,-1.3059803346243544
240519,1944.0,699.0,68.0,-1.95622193477461
240510,1904.0,2930.0,68.0,2.85045282845875
240471,949.0,3912.0,68.0,-5.80481785148411
240535,699.0,699.0,68.0,3.36872322412355
240501,992.0,699.0,68.0,1.41995135710961
240472,949.0,1944.0,68.0,-2.87422132652961
240504,992.0,3912.0,68.0,0.360271922545105
631416,2815.0,2815.0,68.0,8.650970213753265
631412,4185.0,3587.0,68.0,-1.122965479540784
240500,992.0,1944.0,68.0,3.54821951019378
240543,2815.0,992.0,68.0,4.32123673965545
631409,4185.0,2199.0,68.0,0.6466497263011276
240487,42.0,3912.0,68.0,-1.0802798160861
240534,1944.0,1944.0,68.0,0.698620867211655
