,drug_row,drug_col,cell_line_name,synergy_hsa
240509,2815.0,3912.0,68.0,0.600711448670913
240519,1944.0,699.0,68.0,-1.95622193477461
240507,2815.0,4086.0,68.0,7.25402518138086
240482,42.0,2930.0,68.0,1.0104085310594
631407,4185.0,699.0,68.0,-3.917176950373399
240475,949.0,2815.0,68.0,-0.945890958182291
240525,699.0,3912.0,68.0,-0.2046880769191
240510,1904.0,2930.0,68.0,2.85045282845875
240513,1904.0,1688.0,68.0,-9.96498284837694
240524,699.0,1688.0,68.0,6.32766768709454
631422,3587.0,2930.0,68.0,-0.1324419875205912
240493,1784.0,699.0,68.0,-4.10275720580151
631402,1378.0,4185.0,68.0,0.7225005711564633
240480,42.0,2815.0,68.0,0.2393958849419
631406,1378.0,949.0,68.0,0.1539794763849213
240537,1688.0,1688.0,68.0,1.27974852448181
240497,992.0,2815.0,68.0,1.51381453947504
631408,4185.0,1378.0,68.0,1.234724551579614
240503,992.0,1688.0,68.0,3.85904363484132
240534,1944.0,1944.0,68.0,0.698620867211655
240489,1784.0,2815.0,68.0,6.66789610756546
631400,1378.0,699.0,68.0,-0.754284201543684
240471,949.0,3912.0,68.0,-5.80481785148411
240494,1784.0,4086.0,68.0,4.01867747362662
240518,2930.0,3912.0,68.0,-1.79870570071856
240481,42.0,1904.0,68.0,-2.31744954656624
631405,1378.0,3587.0,68.0,-2.223987470551014
240477,949.0,2930.0,68.0,4.30427166559739
240515,2930.0,699.0,68.0,0.691606697531377
631414,2815.0,1944.0,68.0,3.52753541357219
631399,699.0,3587.0,68.0,1.7191940723271486
240530,1784.0,1784.0,68.0,2.47715494805571
240526,4086.0,3912.0,68.0,1.89389275449074
631421,3587.0,2815.0,68.0,7.122035570833005
240491,1784.0,2930.0,68.0,5.70978197888447
240506,2815.0,699.0,68.0,4.55053314675334
240521,1944.0,1688.0,68.0,2.83651724795267
240505,2815.0,1904.0,68.0,4.77607174358545
240528,949.0,949.0,68.0,1.75034394797916
240502,992.0,4086.0,68.0,4.57662033623532
240523,699.0,4086.0,68.0,6.01676493017662
631419,1904.0,1944.0,68.0,4.40294142456747
631416,2815.0,2815.0,68.0,8.650970213753265
240540,699.0,1944.0,68.0,0.778758123436262
240511,1904.0,699.0,68.0,-11.1177632075153
631418,2815.0,1051.0,68.0,5.230041461550948
240544,1944.0,42.0,68.0,0.0701475729643944
631401,1378.0,2199.0,68.0,-6.550486901739361
631411,4185.0,2930.0,68.0,-0.9512286496641854
240516,2930.0,4086.0,68.0,-0.789001647154578
240508,2815.0,1688.0,68.0,4.29113379913905
240469,949.0,992.0,68.0,1.76280009331732
240533,2930.0,2930.0,68.0,0.0013325739133861
240499,992.0,2930.0,68.0,9.15044051379757
240470,949.0,1688.0,68.0,2.55097257958469
240501,992.0,699.0,68.0,1.41995135710961
631417,2815.0,2930.0,68.0,0.372983062460535
631413,4086.0,1688.0,68.0,6.987092782029291
240498,992.0,1904.0,68.0,17.0445289221243
631397,699.0,2199.0,68.0,2.1408278981427613
631410,4185.0,2815.0,68.0,2.033314998687278
240490,1784.0,1904.0,68.0,-1.10324232434677
240532,1904.0,1904.0,68.0,10.4970341340511
