,drug_row,drug_col,cell_line_name,synergy_zip
396487,674.0,1225.0,111.0,8.6582777095471
490322,645.0,926.0,183.0,19.1095987867586
392592,562.0,1904.0,111.0,9.92716973783692
507717,2619.0,4148.0,169.0,-7.31738470713168
485726,3214.0,4153.0,182.0,-10.6375602986473
409143,2421.0,4158.0,113.0,6.11558833319988
449048,655.0,313.0,181.0,-1.5910943379615
430072,2451.0,928.0,115.0,0.199242661809981
520516,2913.0,561.0,128.0,0.377341534243451
365014,281.0,247.0,108.0,15.713443211485
429170,562.0,4152.0,115.0,-5.08404881189415
495032,4150.0,4158.0,125.0,-16.2771714786046
460024,524.0,161.0,120.0,-18.3287367883987
361835,453.0,674.0,108.0,31.2551501918271
474654,354.0,1225.0,123.0,1.42541195053195
386650,195.0,3100.0,110.0,19.5279911692907
521005,374.0,788.0,128.0,-6.1386477784825
511266,4150.0,928.0,127.0,-1.47837214113437
471094,4156.0,438.0,122.0,2.22501985292478
365550,554.0,85.0,108.0,12.7424267721534
516889,1909.0,143.0,128.0,7.25406932657938
511506,1909.0,836.0,127.0,36.7177588522506
391648,574.0,2088.0,111.0,28.7784135232912
421550,741.0,674.0,114.0,25.4434301833161
350944,277.0,1257.0,106.0,2.30665011002883
430782,920.0,2832.0,115.0,-10.1404219718506
476541,741.0,143.0,123.0,22.3910590444545
460035,524.0,928.0,120.0,-8.16800419021076
471056,4155.0,195.0,122.0,5.79189916173483
472857,788.0,4157.0,123.0,68.1804497418038
382994,788.0,2832.0,110.0,17.4702336565021
351358,3898.0,674.0,106.0,-15.5284194480526
449263,313.0,926.0,181.0,-0.989500475662862
467033,788.0,254.0,122.0,29.9861964425012
477399,31.0,4149.0,123.0,16.051659740443
441365,247.0,364.0,116.0,28.7959133236744
480810,247.0,4151.0,124.0,16.1577917833215
459923,2913.0,926.0,120.0,-13.9427918165638
489134,540.0,920.0,183.0,28.2369935874652
346918,574.0,523.0,106.0,35.6787168221202
490961,716.0,4158.0,183.0,-4.50585762358187
451365,4152.0,1225.0,117.0,-21.131408399456
486104,920.0,2875.0,182.0,20.7132626571322
486624,232.0,354.0,182.0,-13.124780452991
405772,554.0,3214.0,112.0,-19.933061142496
447349,2677.0,788.0,181.0,-8.71583348650003
479683,2400.0,540.0,124.0,7.42902503923206
495329,217.0,778.0,125.0,-12.4702497995123
489644,1909.0,601.0,183.0,21.0360594415541
499891,845.0,4157.0,126.0,17.0214161411176
491234,3214.0,354.0,183.0,19.2417123785006
382669,467.0,354.0,110.0,11.7304894632627
362201,788.0,523.0,108.0,37.8293940738237
489304,229.0,601.0,183.0,-9.59767526609229
505583,229.0,466.0,169.0,-2.77110904562006
464929,554.0,540.0,121.0,35.8972859984078
469027,687.0,4153.0,122.0,13.5323442398181
422304,778.0,85.0,114.0,1.51798617371741
489903,562.0,4152.0,183.0,-0.956959648617505
462973,2426.0,1225.0,121.0,12.1068786363395
405142,724.0,561.0,112.0,-11.9523058452983
488254,655.0,561.0,182.0,-8.93481623607469
462818,2400.0,484.0,121.0,-4.40654129590066
508325,232.0,4156.0,169.0,15.9247939543448
432047,1904.0,354.0,115.0,-10.9405685561883
484806,645.0,1225.0,182.0,1.26534885697263
395245,523.0,674.0,111.0,19.2782962265007
459948,2913.0,4159.0,120.0,-11.6694306276507
477078,4158.0,442.0,123.0,-4.28175037493014
385196,466.0,143.0,110.0,66.6911927300798
347781,562.0,254.0,106.0,-6.75694468995467
