,drug_row,drug_col,cell_line_name,synergy_hsa
641256,1904.0,466.0,59.0,5.4254509157123945
631959,4171.0,164.0,8.0,11.234839415712395
638004,331.0,4169.0,76.0,-3.4678014403780097
633099,164.0,2399.0,156.0,4.9992687878040805
650958,1584.0,778.0,14.0,0.144698356941624
650781,4170.0,537.0,14.0,-3.931642581174613
629686,4170.0,331.0,55.0,-0.8461584621959275
630068,3520.0,195.0,55.0,6.878091628179908
641216,4171.0,3931.0,59.0,2.11502459511656
630487,1904.0,161.0,155.0,8.925584396809423
632000,1904.0,72.0,8.0,13.3520636485637
644839,1884.0,555.0,60.0,-4.008824154883443
629654,466.0,778.0,55.0,-5.489939817011518
644005,331.0,341.0,163.0,9.493137187796416
641012,1884.0,341.0,59.0,8.1236514686263
627166,4171.0,331.0,152.0,11.131660510675385
641966,3931.0,537.0,110.0,8.402601059621984
638917,47.0,788.0,185.0,0.5654997690464174
637851,1337.0,164.0,76.0,1.24674752356366
622123,4171.0,47.0,106.0,3.0767758436263097
646550,2981.0,2268.0,13.0,-3.5265777061746126
624881,164.0,788.0,151.0,4.91698400029642
640481,4170.0,1337.0,160.0,6.936899093626322
622676,4171.0,1337.0,148.0,15.8172470028797
644812,1337.0,537.0,60.0,8.890040752060107
642723,1884.0,341.0,102.0,8.592739674703862
625200,141.0,780.0,151.0,-2.765037622120281
632189,1347.0,1904.0,8.0,-2.83072311143453
627311,3931.0,778.0,152.0,-2.616783893058379
623623,555.0,2268.0,149.0,2.627253599685127
645324,85.0,195.0,60.0,8.66994506524713
635444,1884.0,788.0,75.0,6.5458935912912
636990,1584.0,3753.0,158.0,-2.56727632367508
623973,11.0,85.0,149.0,-1.8396158751237
626939,1337.0,164.0,152.0,7.104189575632715
629806,748.0,555.0,55.0,4.34883871001561
640630,748.0,195.0,160.0,2.096977585015555
638861,141.0,161.0,185.0,3.9744024596175698
637666,2399.0,4169.0,74.0,-0.8660789868672814
624884,164.0,2268.0,151.0,6.8403725714116925
623676,1884.0,3753.0,149.0,2.25944255146756
648441,2400.0,2268.0,116.0,2.5893854336981272
628503,4170.0,2399.0,153.0,5.93895445961757
650922,11.0,555.0,14.0,0.6006358436263022
650155,11.0,85.0,105.0,3.68422679719596
649039,2349.0,466.0,165.0,5.26384125287971
645504,3753.0,1904.0,61.0,10.642629849685116
637393,164.0,68.0,74.0,14.6047657201166
643894,1884.0,161.0,163.0,4.07911959511656
641586,555.0,778.0,110.0,-2.392144143058377
639080,2764.0,2268.0,159.0,5.50273832141169
631844,164.0,555.0,8.0,7.314341066051199
622460,1337.0,2268.0,148.0,3.60757550029642
638599,4170.0,1884.0,185.0,13.168114280885394
645345,2981.0,780.0,60.0,-0.5062977110512004
622982,68.0,2558.0,148.0,10.198831481941616
624057,2400.0,85.0,149.0,3.689736481941624
649937,164.0,2268.0,105.0,5.66915860891168
627309,3931.0,195.0,152.0,3.9682207162912
635736,11.0,164.0,75.0,-4.2773447258554445
634268,4171.0,341.0,11.0,10.78967959362631
649879,150.0,68.0,105.0,0.6139812107924307
642929,4171.0,2399.0,102.0,6.115363624703862
641095,164.0,150.0,59.0,3.000341291925378
636395,11.0,778.0,157.0,-2.745254006373671
627341,2400.0,555.0,152.0,13.0378583885655
623435,2349.0,150.0,107.0,11.000569247274694
644343,47.0,2268.0,163.0,3.40242604055943
643703,141.0,164.0,113.0,-2.29546553137367
627079,466.0,780.0,152.0,0.9121939765789016
643063,3931.0,778.0,102.0,5.87548985694162
643691,2400.0,778.0,113.0,-8.913567893058387
651066,15.0,555.0,14.0,8.52764478252988
648230,537.0,72.0,116.0,2.4503972040805904
633171,537.0,72.0,156.0,-3.347334853252011
646122,3753.0,1904.0,13.0,15.114814231941605
638382,2981.0,3753.0,76.0,9.47958301356549
632167,141.0,780.0,8.0,-0.586057281373692
625328,3520.0,85.0,151.0,-1.92949039305838
635593,4170.0,11.0,75.0,1.1123318992430051
650836,4171.0,195.0,14.0,19.1487563350156
636840,4170.0,2981.0,158.0,0.8649416591526202
622583,164.0,331.0,148.0,19.0864014247039
640733,2400.0,331.0,160.0,15.2857855235637
637083,141.0,748.0,158.0,4.391314417042422
622760,748.0,341.0,148.0,10.9136368171434
633121,331.0,2558.0,156.0,8.172720035210117
641898,748.0,2764.0,110.0,8.5120146921434
622817,1584.0,2399.0,148.0,2.592305121126308
621967,3753.0,2558.0,106.0,19.0145582559122
624780,72.0,195.0,151.0,10.66294582834881
645729,11.0,466.0,61.0,6.47780678261656
636382,11.0,788.0,157.0,-3.17286438137367
649807,555.0,195.0,105.0,7.264907946411693
637480,4171.0,1337.0,74.0,4.63614573720387
622785,11.0,2268.0,148.0,-0.3781748634049292
629870,3931.0,341.0,55.0,3.80862964674799
637441,4170.0,331.0,74.0,2.4052571278797297
645654,780.0,341.0,61.0,3.1016911259555826
642941,780.0,2558.0,102.0,0.8506965690464154
645263,1347.0,195.0,60.0,2.0157601467479864
630656,1347.0,788.0,155.0,-0.1033077533702755
640665,1584.0,3753.0,160.0,9.4063439686263
635640,4171.0,780.0,75.0,2.2114470660512087
641928,11.0,195.0,110.0,-8.28341248137368
650585,555.0,72.0,14.0,1.3778046381327194
631297,15.0,341.0,57.0,19.9179868636594
646040,788.0,72.0,13.0,4.800269120426785
632995,788.0,341.0,156.0,2.5540953160512
633371,2399.0,341.0,156.0,4.395382862203848
622801,1584.0,341.0,148.0,14.5179232186263
629750,4171.0,2399.0,55.0,-0.0942180811746201
637981,466.0,341.0,76.0,19.0214617372039
641110,466.0,341.0,59.0,17.2758372252934
626950,72.0,2558.0,152.0,-2.0659091436746144
648829,4170.0,537.0,165.0,0.4162123436263076
624191,3520.0,331.0,149.0,2.5385135131327194
635401,555.0,68.0,75.0,4.0686661138249205
630893,150.0,2399.0,57.0,8.25395205830672
623467,2400.0,331.0,107.0,2.78491460694163
650087,1904.0,2558.0,105.0,12.6380018896577
641504,2981.0,2558.0,59.0,3.7298916921434193
632169,141.0,1904.0,8.0,5.8465733436263
637066,141.0,555.0,158.0,1.2607683341297211
638581,331.0,2558.0,185.0,5.14418992600672
645695,778.0,2399.0,61.0,8.938515051324915
643194,85.0,341.0,102.0,6.910369093626307
649901,161.0,195.0,105.0,9.571225147924697
635548,466.0,164.0,75.0,0.6031952389675574
623194,466.0,537.0,107.0,-0.94795799037801
625280,85.0,537.0,151.0,-3.0072962813736828
622253,3931.0,748.0,106.0,2.995923648563664
623796,331.0,68.0,149.0,9.964707720116596
641829,4171.0,1904.0,110.0,9.586399980424687
637403,466.0,161.0,74.0,6.167158770114493
630723,85.0,164.0,155.0,3.3619098436263224
623590,2981.0,537.0,107.0,2.86901129818966
622787,11.0,3753.0,148.0,6.4366214686263
623358,748.0,161.0,107.0,7.976521245641193
648350,11.0,2558.0,116.0,4.593978468626321
640503,4170.0,11.0,160.0,7.727436806941602
627192,780.0,150.0,152.0,1.9239743809122103
645121,748.0,2399.0,60.0,-0.1589766828565795
629798,778.0,2558.0,55.0,2.2210791793243945
631749,341.0,2558.0,8.0,3.566624301006728
645848,1347.0,2764.0,61.0,6.127178191051205
633067,3753.0,4169.0,156.0,0.4962534377964193
638270,2400.0,85.0,76.0,11.107324557988498
637391,164.0,778.0,74.0,2.991584481941609
642779,3753.0,341.0,102.0,16.0066664232924
635465,150.0,2268.0,75.0,6.36426019641169
648290,780.0,161.0,116.0,4.172754321411685
646130,3753.0,3520.0,13.0,-0.5180153035883125
650920,748.0,85.0,14.0,-0.1236400180583774
631285,1347.0,466.0,57.0,-3.37868800683437
636849,537.0,2268.0,158.0,3.2532551789601225
629799,778.0,341.0,55.0,1.9046383436263148
650857,780.0,341.0,14.0,6.8085868412103
641330,1584.0,195.0,59.0,-0.9611252313736808
640861,2981.0,748.0,160.0,0.7485074336980398
630854,788.0,72.0,57.0,1.8056058516767832
631075,4171.0,141.0,57.0,6.693504398563669
650881,1904.0,164.0,14.0,7.530534784152628
632275,2981.0,2399.0,8.0,-1.2657568877961465
650712,3753.0,2400.0,14.0,-0.3310463239932775
631135,748.0,2764.0,57.0,7.49319560167678
622559,3753.0,466.0,148.0,19.5544096106897
642971,1904.0,195.0,102.0,10.140747698862404
631848,164.0,788.0,8.0,4.14635273391168
644243,2349.0,331.0,163.0,11.283807976676796
630065,3520.0,331.0,55.0,6.0674631451145
648282,780.0,72.0,116.0,13.259289321411693
627043,3753.0,2349.0,152.0,-3.8278715535883103
629954,1347.0,341.0,55.0,-11.046762601436315
641638,1884.0,466.0,110.0,10.432470245641197
637883,1884.0,341.0,76.0,11.877507987203892
628472,331.0,195.0,153.0,10.039286843626323
641287,748.0,537.0,59.0,9.69188460694161
633234,780.0,778.0,156.0,-4.324036018058385
628794,15.0,748.0,153.0,16.7654366537912
634498,1347.0,2268.0,11.0,3.2275792606753724
634174,164.0,780.0,11.0,3.885792093626329
643275,1337.0,466.0,113.0,10.544706655424694
649025,3931.0,1904.0,165.0,2.969177094695011
625217,1347.0,466.0,151.0,2.782226032529872
624887,164.0,331.0,151.0,6.878650662002982
633274,748.0,2764.0,156.0,2.501141076065484
648493,15.0,555.0,116.0,4.32947657539398
642718,788.0,778.0,102.0,-0.0854011930583739
623626,555.0,778.0,149.0,2.91973514674799
635911,85.0,555.0,75.0,4.007005488967541
641358,2349.0,341.0,59.0,8.084186348416303
642091,47.0,780.0,110.0,3.50215777356366
628666,1584.0,780.0,153.0,-13.8851432563737
640512,4170.0,47.0,160.0,2.70542042329242
625243,15.0,778.0,151.0,15.3286383569416
633366,2349.0,748.0,156.0,6.463771285210117
637915,2764.0,4169.0,76.0,0.0477695790805813
644282,141.0,2764.0,163.0,7.519624821411685
633440,15.0,2268.0,156.0,8.572461785210113
635407,1337.0,2764.0,75.0,2.254667231941621
630320,3753.0,85.0,155.0,0.1710108569416227
636487,141.0,150.0,157.0,-0.3181285313737015
623665,788.0,778.0,149.0,-0.6399103089488495
651147,2981.0,2399.0,14.0,1.1996136763249194
643767,47.0,780.0,113.0,-1.630993227878011
635713,748.0,4169.0,75.0,1.1525992283259068
648181,331.0,341.0,116.0,9.201667599685106
636725,161.0,2268.0,158.0,7.62275284771012
629657,331.0,555.0,55.0,9.786384968626304
628305,555.0,778.0,153.0,-2.94238351805838
636434,3931.0,1904.0,157.0,2.56123541417678
622393,85.0,537.0,106.0,3.104511261362408
638488,150.0,2268.0,185.0,9.509188794166892
638302,1347.0,331.0,76.0,-4.2296346839488
650614,1337.0,748.0,14.0,1.1144486988624032
629786,1904.0,161.0,55.0,9.04923804818967
637270,1337.0,537.0,74.0,3.2440728566668824
638319,15.0,3753.0,76.0,-4.930448486867282
640678,3931.0,2558.0,160.0,-2.70002789305838
634096,1884.0,195.0,11.0,-11.088937303588304
633232,780.0,331.0,156.0,3.45175584511656
643934,161.0,150.0,163.0,12.9902581468094
631264,141.0,164.0,57.0,3.021159334617562
628419,3753.0,778.0,153.0,-7.5410547680583875
