,drug_row,drug_col,cell_line_name,synergy_hsa
641311,11.0,1904.0,59.0,4.98260784362633
631944,537.0,2399.0,8.0,0.82909905132492
638063,4171.0,555.0,76.0,1.0739358569416255
633091,164.0,2268.0,156.0,4.6527189464116905
650939,11.0,748.0,14.0,7.130682282759805
650742,466.0,161.0,14.0,5.17879817646756
629656,466.0,68.0,55.0,5.9400189403797325
630028,85.0,778.0,55.0,9.840956093626314
641268,778.0,2764.0,59.0,-0.7223073861750801
630464,780.0,341.0,155.0,8.530156767630963
631986,780.0,788.0,8.0,0.0063358214116867
644844,1884.0,2764.0,60.0,7.931843233430585
629623,164.0,72.0,55.0,12.0148815113624
644004,331.0,2558.0,163.0,8.23895617632494
641063,161.0,2399.0,59.0,1.2569141964116892
627122,4170.0,1584.0,152.0,15.818831356941605
642008,2400.0,164.0,110.0,-2.370687893058371
638986,3520.0,466.0,185.0,8.774511645114492
637916,2764.0,195.0,76.0,11.887552909152609
622127,4171.0,3520.0,106.0,5.09222334362633
646554,2981.0,466.0,13.0,3.4234460660512096
624852,3753.0,555.0,151.0,16.6473640131327
640546,4171.0,164.0,160.0,18.33494100392265
622669,537.0,331.0,148.0,18.0875428450299
644818,1337.0,2399.0,60.0,7.007890762893999
642752,2764.0,2558.0,102.0,17.5228424464117
625165,2399.0,2268.0,151.0,2.462119358141191
632172,141.0,2399.0,8.0,-2.32607840637369
627272,11.0,748.0,152.0,5.066826343626327
623608,3520.0,331.0,107.0,10.609908301423395
645331,68.0,195.0,60.0,7.837289948862399
635477,2764.0,2399.0,75.0,2.2439896763249254
637045,2399.0,4169.0,158.0,6.892729582614493
623955,11.0,2558.0,149.0,-1.0669027017075798
625301,2981.0,331.0,151.0,4.47554853917678
629767,780.0,2268.0,55.0,2.29023341218512
640686,3931.0,164.0,160.0,0.7355189819416448
638923,47.0,164.0,185.0,10.281699028791191
637727,15.0,555.0,74.0,12.6196730201145
624855,3753.0,341.0,151.0,11.12820656279641
623671,1884.0,788.0,149.0,-1.465242312203678
648442,2400.0,161.0,116.0,7.589934789176786
628474,331.0,2399.0,153.0,2.314828537804071
650897,778.0,195.0,14.0,16.149030843626306
650114,748.0,555.0,105.0,8.4206155579885
649020,3931.0,466.0,165.0,8.42464857908058
645509,3753.0,2400.0,61.0,4.0981789686263
637458,4170.0,47.0,74.0,-0.8584643166933108
643902,1884.0,1904.0,163.0,6.2899015028797205
641643,1884.0,1904.0,110.0,-0.6552638345020095
639151,466.0,2268.0,159.0,-1.9148179745831104
631820,3753.0,72.0,8.0,-2.07107726805837
622458,1337.0,150.0,148.0,19.7389840660512
638658,4171.0,3753.0,185.0,7.888596973416307
645356,3520.0,150.0,60.0,7.476632245488493
622972,85.0,161.0,148.0,19.2549655677426
624033,2399.0,72.0,149.0,9.545730495641196
649915,3753.0,164.0,105.0,7.53896239856367
627270,11.0,1904.0,152.0,8.589236468626314
635796,2349.0,466.0,75.0,1.8879723985636607
634281,4171.0,780.0,11.0,5.9756983436263225
649858,1884.0,3753.0,105.0,2.40865834511656
642958,1904.0,2558.0,102.0,4.55675204382539
641145,4170.0,1884.0,59.0,10.021812481941604
636472,2400.0,161.0,157.0,-1.1503176483232276
627299,3931.0,150.0,152.0,8.140380051159408
623422,3931.0,331.0,107.0,8.989308981941628
644353,47.0,778.0,163.0,6.60397685694162
643707,141.0,780.0,113.0,4.4560758436263175
627027,3753.0,341.0,152.0,10.212235613824925
643087,2399.0,2558.0,102.0,-0.5687153281905697
643691,2400.0,778.0,113.0,-8.913567893058387
651049,1347.0,788.0,14.0,-0.5233879782520116
648233,537.0,788.0,116.0,-0.7076806440648883
633165,4170.0,47.0,156.0,2.233940987203858
646142,164.0,537.0,13.0,2.6578351467479875
638433,1337.0,3753.0,185.0,7.680361567143415
632141,2400.0,2764.0,8.0,12.6831462878041
625280,85.0,537.0,151.0,-3.0072962813736828
635642,4171.0,1904.0,75.0,3.5740373350156176
