,drug_row,drug_col,cell_line_name,synergy_bliss
159225,202.0,352.0,49.0,17.2978049096505
159377,397.0,1358.0,49.0,-10.2431291413559
158971,420.0,527.0,49.0,-19.7498852517651
160568,491.0,173.0,49.0,3.43013142664311
158990,1275.0,1239.0,49.0,-26.796424020041
160713,827.0,31.0,49.0,-30.1823245372056
160130,822.0,1787.0,49.0,-5.78757907574726
160358,1086.0,466.0,49.0,6.1741581573911
628904,466.0,2039.0,154.0,-0.3019679156595411
158981,1312.0,527.0,49.0,-8.71757504486055
647285,67.0,1590.0,49.0,3.326324770831542
160649,3569.0,729.0,49.0,2.87356318170567
647501,46.0,1239.0,49.0,-5.496267516607
160234,731.0,227.0,49.0,14.3296183360793
646961,296.0,75.0,49.0,-1.7756751305752347
646658,736.0,1869.0,164.0,-2.76260534423211
646854,168.0,480.0,49.0,5.196828764411755
159593,1623.0,1590.0,49.0,15.1851274950967
646839,756.0,46.0,49.0,3.2839545704291897
159804,570.0,406.0,49.0,8.71849429081302
160240,331.0,227.0,49.0,19.3303390022566
647511,453.0,480.0,49.0,16.108092515413496
159540,827.0,15.0,49.0,18.0535329477892
158945,736.0,426.0,49.0,-10.8376374717986
160798,80.0,159.0,49.0,4.57959983973193
647599,1348.0,1358.0,49.0,-2.3240713220110867
160709,173.0,1590.0,49.0,6.54106100347008
646997,406.0,1316.0,49.0,14.07706204756992
160483,199.0,1483.0,49.0,5.74096808504701
160684,527.0,3569.0,49.0,17.6454460652452
159527,1086.0,606.0,49.0,22.4015922780785
628889,480.0,715.0,154.0,14.6376721031755
647367,729.0,345.0,49.0,6.791768358012487
159460,240.0,576.0,49.0,5.21271423286568
159963,1347.0,247.0,49.0,12.9106996063629
647418,466.0,491.0,49.0,-5.628329601702276
647004,406.0,127.0,49.0,10.764926047886515
160377,518.0,822.0,49.0,1.68205136584081
158924,1358.0,787.0,49.0,-11.8038068447723
158915,1312.0,70.0,49.0,-4.61287719581154
646889,465.0,822.0,49.0,14.004893902899235
160258,1483.0,345.0,49.0,17.4913778938402
160839,352.0,240.0,49.0,5.9285764463629
160437,199.0,719.0,49.0,-27.3125842144896
646974,296.0,1869.0,49.0,1.6945440086840968
159468,501.0,576.0,49.0,36.5679756879995
647323,59.0,1348.0,49.0,-0.3128073251910576
160611,159.0,1869.0,49.0,1.66364514529021
160104,222.0,168.0,49.0,7.93967098605053
159786,491.0,406.0,49.0,9.14303932923457
159098,570.0,59.0,49.0,1.70921532493396
