,drug_row,drug_col,cell_line_name,synergy_bliss
159223,697.0,480.0,49.0,33.2358693241849
159389,246.0,3569.0,49.0,9.11518879778984
158969,1358.0,527.0,49.0,-19.6238391452841
160557,1590.0,31.0,49.0,3.5488849210121
158988,606.0,1239.0,49.0,-12.2446205184119
160704,31.0,465.0,49.0,8.14808253423759
160119,827.0,168.0,49.0,18.6366147946909
160341,353.0,222.0,49.0,7.73364075195484
628904,466.0,2039.0,154.0,-0.3019679156595411
158981,1312.0,527.0,49.0,-8.71757504486055
647296,67.0,1316.0,49.0,16.2592817061056
160635,159.0,753.0,49.0,7.32574025609711
647510,453.0,465.0,49.0,23.12641219130401
160223,205.0,227.0,49.0,6.04601497273996
646966,296.0,715.0,49.0,-1.328836332435525
646671,55.0,790.0,164.0,-1.1277915078981866
646873,168.0,1316.0,49.0,4.1626331098919165
159596,731.0,1590.0,49.0,15.4086475896293
646857,168.0,345.0,49.0,13.65281719462575
159798,37.0,406.0,49.0,11.2047575954895
160230,240.0,227.0,49.0,20.2687517668052
647519,453.0,37.0,49.0,1.5971140169354476
159549,397.0,465.0,49.0,11.7600895779991
158947,576.0,426.0,49.0,-13.6227441633606
160787,822.0,729.0,49.0,-1.12622371872748
647600,1348.0,46.0,49.0,-7.706170237332113
160700,112.0,756.0,49.0,7.47308786346042
647004,406.0,127.0,49.0,10.764926047886515
160468,1483.0,246.0,49.0,11.7762135463514
160675,1787.0,420.0,49.0,-3.65344400141715
159540,827.0,15.0,49.0,18.0535329477892
628884,1335.0,780.0,154.0,3.5198901338057182
647378,729.0,1348.0,49.0,-4.33617640699315
159473,827.0,576.0,49.0,36.9545947867179
159950,465.0,247.0,49.0,20.6633389853153
647423,331.0,822.0,49.0,-14.45258199718786
647013,753.0,173.0,49.0,2.8978338061956284
160359,697.0,466.0,49.0,12.9032077399696
158926,420.0,787.0,49.0,-0.183061747129237
158916,296.0,70.0,49.0,6.0266473438871
646902,465.0,59.0,49.0,9.480648345357563
160246,697.0,227.0,49.0,14.4363655891072
160829,173.0,80.0,49.0,2.37982612614261
160426,453.0,1623.0,49.0,13.20145895267
646979,406.0,822.0,49.0,-4.20862684998679
159479,1623.0,59.0,49.0,14.6880789796099
647336,159.0,787.0,49.0,-5.49698140826618
160597,756.0,112.0,49.0,6.89548112093362
160093,1086.0,1316.0,49.0,11.7625178258926
159781,70.0,406.0,49.0,15.4372191585437
159089,50.0,576.0,49.0,-5.35430782549782
646901,465.0,67.0,49.0,-1.989247091359542
642209,1335.0,779.0,162.0,-4.289291087363571
159556,719.0,37.0,49.0,-10.9646798835156
159320,1483.0,527.0,49.0,6.09139782217369
159531,719.0,15.0,49.0,-13.2212545437256
159862,1590.0,202.0,49.0,11.5254324619864
159707,15.0,1316.0,49.0,19.1539276163266
159080,753.0,576.0,49.0,7.97569805341022
159561,397.0,37.0,49.0,10.9694458541215
160226,466.0,227.0,49.0,27.1948940033254
159595,518.0,1590.0,49.0,35.0737629182003
159506,247.0,606.0,49.0,9.64298646844878
159229,822.0,352.0,49.0,-12.1949063003694
647104,571.0,173.0,49.0,5.61398268357852
647301,67.0,1239.0,49.0,5.354723615469098
160211,397.0,202.0,49.0,7.28047319456199
158911,756.0,70.0,49.0,-12.423615252593
159959,1312.0,247.0,49.0,-6.82141482866603
647136,571.0,491.0,49.0,0.5552058749342509
159091,1347.0,576.0,49.0,12.2311189188082
647023,753.0,787.0,49.0,3.6086119380832646
159729,3569.0,168.0,49.0,8.9990253547941
159935,465.0,205.0,49.0,26.1568001661402
159036,37.0,80.0,49.0,3.96641123563367
160328,1086.0,247.0,49.0,1.75177525231688
160808,1787.0,527.0,49.0,6.09581678001947
160580,3569.0,173.0,49.0,8.97457175590984
