,drug_row,drug_col,cell_line_name,synergy_zip
641298,11.0,341.0,59.0,5.34285292744434
632004,1904.0,150.0,8.0,4.823756474302275
638027,4170.0,4171.0,76.0,-0.0833020309883251
633118,466.0,68.0,156.0,-2.483564412915228
650944,1584.0,341.0,14.0,-1.0365205835695843
650760,331.0,161.0,14.0,3.6122402314453046
629694,4170.0,11.0,55.0,0.4981874458420756
630193,555.0,2558.0,155.0,-24.309773022365448
641259,1904.0,780.0,59.0,2.1023363483959505
630520,748.0,537.0,155.0,-1.5811331124460175
632041,748.0,537.0,8.0,-6.823636269636932
644832,788.0,2764.0,60.0,-0.7231738852953127
629658,331.0,72.0,55.0,2.6068437546046725
644015,331.0,68.0,163.0,2.9732351720798977
641059,161.0,2268.0,59.0,-2.8492920150411303
627158,4171.0,150.0,152.0,11.339163703716732
641985,2349.0,537.0,110.0,10.041786972491268
638948,85.0,780.0,185.0,30.642782549708425
637870,788.0,72.0,76.0,-0.3197959067384519
622126,4171.0,2981.0,106.0,11.1580570262355
646551,2981.0,161.0,13.0,0.8168950823050324
624869,3753.0,778.0,151.0,0.5538084970213402
640541,4171.0,2764.0,160.0,4.805245561320762
622680,4171.0,788.0,148.0,2.98172025533178
644806,1337.0,2268.0,60.0,2.9224748741931426
642731,1884.0,466.0,102.0,5.958033621514472
625186,2400.0,85.0,151.0,3.2479589879085475
632217,47.0,788.0,8.0,-7.0764764613838125
627293,1584.0,2399.0,152.0,2.869692644532778
623617,555.0,72.0,149.0,-2.2568707245107458
645313,85.0,788.0,60.0,1.4368795091048747
635439,788.0,2399.0,75.0,2.4596121135766227
636982,1584.0,555.0,158.0,19.520542689133023
623983,1584.0,164.0,149.0,0.1425716441114857
626925,555.0,4169.0,152.0,-4.11199319971288
629814,748.0,4169.0,55.0,4.7548220812303095
640675,1584.0,2399.0,160.0,4.303522397045641
638894,15.0,555.0,185.0,2.87770571165015
637670,2400.0,2558.0,74.0,2.437500817732112
624871,3753.0,2349.0,151.0,-4.24934957541518
623672,1884.0,150.0,149.0,2.1570568317344985
648441,2400.0,2268.0,116.0,-0.7843919395905607
628496,4170.0,1904.0,153.0,8.801590806705352
650903,748.0,341.0,14.0,3.214637868590156
650131,748.0,778.0,105.0,11.917135114428396
