,drug_row,drug_col,cell_line_name,synergy_zip
641257,1904.0,331.0,59.0,3.5622129063293526
631899,4170.0,1884.0,8.0,12.297180519343168
637947,3753.0,466.0,76.0,14.74517822667905
633045,4169.0,195.0,156.0,-8.637741378493272
650928,11.0,2268.0,14.0,1.2953742793405594
650725,164.0,161.0,14.0,-12.094639001537928
629663,331.0,2764.0,55.0,2.8681255991350327
630038,2981.0,788.0,55.0,-0.4890089245832765
641214,4171.0,11.0,59.0,1.7732365193683897
630471,780.0,331.0,155.0,-4.806263917308245
631942,537.0,195.0,8.0,-1.7955742925655152
644794,555.0,2268.0,60.0,-1.5770485310381737
629626,164.0,788.0,55.0,-0.6530063621546646
643982,164.0,2399.0,163.0,3.001398739293431
641011,1884.0,2558.0,59.0,4.256213497417173
627117,4170.0,195.0,152.0,9.201032917650805
641956,3931.0,341.0,110.0,0.429806708470284
638884,1347.0,466.0,185.0,-1.291498894066302
637804,2981.0,195.0,74.0,4.089810384873273
622118,4171.0,2399.0,106.0,6.3232588003308745
646489,15.0,3753.0,13.0,-6.116473054540123
624848,161.0,195.0,151.0,8.311912388401854
640459,466.0,331.0,160.0,-0.8063808273168325
622687,4171.0,3753.0,148.0,6.293372607610148
644398,2981.0,2399.0,163.0,-0.151678768191947
642703,72.0,2268.0,102.0,0.9644109141956964
625163,2399.0,2558.0,151.0,7.979044772392758
632135,2399.0,68.0,8.0,-4.831966082677858
627249,748.0,1904.0,152.0,4.851268093590295
623612,3520.0,1904.0,107.0,4.408421001005653
645281,15.0,537.0,60.0,0.2586011228985247
634609,3520.0,1904.0,11.0,-1.3702962886052827
636967,11.0,2764.0,158.0,2.3070258875818594
623964,11.0,466.0,149.0,3.560154622411825
625304,2981.0,195.0,151.0,7.5658227174541475
629778,1904.0,72.0,55.0,6.301926941446498
640606,778.0,72.0,160.0,13.4902269249858
638823,2349.0,195.0,185.0,-4.386700430757768
637623,3931.0,555.0,74.0,-2.2651346145062976
624850,161.0,2399.0,151.0,4.55594103527566
623674,1884.0,2268.0,149.0,-4.276797447406572
648381,1584.0,537.0,116.0,-0.1808066747176226
628465,331.0,341.0,153.0,4.67323185910376
650883,1904.0,331.0,14.0,-1.3117831256277963
650099,1904.0,780.0,105.0,8.817301004818617
648984,11.0,195.0,165.0,6.248431760322845
645454,150.0,2558.0,61.0,1.095445557410544
637379,164.0,2558.0,74.0,3.7503011573954224
643877,788.0,2558.0,163.0,0.1624013172463819
641583,555.0,2268.0,110.0,-1.429836259488634
639040,788.0,2764.0,159.0,1.0674866932766425
631777,1884.0,780.0,8.0,5.5575184825165325
622470,1337.0,778.0,148.0,9.269647785594698
638535,3753.0,1904.0,185.0,-6.388568947411873
645302,47.0,780.0,60.0,-1.3355707087224364
622990,2981.0,150.0,148.0,9.000873224053311
624038,2399.0,195.0,149.0,-0.1601066179629344
649891,4169.0,195.0,105.0,1.7487772240777142
627247,748.0,780.0,152.0,0.5017112972050618
635680,1904.0,788.0,75.0,1.4599276344492418
634211,4170.0,555.0,11.0,-4.231300960851643
649824,1337.0,780.0,105.0,0.4800597211098224
642920,4171.0,780.0,102.0,5.31832087904107
641092,164.0,2558.0,59.0,-0.5384620137319476
636383,11.0,150.0,157.0,3.16507088587312
627280,1584.0,2764.0,152.0,11.143665373909394
623444,2349.0,195.0,107.0,1.3707450976743123
644299,1347.0,341.0,163.0,-7.385072421487235
643677,2400.0,2558.0,113.0,10.589745213841756
627033,3753.0,161.0,152.0,-0.2524911683937415
643044,1584.0,748.0,102.0,-1.267617383828282
643662,2349.0,780.0,113.0,4.952608292780825
651041,141.0,1904.0,14.0,-8.05036903136416
648162,466.0,2558.0,116.0,17.36780270139425
633117,466.0,2399.0,156.0,-1.1931400594881474
646078,150.0,778.0,13.0,1.085952765761758
638308,1347.0,748.0,76.0,3.310207140428405
632106,3931.0,778.0,8.0,-5.083263063581042
625285,85.0,68.0,151.0,11.85854417543301
635539,466.0,72.0,75.0,1.1040724530508537
650793,4170.0,2400.0,14.0,-14.2575814209715
636814,4170.0,2268.0,158.0,0.7827062623701342
622598,466.0,4169.0,148.0,8.959136465588557
640700,2349.0,788.0,160.0,-0.9056112244171663
637058,2400.0,331.0,158.0,4.689358087133115
622767,748.0,164.0,148.0,7.087101644116137
633065,3753.0,2764.0,156.0,-2.119971709463237
641888,778.0,4169.0,110.0,-4.102068609480107
622821,3931.0,341.0,148.0,2.3366419859215024
621968,3753.0,341.0,106.0,10.96079692751686
624750,555.0,150.0,151.0,-1.2935476354559363
645680,1904.0,331.0,61.0,-3.057697901887256
636366,748.0,161.0,157.0,-1.9725623914674104
650243,141.0,788.0,105.0,0.3922675894244978
637457,4170.0,15.0,74.0,4.400801174940398
622792,11.0,780.0,148.0,7.223423907110678
629836,11.0,3753.0,55.0,-4.460794023364185
637419,331.0,2268.0,74.0,-1.2144288055356307
645604,537.0,150.0,61.0,5.134078335248995
642932,4171.0,1347.0,102.0,5.12140493077456
645223,2400.0,780.0,60.0,-4.491377028620752
630629,2400.0,1904.0,155.0,1.5012899035555378
640632,748.0,778.0,160.0,1.249388229571565
635586,4170.0,537.0,75.0,-3.5139257443397027
641917,11.0,788.0,110.0,1.0903388947185677
650315,47.0,1904.0,105.0,1.124071064752295
631233,2399.0,2268.0,57.0,1.0102673692078477
645961,3520.0,778.0,61.0,-4.539868737583396
632281,3520.0,150.0,8.0,1.0643683709122205
633314,1584.0,150.0,156.0,6.950155394322747
622804,1584.0,2764.0,148.0,8.058994001642715
629715,537.0,2268.0,55.0,-0.1274538441939927
637926,161.0,341.0,76.0,14.15188677141745
641108,466.0,72.0,59.0,-4.6576796443629895
625313,3520.0,788.0,151.0,2.395984920401615
648769,164.0,150.0,165.0,3.497853770526917
624170,2981.0,164.0,149.0,-3.153887254671641
634571,68.0,2558.0,11.0,-5.928150687833275
630860,788.0,4169.0,57.0,-0.0619512394424527
623472,2400.0,778.0,107.0,-2.3609787899871675
650031,537.0,68.0,105.0,0.5598358049229205
641502,68.0,195.0,59.0,2.733219658293876
632108,3931.0,2399.0,8.0,-12.25791103804595
637044,2399.0,2268.0,158.0,6.127277153199148
638516,161.0,778.0,185.0,0.727316908409329
645642,4171.0,2400.0,61.0,-4.246336568721677
643182,47.0,331.0,102.0,6.134030348612628
649847,788.0,778.0,105.0,5.418428961882155
635495,161.0,68.0,75.0,14.939704249506876
623200,331.0,555.0,107.0,2.51448206266139
625239,15.0,537.0,151.0,1.2359601579907555
622255,3931.0,85.0,106.0,-3.32689315640932
623795,331.0,2399.0,149.0,1.5062123449472584
641827,4171.0,780.0,110.0,3.1310227183525097
637387,164.0,331.0,74.0,-3.437696431507212
630701,47.0,3753.0,155.0,1.1522284692066025
623581,2981.0,788.0,107.0,1.4538222456933894
622794,11.0,1904.0,148.0,8.87056729259458
623368,748.0,2400.0,107.0,3.432025368114805
648292,780.0,195.0,116.0,1.0212333656204782
640478,331.0,2399.0,160.0,-1.7373236582604972
627149,537.0,2399.0,152.0,-0.425693907250549
645068,780.0,195.0,60.0,3.592019385488617
629768,780.0,4169.0,55.0,10.85374672783345
631362,2981.0,150.0,57.0,-4.004596615673281
645803,2399.0,195.0,61.0,0.0491766244481615
633013,1884.0,164.0,156.0,0.8325283206815928
638198,1584.0,331.0,76.0,3.296431528576522
637377,164.0,555.0,74.0,2.849970315022205
642758,2764.0,68.0,102.0,4.466677942605273
635409,1337.0,161.0,75.0,2.441421628764249
648227,4170.0,2981.0,116.0,2.5132060103624725
646084,2764.0,2268.0,13.0,9.69932948060589
650881,1904.0,164.0,14.0,-5.97702521060117
631220,2349.0,466.0,57.0,10.569472342621047
636819,4170.0,466.0,158.0,0.1826485840808039
629770,780.0,331.0,55.0,2.947966935423678
650812,537.0,331.0,14.0,-1.71793230922833
641333,1584.0,748.0,59.0,7.897778729592694
640854,2981.0,466.0,160.0,2.5676973609308824
630829,1337.0,788.0,57.0,2.761176974489428
631027,4170.0,85.0,57.0,2.141611353273885
650845,4171.0,2400.0,14.0,-12.333313471817757
632216,47.0,341.0,8.0,-3.615188301926042
650653,1884.0,748.0,14.0,-0.7260108274667973
631078,4171.0,47.0,57.0,5.225629032714752
622571,3753.0,68.0,148.0,0.0373235579799306
642960,1904.0,788.0,102.0,0.583515882282892
631783,1884.0,85.0,8.0,7.675437464245713
644207,1584.0,195.0,163.0,4.803030197857419
630034,68.0,195.0,55.0,1.627458211936535
648219,4170.0,2399.0,116.0,3.3062361537736047
626999,2764.0,72.0,152.0,-4.575655172831825
629922,2400.0,164.0,55.0,-5.20136391981321
641631,1884.0,788.0,110.0,4.505845494489595
637832,555.0,341.0,76.0,14.85104559366045
628423,3753.0,2400.0,153.0,-1.855193226702355
641290,748.0,1904.0,59.0,-1.168286181996092
633185,537.0,68.0,156.0,-0.5008185339070496
628745,141.0,3753.0,153.0,0.9422448314436148
634436,2349.0,164.0,11.0,3.1093902333253025
634105,150.0,2764.0,11.0,2.1308220435258347
643272,1337.0,161.0,113.0,5.413539262973125
648968,748.0,85.0,165.0,1.0143581880104475
625179,2400.0,331.0,151.0,2.3964742848140723
624853,3753.0,72.0,151.0,-1.9011630306801897
633220,4171.0,2981.0,156.0,4.760038033327459
648438,2400.0,788.0,116.0,-0.2663471598076362
642698,1337.0,778.0,102.0,-1.131332308791039
623615,3520.0,2399.0,107.0,8.64472384943528
635862,1347.0,331.0,75.0,-2.2269212508811163
641360,2349.0,150.0,59.0,3.45856924367042
642087,47.0,164.0,110.0,2.7238462483531523
628632,748.0,68.0,153.0,5.540158993296585
640489,4170.0,2268.0,160.0,1.0099097194170847
625203,141.0,778.0,151.0,2.6365394608712696
633307,11.0,748.0,156.0,0.9514139830648988
637868,341.0,4169.0,76.0,4.646700895607458
644241,2349.0,164.0,163.0,-1.3388708499064288
633386,2400.0,331.0,156.0,-7.674512999159488
