,drug_row,drug_col,cell_line_name,synergy_loewe
159221,827.0,480.0,49.0,-6.76067159209263
159377,397.0,1358.0,49.0,-15.212663754554
158978,470.0,527.0,49.0,-1.39402297132897
160532,1239.0,46.0,49.0,-1.16859448156549
158999,606.0,491.0,49.0,-8.18401084038684
160677,1787.0,1239.0,49.0,-3.86978076153336
160111,518.0,168.0,49.0,0.475742586467432
160332,1623.0,222.0,49.0,-10.4962677115398
160856,1787.0,352.0,49.0,-2.01824611177166
158992,50.0,1239.0,49.0,-11.9495848796736
647284,67.0,37.0,49.0,-4.1752173114755
160606,37.0,1869.0,49.0,-3.48732244744498
647498,1316.0,15.0,49.0,-9.593364473369729
160210,1483.0,202.0,49.0,2.20051933647694
646950,296.0,345.0,49.0,-6.196750403818837
646642,420.0,779.0,164.0,-1.4836877294003568
646851,168.0,420.0,49.0,1.320533844824041
159572,246.0,753.0,49.0,-8.89530674669471
646833,827.0,491.0,49.0,-9.830518774841316
159786,491.0,406.0,49.0,-6.60383355357986
160214,331.0,202.0,49.0,-6.29038818526833
647508,453.0,168.0,49.0,-1.4666675063663677
159524,353.0,606.0,49.0,4.36342813574156
158955,1348.0,426.0,49.0,-9.35608672112092
160757,173.0,59.0,49.0,-41.758049693916
647598,1348.0,3569.0,49.0,-10.496471608348484
160672,1358.0,420.0,49.0,-6.75727957242649
646986,406.0,80.0,49.0,-7.769327030502946
160452,827.0,518.0,49.0,0.713278307592255
160645,465.0,753.0,49.0,3.61429237894655
159514,719.0,606.0,49.0,-34.2990083562103
160833,127.0,480.0,49.0,-7.20983013681215
647368,729.0,37.0,49.0,-2.28043430679174
159458,822.0,576.0,49.0,-3.23248409536045
159950,465.0,247.0,49.0,4.65617841740827
647414,466.0,779.0,49.0,2.7435928358002726
646996,406.0,1358.0,49.0,-1.652277246240186
160349,518.0,466.0,49.0,-4.24819953734501
158936,50.0,787.0,49.0,-3.86076448645361
158927,576.0,787.0,49.0,0.935694134593956
646881,168.0,127.0,49.0,-3.8284904493522847
160235,246.0,227.0,49.0,-21.8463982588331
160796,1787.0,822.0,49.0,-2.9631102519569
160409,199.0,240.0,49.0,10.2200436780219
646964,296.0,453.0,49.0,-14.1177412779919
159465,246.0,576.0,49.0,9.86303940825812
647324,59.0,1239.0,49.0,-6.175245819090112
160571,729.0,173.0,49.0,-4.69369443038932
160085,731.0,1316.0,49.0,-7.59390482225894
159770,1348.0,1787.0,49.0,-1.67846579217423
159097,1275.0,59.0,49.0,-10.1174688191479
646880,168.0,112.0,49.0,-3.131007262354484
628901,59.0,159.0,154.0,-2.9041559584789467
159530,1623.0,15.0,49.0,-6.47670067293615
159311,697.0,426.0,49.0,-4.51731454076163
159503,353.0,159.0,49.0,-10.2039453416967
159858,465.0,202.0,49.0,-22.8687011389009
159689,480.0,1316.0,49.0,-3.11401328946792
159089,50.0,576.0,49.0,-5.46687720526155
159535,1483.0,15.0,49.0,-10.5914339313452
160212,501.0,202.0,49.0,-16.5279156826606
159571,731.0,753.0,49.0,-0.647448975569579
159484,1483.0,59.0,49.0,-13.7489465590562
159227,205.0,352.0,49.0,-8.93277186202478
