,drug_row,drug_col,cell_line_name,synergy_loewe
159250,466.0,70.0,49.0,-6.50042136976217
159234,731.0,352.0,49.0,-7.49448216068359
159386,719.0,3569.0,49.0,-20.9245096017045
158976,1590.0,527.0,49.0,-15.988207167936
160552,480.0,127.0,49.0,-1.54661686281855
158993,1347.0,1239.0,49.0,-17.0923582562035
160697,31.0,756.0,49.0,-0.208389802190237
160114,1483.0,168.0,49.0,2.34768121456129
160328,1086.0,247.0,49.0,-13.7678944596896
628884,1335.0,780.0,154.0,-2.22908400959864
158987,576.0,1239.0,49.0,2.98240499340904
647445,331.0,159.0,49.0,-17.568945535610226
160633,480.0,753.0,49.0,-6.88316923198904
647504,453.0,822.0,49.0,-0.232714549335526
160204,240.0,202.0,49.0,-2.43223201632904
646953,296.0,570.0,49.0,2.089916251471191
646652,753.0,780.0,164.0,-2.16754093978983
646860,168.0,1590.0,49.0,-1.930096641851395
159584,731.0,1348.0,49.0,-1.96396346300696
646841,756.0,1239.0,49.0,-10.173161481759587
159785,1239.0,406.0,49.0,-3.70029149784711
160210,1483.0,202.0,49.0,2.20051933647694
647516,453.0,345.0,49.0,13.36630516316605
159540,827.0,15.0,49.0,-16.7060849947258
158953,37.0,426.0,49.0,4.6429774887565
160771,173.0,112.0,49.0,-17.3757972968294
647601,1348.0,453.0,49.0,-2.919196583660836
160692,112.0,491.0,49.0,-25.0144155093727
646993,406.0,3569.0,49.0,-1.4121385837785376
160461,331.0,731.0,49.0,2.20497809802167
160668,406.0,222.0,49.0,2.64724503066568
159529,822.0,15.0,49.0,-13.1044588300397
160852,1787.0,173.0,49.0,-12.612919838886
647367,729.0,345.0,49.0,2.2581743838536537
159472,353.0,576.0,49.0,-0.0655148801802913
159942,1275.0,205.0,49.0,-46.1181045310034
647413,466.0,780.0,49.0,-0.710417275375906
647000,406.0,352.0,49.0,-7.039606199268005
160346,240.0,466.0,49.0,3.35192653939212
158935,1312.0,787.0,49.0,-6.93844952912183
158924,1358.0,787.0,49.0,-12.8444098561716
646890,465.0,756.0,49.0,0.3370040292893652
160226,466.0,227.0,49.0,-18.9066592725827
160809,80.0,827.0,49.0,-2.50772117113591
160414,719.0,1623.0,49.0,-30.7698279023555
646966,296.0,715.0,49.0,2.6966573383139503
159482,731.0,59.0,49.0,-13.4811181483643
647315,59.0,787.0,49.0,-2.993135095449945
160595,1869.0,112.0,49.0,-1.79099549934613
160090,199.0,1316.0,49.0,5.03030496360857
159769,37.0,1787.0,49.0,-8.13462655361558
159101,1347.0,59.0,49.0,-12.5238664000654
646889,465.0,822.0,49.0,1.164251757960644
628913,49.0,822.0,154.0,-11.28959153875818
159546,731.0,465.0,49.0,4.96499437741646
159330,719.0,1239.0,49.0,-23.4058159387493
159521,571.0,606.0,49.0,-1.80852809294429
159845,1239.0,202.0,49.0,-46.5700137779011
159686,697.0,50.0,49.0,-38.49988442758
159094,1590.0,59.0,49.0,1.7562752366976
159550,501.0,465.0,49.0,-24.8679149934002
160207,518.0,202.0,49.0,-9.98235609782179
159583,518.0,1348.0,49.0,-35.841782835923
159502,199.0,159.0,49.0,-38.7901297985907
159238,501.0,352.0,49.0,-24.3601056331227
647090,80.0,3569.0,49.0,-5.97525738752878
647282,67.0,345.0,49.0,-1.427495979510767
160193,697.0,300.0,49.0,-3.80064383116256
158919,1347.0,70.0,49.0,-0.724875019281723
159952,753.0,247.0,49.0,1.67352124391356
647124,571.0,729.0,49.0,3.401516292113895
159103,37.0,159.0,49.0,-21.3646324619209
647011,753.0,420.0,49.0,-3.63995874855208
159706,606.0,1316.0,49.0,-8.70875581656834
159926,1275.0,67.0,49.0,-5.85213591984619
159045,729.0,80.0,49.0,-10.9952644790844
160314,1623.0,247.0,49.0,2.52416857831128
160795,127.0,822.0,49.0,1.62567413556979
160577,527.0,173.0,49.0,0.0537628364605069
159165,1275.0,1348.0,49.0,-12.0521261904083
159488,353.0,59.0,49.0,-8.04043855779873
646885,173.0,1358.0,49.0,-31.2061685890746
647359,247.0,715.0,49.0,5.318049385600385
647378,729.0,1348.0,49.0,-12.519249482122753
160857,1316.0,406.0,49.0,-9.73721426900642
647134,571.0,352.0,49.0,1.6942066079280331
158868,1239.0,352.0,49.0,-13.8575028007039
647521,453.0,1590.0,49.0,0.1225305282558875
159973,296.0,222.0,49.0,-9.64633813167553
159334,1483.0,1239.0,49.0,-32.4007676936632
159524,353.0,606.0,49.0,4.36342813574156
159719,1347.0,1316.0,49.0,-12.6796164064947
647076,345.0,491.0,49.0,-9.275784147451697
158948,59.0,426.0,49.0,0.155457252214082
642208,1335.0,780.0,162.0,-2.165037239882349
160248,247.0,345.0,49.0,-3.50037867429331
160219,1086.0,202.0,49.0,-15.1405225656256
160527,697.0,827.0,49.0,-18.7430671537983
159185,729.0,470.0,49.0,-11.5317414275576
160320,397.0,247.0,49.0,1.60898720814807
160134,719.0,1787.0,49.0,-8.77849346392102
647561,780.0,222.0,49.0,-4.38472767742793
647535,453.0,46.0,49.0,-3.1017246438339177
647533,453.0,1358.0,49.0,0.6755459981266976
159733,576.0,168.0,49.0,-2.31782757283587
159389,246.0,3569.0,49.0,-13.408896175193
160164,1086.0,406.0,49.0,-30.1138462819814
647332,159.0,480.0,49.0,-7.8952017245481105
647349,159.0,31.0,49.0,-34.70058190966458
