,drug_row,drug_col,cell_line_name,synergy_loewe
159218,501.0,480.0,49.0,-38.6375821243904
159366,353.0,46.0,49.0,-5.22240330139659
158966,1239.0,527.0,49.0,-9.39242039315582
160565,1869.0,173.0,49.0,-10.7249385156363
158986,736.0,1239.0,49.0,-25.4990631637118
160712,570.0,31.0,49.0,-56.4184712360269
160126,67.0,1787.0,49.0,-5.44541017462224
160361,240.0,780.0,49.0,-10.6286415149634
628903,466.0,822.0,154.0,4.3047424197633
158977,756.0,527.0,49.0,-22.1870933425809
647288,67.0,527.0,49.0,-6.348885726908572
160642,345.0,753.0,49.0,-6.03734319789621
647505,453.0,827.0,49.0,4.996263494529535
160227,780.0,227.0,49.0,-9.63524678510825
646968,296.0,1348.0,49.0,-4.580075888532613
646664,466.0,1335.0,164.0,6.605351239256311
646872,168.0,1358.0,49.0,1.4602918338318311
159574,397.0,753.0,49.0,0.723053103458516
646853,168.0,465.0,49.0,-11.28789845516543
159795,159.0,406.0,49.0,-4.34178944300009
160233,518.0,227.0,49.0,-13.9445191257086
647516,453.0,345.0,49.0,13.36630516316605
159526,453.0,606.0,49.0,-4.68815609432208
158943,3569.0,426.0,49.0,4.2945840023706
160790,127.0,729.0,49.0,-5.46065919659948
647606,1348.0,31.0,49.0,-9.96839643532306
160709,173.0,1590.0,49.0,-56.3377198788834
647001,406.0,1239.0,49.0,-0.3344182338777469
160474,353.0,246.0,49.0,-2.02091764325389
160685,480.0,3569.0,49.0,2.83990331111575
159510,822.0,606.0,49.0,9.67410771060492
628888,480.0,779.0,154.0,-11.648326711629712
647371,729.0,787.0,49.0,-11.721153771697033
159446,397.0,420.0,49.0,-8.20806665298412
159955,756.0,247.0,49.0,6.09179316223314
647422,466.0,31.0,49.0,-7.327301416682284
647008,753.0,822.0,49.0,-5.847301726614798
160375,1623.0,822.0,49.0,-29.2032500416509
158924,1358.0,787.0,49.0,-12.8444098561716
158913,1275.0,70.0,49.0,-20.6760456483976
646902,465.0,59.0,49.0,3.06568253935298
160252,240.0,345.0,49.0,4.45776394390142
160839,352.0,240.0,49.0,-1.56502284062251
160432,1483.0,719.0,49.0,-20.537753412293
646978,823.0,1869.0,49.0,0.8769512363547349
159456,466.0,576.0,49.0,-16.3892316116699
647325,59.0,491.0,49.0,-11.61535079811246
160604,756.0,1869.0,49.0,1.7428493826525
160099,227.0,168.0,49.0,-20.2113762883585
159779,729.0,1787.0,49.0,1.9117584071935
159100,50.0,59.0,49.0,-13.7378810780797
646901,465.0,67.0,49.0,-11.93930330717658
642210,1335.0,1869.0,162.0,-3.122318951060636
159531,719.0,15.0,49.0,-23.5616141530696
159305,331.0,426.0,49.0,1.71962077505252
159502,199.0,159.0,49.0,-38.7901297985907
159866,570.0,202.0,49.0,-24.8962344142654
159691,70.0,1316.0,49.0,-12.1577695269731
159090,729.0,576.0,49.0,-6.48987459910449
159535,1483.0,15.0,49.0,-10.5914339313452
160230,240.0,227.0,49.0,-6.75772440533212
159573,1483.0,753.0,49.0,-10.2247448433247
159483,246.0,59.0,49.0,-21.4036712080563
159222,1086.0,480.0,49.0,-38.2549072080475
647098,80.0,112.0,49.0,-0.47947394867732
647297,67.0,46.0,49.0,-12.85918207966946
160212,501.0,202.0,49.0,-16.5279156826606
158909,1348.0,70.0,49.0,-6.61710864468508
159965,37.0,222.0,49.0,-4.05036962976243
647135,571.0,1239.0,49.0,-0.5700181171391967
159103,37.0,159.0,49.0,-21.3646324619209
647018,753.0,345.0,49.0,2.85215682817847
159717,50.0,1316.0,49.0,-5.18032284577821
159938,1348.0,205.0,49.0,-17.3894532837362
159043,1312.0,80.0,49.0,-7.72609240420025
160346,240.0,466.0,49.0,3.35192653939212
160817,222.0,827.0,49.0,3.92338277031097
160583,3569.0,465.0,49.0,-5.84216976337783
159163,1590.0,1348.0,49.0,1.10072923451325
159466,1483.0,576.0,49.0,-58.2967582908414
646897,465.0,80.0,49.0,-12.440539721307577
647364,729.0,465.0,49.0,-2.660852635247432
647385,466.0,756.0,49.0,-1.6143958754835954
628893,753.0,780.0,154.0,-12.577245975277036
647149,37.0,75.0,49.0,-5.16750871194143
158866,787.0,352.0,49.0,0.0811202042768221
647524,453.0,527.0,49.0,12.4921025024819
159983,570.0,466.0,49.0,-0.761500291571097
159309,453.0,426.0,49.0,-4.47205147544959
159505,697.0,159.0,49.0,-13.0452161102389
159732,420.0,168.0,49.0,-10.0372406906356
647078,345.0,127.0,49.0,-0.1479210978201399
158937,1347.0,787.0,49.0,-9.45475380784979
642224,2402.0,466.0,162.0,-19.961619913157232
160274,518.0,67.0,49.0,-4.77360490909597
160246,697.0,227.0,49.0,-14.2567550680628
160537,173.0,127.0,49.0,-6.52545457011652
159182,1312.0,470.0,49.0,-8.61121679654501
160354,501.0,466.0,49.0,-2.34183214756113
160146,300.0,406.0,49.0,-20.9589515003654
647564,780.0,1871.0,49.0,-0.000260905512498
647536,453.0,780.0,49.0,2.0862859184838003
647534,453.0,1316.0,49.0,-3.1098539434384724
159744,570.0,168.0,49.0,-7.48988449129295
159368,697.0,46.0,49.0,-28.4680174266053
160183,1483.0,300.0,49.0,-4.56205745793244
647340,159.0,729.0,49.0,-6.4747315958475244
647356,3569.0,352.0,49.0,-3.4072754190111603
159403,731.0,80.0,49.0,-12.5104031330821
158931,756.0,787.0,49.0,-6.46016170637605
646662,466.0,822.0,164.0,6.798146077479537
158880,1348.0,352.0,49.0,-3.25885269566433
160046,50.0,1483.0,49.0,-1.48157552867017
647595,1348.0,420.0,49.0,-11.83061743487999
647404,466.0,67.0,49.0,-24.018106522559368
159308,827.0,426.0,49.0,-3.95633558442164
159127,729.0,606.0,49.0,-1.54949078147681
160200,466.0,202.0,49.0,-5.71736177551696
160371,353.0,780.0,49.0,2.18089361974198
159702,420.0,1316.0,49.0,-15.3910646446902
647221,527.0,420.0,49.0,-2.909576560004975
160588,465.0,1590.0,49.0,2.4432694030085
159219,199.0,480.0,49.0,-9.88239665604898
159105,1590.0,159.0,49.0,1.36084089679347
159926,1275.0,67.0,49.0,-5.85213591984619
160768,1787.0,37.0,49.0,-3.77182513919487
647685,15.0,37.0,49.0,-1.935142099922514
160004,570.0,822.0,49.0,-11.863630528868
160209,246.0,202.0,49.0,6.80416112551768
647100,571.0,822.0,49.0,-1.7834938509529898
159931,729.0,67.0,49.0,-6.71544430683954
647671,112.0,46.0,49.0,-6.18397752951818
160031,729.0,719.0,49.0,-21.3727608409847
647659,491.0,420.0,49.0,-1.071355962804955
159433,353.0,736.0,49.0,3.22325014800635
160526,1086.0,827.0,49.0,-4.4548281577174
159190,50.0,1275.0,49.0,-11.6633924579215
159878,3569.0,227.0,49.0,-4.322215747413
159121,470.0,606.0,49.0,-2.10525883896421
647521,453.0,1590.0,49.0,0.1225305282558875
159550,501.0,465.0,49.0,-24.8679149934002
159346,731.0,491.0,49.0,-22.6650719125513
160425,827.0,1623.0,49.0,-1.66840133513178
647237,527.0,112.0,49.0,0.2846782177821501
159568,1623.0,753.0,49.0,-30.1366400110611
647678,3931.0,780.0,49.0,0.6393034591235764
647506,453.0,756.0,49.0,0.4316349597621126
647700,15.0,31.0,49.0,-34.80271379356671
160646,59.0,729.0,49.0,-2.08269997258677
159685,1086.0,50.0,49.0,-13.6375547133304
160184,397.0,300.0,49.0,-8.80765279486115
159388,731.0,3569.0,49.0,-12.3197869489382
647280,67.0,296.0,49.0,1.7418253808271686
160111,518.0,168.0,49.0,0.475742586467432
160837,173.0,240.0,49.0,-14.031753260942
647381,729.0,112.0,49.0,-3.872058286364851
160723,112.0,570.0,49.0,-12.8549278902851
646848,420.0,1239.0,49.0,1.206769682501492
159829,753.0,300.0,49.0,1.81286528722668
158894,491.0,70.0,49.0,-20.0204942980702
647336,159.0,787.0,49.0,-12.164790490055884
647493,1316.0,352.0,49.0,-11.656534250711
159208,205.0,480.0,49.0,-78.7980878704987
160647,37.0,729.0,49.0,-6.15682050316764
159571,731.0,753.0,49.0,-0.647448975569579
647173,222.0,756.0,49.0,-0.26247577177725
647154,37.0,491.0,49.0,-11.777135203569634
160611,159.0,1869.0,49.0,-2.13175765647176
160292,1623.0,205.0,49.0,-4.77178149825109
647185,222.0,59.0,49.0,-4.739560956029973
160216,353.0,202.0,49.0,-10.4343854777215
159376,1483.0,1358.0,49.0,-25.8801605164018
647218,227.0,780.0,49.0,0.6429793365757699
160824,168.0,827.0,49.0,1.26709644325552
159325,1086.0,527.0,49.0,-37.0388833567104
160070,1347.0,453.0,49.0,-1.74507439883509
