,drug_row,drug_col,cell_line_name,synergy_bliss
156731,208.0,604.0,47.0,-3.60740446952762
157504,1004.0,604.0,47.0,9.65826480658636
158514,914.0,127.0,47.0,233.644471520484
158423,15.0,316.0,47.0,115.37369383121
158282,1783.0,604.0,47.0,27.0971721002146
158266,1767.0,604.0,47.0,-3.28401115925169
157827,1327.0,604.0,47.0,-4.53789774124409
157173,668.0,604.0,47.0,-6.32634994040493
157087,3102.0,604.0,47.0,56.8242739836019
158454,127.0,788.0,47.0,14.3803586512246
158028,1527.0,604.0,47.0,1.82254768895156
158755,216.0,406.0,47.0,-0.724861755260656
157978,1478.0,604.0,47.0,5.56183727235446
157325,825.0,604.0,47.0,13.0673552250884
157153,621.0,604.0,47.0,-14.3460798656208
157771,1271.0,604.0,47.0,5.45309851620976
156870,346.0,604.0,47.0,0.412700333108824
156551,26.0,604.0,47.0,9.90486135784782
157252,750.0,604.0,47.0,9.94652911177344
157471,971.0,604.0,47.0,3.40783152073365
158018,1517.0,604.0,47.0,12.0504289441707
158042,1541.0,604.0,47.0,49.519989800906
158433,731.0,123.0,47.0,2.22637293264644
156535,9.0,604.0,47.0,9.38539588271884
156604,82.0,604.0,47.0,1.17899670666048
156826,302.0,604.0,47.0,10.2838029009835
158150,1651.0,604.0,47.0,-1.03328161831306
156929,408.0,604.0,47.0,0.0341402903386171
156605,83.0,604.0,47.0,-0.992147940414214
158035,1534.0,604.0,47.0,70.1412667791958
157802,1302.0,604.0,47.0,22.6326548341809
158396,1275.0,316.0,47.0,-4.73564105122552
156613,91.0,604.0,47.0,-1.57097191222012
158614,15.0,72.0,47.0,-1.08727772404857
157109,573.0,604.0,47.0,19.9420624921182
632346,1330.0,296.0,48.0,1.1723226169747332
157505,1005.0,604.0,47.0,2.17386102832904
158437,397.0,123.0,47.0,0.269956314741604
158186,1687.0,604.0,47.0,1.39873487784526
158371,753.0,101.0,47.0,1.38398229761171
158023,1522.0,604.0,47.0,13.8048746852361
158818,15.0,31.0,47.0,-4.53139187953603
157337,837.0,604.0,47.0,1.55614172863191
156574,51.0,604.0,47.0,5.03224860236453
157357,857.0,604.0,47.0,0.338675908139216
157973,1473.0,604.0,47.0,12.3461997290201
157872,1372.0,604.0,47.0,5.35752300148866
157712,1212.0,604.0,47.0,-2.14135699806573
157090,4080.0,604.0,47.0,-8.07552542527189
157762,1262.0,604.0,47.0,15.0108566897874
157121,589.0,604.0,47.0,9.87812801953721
157260,758.0,604.0,47.0,0.516137786007407
158692,406.0,227.0,47.0,-13.5311951219401
632355,1568.0,604.0,48.0,5.684869695188207
158418,413.0,316.0,47.0,106.845209429064
158616,731.0,475.0,47.0,4.08987366773321
157758,1258.0,604.0,47.0,-6.0617448297219
158210,1711.0,604.0,47.0,37.2535026383756
156995,479.0,604.0,47.0,4.68382858036946
157298,798.0,604.0,47.0,-9.0318371158122
157841,1341.0,604.0,47.0,16.4959274341169
156869,345.0,604.0,47.0,-5.21756971695302
156768,244.0,604.0,47.0,-1.14539215739609
158517,1280.0,127.0,47.0,69.9333196939085
157302,802.0,604.0,47.0,8.21626168133152
158313,1814.0,604.0,47.0,6.10447066692563
158204,1705.0,604.0,47.0,4.30491213829795
158055,1554.0,604.0,47.0,55.6425370011311
156670,148.0,604.0,47.0,13.103242018626
157535,1035.0,604.0,47.0,7.92936080099243
158387,228.0,101.0,47.0,-6.30752810510155
157444,944.0,604.0,47.0,-4.32869359057314
157427,927.0,604.0,47.0,5.10937222040919
632341,37.0,296.0,48.0,-1.9801168894116168
