,drug_row,drug_col,cell_line_name,synergy_loewe
240509,2815.0,3912.0,68.0,-23.8750901099697
240519,1944.0,699.0,68.0,-26.4600587541244
240507,2815.0,4086.0,68.0,-18.2971735304438
240482,42.0,2930.0,68.0,13.1354515933136
631407,4185.0,699.0,68.0,-17.68776229924899
240475,949.0,2815.0,68.0,-11.7927210241934
240525,699.0,3912.0,68.0,-21.7997773167954
240510,1904.0,2930.0,68.0,-21.2882131506841
240513,1904.0,1688.0,68.0,-33.5525833870265
240524,699.0,1688.0,68.0,-17.0512506211645
631422,3587.0,2930.0,68.0,-1.756823482494878
240493,1784.0,699.0,68.0,-9.28558610741751
631402,1378.0,4185.0,68.0,-0.0819128726823939
240480,42.0,2815.0,68.0,0.799822928550752
631406,1378.0,949.0,68.0,-9.081843600336702
240537,1688.0,1688.0,68.0,1.89715626475925
240497,992.0,2815.0,68.0,-9.51480946332271
631408,4185.0,1378.0,68.0,0.707093642543517
240503,992.0,1688.0,68.0,-34.6282845698276
240534,1944.0,1944.0,68.0,-1.15075237480175
240489,1784.0,2815.0,68.0,1.96963824126441
631400,1378.0,699.0,68.0,-68.6165435963715
240471,949.0,3912.0,68.0,-13.5959164427699
240494,1784.0,4086.0,68.0,1.13149648955025
240518,2930.0,3912.0,68.0,1.65130319253125
240481,42.0,1904.0,68.0,-12.4376955783415
631405,1378.0,3587.0,68.0,-0.5765000771323049
240477,949.0,2930.0,68.0,0.88232637826274
240515,2930.0,699.0,68.0,-61.1222919361634
631414,2815.0,1944.0,68.0,1.43216815252894
631399,699.0,3587.0,68.0,-4.826011065743746
240530,1784.0,1784.0,68.0,0.122577410368926
240526,4086.0,3912.0,68.0,5.51989819509691
631421,3587.0,2815.0,68.0,5.909166391341496
240491,1784.0,2930.0,68.0,3.23701378865625
240506,2815.0,699.0,68.0,-6.27711788570312
240521,1944.0,1688.0,68.0,1.51102819129064
240505,2815.0,1904.0,68.0,1.16425712782661
240528,949.0,949.0,68.0,1.42287434039762
240502,992.0,4086.0,68.0,-45.5021292046404
240523,699.0,4086.0,68.0,-15.8040486914175
631419,1904.0,1944.0,68.0,-2.0381707887660423
631416,2815.0,2815.0,68.0,-2.5544473437836848
240540,699.0,1944.0,68.0,2.35675681221157
240511,1904.0,699.0,68.0,-20.1196179488391
631418,2815.0,1051.0,68.0,3.981652233702586
240544,1944.0,42.0,68.0,-1.84605718347843
631401,1378.0,2199.0,68.0,-18.6389026680923
631411,4185.0,2930.0,68.0,-1.096524193523781
240516,2930.0,4086.0,68.0,-0.741760343866911
240508,2815.0,1688.0,68.0,-20.9598949488879
240469,949.0,992.0,68.0,-29.0880285099442
240533,2930.0,2930.0,68.0,2.65439376874442
240499,992.0,2930.0,68.0,-36.3457373800979
240470,949.0,1688.0,68.0,1.77103254125496
240501,992.0,699.0,68.0,-10.7161073368896
631417,2815.0,2930.0,68.0,-3.574101407294755
631413,4086.0,1688.0,68.0,3.0857977048180367
240498,992.0,1904.0,68.0,7.67776979705338
631397,699.0,2199.0,68.0,-20.092091491035298
631410,4185.0,2815.0,68.0,-0.1452644068954851
240490,1784.0,1904.0,68.0,-10.409069979796
240532,1904.0,1904.0,68.0,3.21320872085121
