,drug_row,drug_col,cell_line_name,synergy_hsa
156730,207.0,604.0,47.0,-1.52666567686035
157493,993.0,604.0,47.0,3.93843575819495
158534,397.0,37.0,47.0,2.90448112726132
158445,228.0,123.0,47.0,-5.16713570432918
158300,1801.0,604.0,47.0,10.9416107593322
158282,1783.0,604.0,47.0,3.36651830962407
157838,1338.0,604.0,47.0,1.85007380544626
157151,619.0,604.0,47.0,2.20132692295178
157065,556.0,604.0,47.0,-6.91618796953375
158478,1352.0,788.0,47.0,5.99847757387693
158042,1541.0,604.0,47.0,0.0840234950663968
158769,15.0,296.0,47.0,-1.049841828226
157998,1497.0,604.0,47.0,3.47642167062095
157309,809.0,604.0,47.0,-4.08258011686034
157131,599.0,604.0,47.0,0.13775637971021
157777,1277.0,604.0,47.0,-6.53669871511445
156859,335.0,604.0,47.0,10.6207242224804
156549,24.0,604.0,47.0,1.33124250096753
157237,735.0,604.0,47.0,-0.186263905585155
157464,964.0,604.0,47.0,0.744148847124784
158036,1535.0,604.0,47.0,-0.43479404444592
158053,1552.0,604.0,47.0,-9.86370791865629
158458,72.0,788.0,47.0,4.43922076994988
156534,8.0,604.0,47.0,4.08860217916894
156602,80.0,604.0,47.0,8.16721145242554
156820,296.0,604.0,47.0,9.71960532752797
158167,1668.0,604.0,47.0,-1.18578709837251
156921,400.0,604.0,47.0,-2.83286687665333
156603,81.0,604.0,47.0,3.8626699987225
158049,1548.0,604.0,47.0,21.6326588588013
157807,1307.0,604.0,47.0,-2.18543515503285
158413,914.0,316.0,47.0,23.1002778266856
156610,88.0,604.0,47.0,2.94601744119477
158630,31.0,475.0,47.0,3.19812843663839
157087,3102.0,604.0,47.0,9.95890829156159
632344,3932.0,604.0,48.0,1.371281971779415
157494,994.0,604.0,47.0,-0.0563524971716317
158462,317.0,788.0,47.0,-9.2999074867525
158207,1708.0,604.0,47.0,-9.59525756264997
158385,419.0,101.0,47.0,3.58710141339036
158039,1538.0,604.0,47.0,0.868793319332199
158824,15.0,1352.0,47.0,6.60845375232344
157323,823.0,604.0,47.0,7.45191575322398
156566,42.0,604.0,47.0,10.9567571662543
157338,838.0,604.0,47.0,2.65974254374877
157992,1491.0,604.0,47.0,-0.457057798181639
157891,1391.0,604.0,47.0,7.55035995555409
157715,1215.0,604.0,47.0,0.557570247124782
157068,2663.0,604.0,47.0,9.65353507639627
157769,1269.0,604.0,47.0,-0.617087281805059
157098,561.0,604.0,47.0,-28.3009017968603
157245,743.0,604.0,47.0,5.69398152494215
158710,407.0,1330.0,47.0,3.23763391016201
632356,453.0,604.0,48.0,1.22860115039622
158440,296.0,123.0,47.0,-0.999772347855972
158633,1352.0,475.0,47.0,-13.6846151055851
157764,1264.0,604.0,47.0,-4.1129908249336
158228,1729.0,604.0,47.0,2.08339847639628
156982,466.0,604.0,47.0,0.534717788026482
157286,784.0,604.0,47.0,9.85489519387682
157854,1354.0,604.0,47.0,11.8839949340419
156858,334.0,604.0,47.0,5.68461676496714
156763,239.0,604.0,47.0,1.14642863387682
158537,296.0,37.0,47.0,19.0913428730344
