,drug_row,drug_col,cell_line_name,synergy_zip
650568,2677.0,544.0,128.0,-2.2606260930000004
635248,3186.0,544.0,170.0,-10.234548473333334
623028,2063.0,544.0,107.0,-3.578320641
623029,150.0,544.0,107.0,-2.0185813843333333
650565,150.0,544.0,128.0,6.9847762116666665
635249,4172.0,544.0,170.0,3.2478003253333334
650566,3186.0,544.0,128.0,-10.474748356666666
650563,828.0,544.0,128.0,22.94767579
623027,828.0,544.0,107.0,-2.067455326
634627,157.0,544.0,184.0,-2.335765271333333
650569,157.0,544.0,128.0,-1.3118492416666667
634625,4172.0,544.0,184.0,-7.787861796
635247,150.0,544.0,170.0,-13.931978973333337
635251,157.0,544.0,170.0,-0.8209266553333333
650567,4172.0,544.0,128.0,3.541991655666666
634624,3186.0,544.0,184.0,-6.3840060413333335
