,drug_row,drug_col,cell_line_name,synergy_zip
650568,2677.0,544.0,128.0,-2.2606260930000004
635248,3186.0,544.0,170.0,-10.234548473333334
623030,3186.0,544.0,107.0,-0.6410139696666667
623031,4172.0,544.0,107.0,-0.7652847663333334
650565,150.0,544.0,128.0,6.9847762116666665
635249,4172.0,544.0,170.0,3.2478003253333334
650566,3186.0,544.0,128.0,-10.474748356666666
650564,2063.0,544.0,128.0,4.604598000666667
623029,150.0,544.0,107.0,-2.0185813843333333
634626,2677.0,544.0,184.0,3.2249652256666668
650569,157.0,544.0,128.0,-1.3118492416666667
634624,3186.0,544.0,184.0,-6.3840060413333335
634627,157.0,544.0,184.0,-2.335765271333333
650562,827.0,544.0,128.0,27.998434676666665
650567,4172.0,544.0,128.0,3.541991655666666
623033,157.0,544.0,107.0,3.404735013333333
