,drug_row,drug_col,cell_line_name,synergy_hsa
159211,1623.0,480.0,49.0,-7.41955408938495
159360,731.0,46.0,49.0,11.4241837055182
158970,736.0,527.0,49.0,-5.20060787134835
160558,1869.0,31.0,49.0,2.22024335353531
158988,606.0,1239.0,49.0,-10.7632589608474
160694,127.0,491.0,49.0,2.01831436162508
160116,501.0,168.0,49.0,-6.80916017359398
160344,697.0,222.0,49.0,15.5410380593779
628890,406.0,1869.0,154.0,8.741851809772173
158982,50.0,527.0,49.0,3.11199162256757
647241,3932.0,780.0,49.0,7.585240534465135
160633,480.0,753.0,49.0,-3.30587275113079
647496,1316.0,112.0,49.0,-0.548768824858513
160218,453.0,202.0,49.0,-1.29268279657054
646953,296.0,570.0,49.0,5.27906284734661
646654,753.0,1869.0,164.0,10.541066712821303
646859,168.0,37.0,49.0,-2.411411837143432
159577,353.0,753.0,49.0,-1.25688479838945
646842,756.0,491.0,49.0,3.391253242815199
159767,15.0,1787.0,49.0,5.69995160784472
160222,67.0,227.0,49.0,-2.30977685874602
647506,453.0,756.0,49.0,4.65872076549878
159526,453.0,606.0,49.0,-1.39606721389619
158948,59.0,426.0,49.0,1.72908413311278
160781,240.0,296.0,49.0,3.06774252814926
647597,1348.0,1590.0,49.0,-1.48178303094354
160691,75.0,491.0,49.0,0.696818776261208
646993,406.0,3569.0,49.0,0.1678127001298389
160470,501.0,246.0,49.0,1.89004335085224
160664,465.0,296.0,49.0,4.49099721913324
159510,822.0,606.0,49.0,13.4131365144812
160866,331.0,453.0,49.0,4.64723116622834
647350,3569.0,420.0,49.0,-6.878170404741439
159445,1483.0,420.0,49.0,-2.87247361154128
159927,570.0,67.0,49.0,5.07798377777498
647404,466.0,67.0,49.0,-21.462603914158965
647000,406.0,352.0,49.0,-5.930378655293308
160363,719.0,780.0,49.0,-16.6631062915406
158929,1348.0,787.0,49.0,3.66927113482523
158921,1239.0,787.0,49.0,8.33115819005941
646890,465.0,756.0,49.0,3.97135870405675
160242,353.0,227.0,49.0,-3.53777572835874
160824,168.0,827.0,49.0,3.85695622767964
160424,353.0,1623.0,49.0,-5.95632915247203
646967,296.0,216.0,49.0,8.034358466647655
159453,205.0,576.0,49.0,14.6151687293289
647308,736.0,1869.0,49.0,4.464391603124695
160599,787.0,112.0,49.0,-0.235751013363471
160092,827.0,1316.0,49.0,-11.0334460204895
159752,787.0,1787.0,49.0,6.33640932273591
159090,729.0,576.0,49.0,4.85492569116702
646889,465.0,822.0,49.0,2.820094981052192
628916,1883.0,787.0,154.0,12.165361902653991
159534,246.0,15.0,49.0,-0.549017906464329
159303,501.0,426.0,49.0,-30.453243442161
159497,731.0,159.0,49.0,-1.41037741822997
159837,296.0,300.0,49.0,-8.5464311682952
159675,453.0,1312.0,49.0,0.704421925209255
159083,756.0,576.0,49.0,-43.0938279222965
159538,199.0,15.0,49.0,0.968749650950075
160220,697.0,202.0,49.0,-2.43065297697461
159576,199.0,753.0,49.0,-10.3283744049357
159477,205.0,59.0,49.0,-3.82375942287378
159216,1483.0,480.0,49.0,0.512548616071084
647087,80.0,787.0,49.0,-5.9635837300965
647277,67.0,173.0,49.0,0.5110009723704945
160206,719.0,202.0,49.0,-16.5029404115406
158916,296.0,70.0,49.0,14.6422606970844
159939,1590.0,205.0,49.0,-4.17311385093725
647120,571.0,67.0,49.0,6.198598778218204
159096,470.0,59.0,49.0,-1.06495477528022
647008,753.0,822.0,49.0,1.3716949832833842
159694,527.0,1316.0,49.0,-3.79005441222227
159911,470.0,345.0,49.0,-6.67426390658486
159038,1590.0,80.0,49.0,-0.385193807426429
160331,240.0,222.0,49.0,-2.79257584613377
160805,173.0,527.0,49.0,-13.9973794190405
160583,3569.0,465.0,49.0,2.29080766672553
159151,1312.0,37.0,49.0,-6.37266774486273
159461,1623.0,576.0,49.0,-13.5930653616387
646884,173.0,420.0,49.0,-1.542702055202005
647343,159.0,46.0,49.0,-1.6430988084067746
647364,729.0,465.0,49.0,2.272519085092082
628881,822.0,1869.0,154.0,3.835623810037677
647132,571.0,1348.0,49.0,2.52922421433428
158868,1239.0,352.0,49.0,-6.31856995604674
647513,453.0,296.0,49.0,10.00102685994412
159954,1590.0,247.0,49.0,-7.63997730011143
159307,353.0,426.0,49.0,-3.28227559054524
159503,353.0,159.0,49.0,-7.07067004253762
159706,606.0,1316.0,49.0,2.3897645856422
647071,345.0,46.0,49.0,7.32971338121263
158944,80.0,426.0,49.0,1.66327353473342
642208,1335.0,780.0,162.0,-0.0510962760799786
160264,1086.0,345.0,49.0,3.76737413818396
160237,397.0,227.0,49.0,-8.08426757841174
160533,1869.0,46.0,49.0,0.953295209996924
159171,1275.0,1590.0,49.0,-5.23126272519106
160339,501.0,222.0,49.0,-7.79785623113079
160135,518.0,1787.0,49.0,-7.29974577154056
647552,780.0,465.0,49.0,-0.227305442520215
647523,453.0,787.0,49.0,4.623358633396677
647521,453.0,1590.0,49.0,4.43520207281628
159721,70.0,168.0,49.0,1.32673871481552
159363,397.0,46.0,49.0,-14.4272679121553
160173,466.0,300.0,49.0,4.9973615785734
647324,59.0,1239.0,49.0,-3.538641524680048
647337,159.0,527.0,49.0,-8.9279837714412
159399,822.0,80.0,49.0,2.24840908427867
158938,527.0,426.0,49.0,-6.56671809464569
646649,406.0,1869.0,164.0,6.379222358479948
158881,1590.0,352.0,49.0,0.287941694399156
160007,1347.0,822.0,49.0,-12.3853447584739
