,drug_row,drug_col,cell_line_name,synergy_loewe
641267,778.0,341.0,59.0,-20.0995360296506
631906,4170.0,164.0,8.0,-4.163383445573893
638021,4170.0,161.0,76.0,1.369876275127
633038,2764.0,4169.0,156.0,-6.32939600976734
650944,1584.0,341.0,14.0,-14.2461584794491
650753,331.0,2558.0,14.0,-6.41474005551395
629649,466.0,164.0,55.0,-6.42220896348692
630017,85.0,150.0,55.0,-8.552318796903888
641225,4171.0,68.0,59.0,1.391802976617639
630447,4171.0,11.0,155.0,-5.1444085454203154
631944,537.0,2399.0,8.0,-0.3531990440551495
644414,3520.0,1904.0,163.0,-0.1651208132437245
629615,3753.0,748.0,55.0,0.1273177434103599
643975,164.0,4169.0,163.0,-1.00820416270847
641023,1884.0,780.0,59.0,-31.062961017154624
627116,4170.0,780.0,152.0,-2.6715810146030705
641960,3931.0,2268.0,110.0,-0.4881880674090272
638949,85.0,195.0,185.0,-28.5893519978487
637872,788.0,341.0,76.0,1.9652707183128333
622114,4171.0,11.0,106.0,0.599660875311915
646521,85.0,555.0,13.0,2.0929212914164914
624829,2764.0,341.0,151.0,13.0362546805686
640514,4170.0,68.0,160.0,-3.81958395730436
622667,537.0,4169.0,148.0,13.4876613584926
644390,2981.0,466.0,163.0,-6.756949517606145
642705,341.0,72.0,102.0,8.682053751837522
625153,2349.0,331.0,151.0,4.945878052170633
632121,2349.0,537.0,8.0,-0.1279687516829905
627260,11.0,2764.0,152.0,-2.86163745130146
623614,3520.0,748.0,107.0,-4.54712164174194
645274,15.0,2764.0,60.0,9.73446859671701
635409,1337.0,161.0,75.0,4.945398758216945
636995,1584.0,780.0,158.0,5.47468922993018
623945,748.0,537.0,149.0,-3.109797684670723
625298,2981.0,3753.0,151.0,-1.6176778663786957
629755,4171.0,47.0,55.0,2.66919127276628
640643,11.0,2268.0,160.0,-48.20271853208065
638890,1347.0,778.0,185.0,-2.3817858892284725
637667,2399.0,195.0,74.0,0.6681105368389735
624831,2764.0,4169.0,151.0,-0.7439538326643494
623669,1884.0,2558.0,149.0,0.5960949188654701
648438,2400.0,788.0,116.0,-6.434080006137791
628449,466.0,150.0,153.0,-5.863658475713083
650902,748.0,2558.0,14.0,-7.46453344952502
650132,748.0,2399.0,105.0,7.262818938793504
649030,2349.0,555.0,165.0,8.170576104031568
645463,2764.0,72.0,61.0,-1.374741354972446
637409,466.0,778.0,74.0,-43.3824571033516
643865,1337.0,748.0,163.0,3.89980079349581
641591,1337.0,341.0,110.0,1.2167874536700611
639120,3753.0,748.0,159.0,-1.659393627674875
631794,2764.0,72.0,8.0,9.831708330030205
622461,1337.0,161.0,148.0,14.100886045634294
638619,4170.0,2349.0,185.0,-17.9192092311338
645303,47.0,195.0,60.0,1.9007667723773176
622967,85.0,788.0,148.0,-27.4480070928743
624017,2349.0,788.0,149.0,-2.9858589489588234
649931,164.0,72.0,105.0,10.37390834363081
627256,11.0,2558.0,152.0,-12.6810075874258
635718,748.0,537.0,75.0,-7.974697033171282
634226,4170.0,331.0,11.0,-5.271927296141628
649868,1884.0,2399.0,105.0,-14.6213603633282
642914,4171.0,161.0,102.0,-7.58547797445146
641108,466.0,72.0,59.0,-20.403804939693
636414,1584.0,1904.0,157.0,-7.156550033865472
627288,1584.0,780.0,152.0,-7.5769574184012125
623433,2349.0,341.0,107.0,8.306352442225478
644293,141.0,778.0,163.0,5.171682909330218
643675,2399.0,68.0,113.0,9.964456543868485
627028,3753.0,788.0,152.0,-3.1485091317986376
643056,3931.0,164.0,102.0,-2.5395810904323097
643660,2349.0,331.0,113.0,9.041000583428
651054,1347.0,3753.0,14.0,-9.056581968266038
648217,4170.0,3931.0,116.0,-51.611233926443504
633116,466.0,778.0,156.0,-38.6363188283616
646087,2764.0,2399.0,13.0,8.884698930161097
638384,2981.0,466.0,76.0,1.20746718633749
632093,3931.0,788.0,8.0,-3.741676148274268
625272,85.0,150.0,151.0,-14.9028328287457
635559,331.0,341.0,75.0,6.672129923888332
650806,537.0,788.0,14.0,-12.0799938374684
636835,4170.0,1347.0,158.0,-10.293111159703177
622582,164.0,161.0,148.0,7.809600001042748
640737,2400.0,1904.0,160.0,2.55122716609029
637085,141.0,85.0,158.0,-4.316276994413145
622745,1904.0,2399.0,148.0,4.67424026120176
633063,3753.0,788.0,156.0,-2.22639085859014
641900,748.0,4169.0,110.0,2.68205564097856
622799,1584.0,555.0,148.0,-11.949002359777108
621957,161.0,150.0,106.0,8.658679095048068
624189,3520.0,164.0,149.0,-2.243276980529582
645695,778.0,2399.0,61.0,-4.088110357747265
636398,11.0,85.0,157.0,-2.607190333291525
650278,1347.0,2399.0,105.0,-10.620171702071612
637496,4171.0,780.0,74.0,7.009362092697145
622767,748.0,164.0,148.0,2.5565427438131976
629822,748.0,1904.0,55.0,2.12042655289975
637460,4170.0,68.0,74.0,-5.83594877717599
645621,4171.0,1884.0,61.0,-0.1502928911254494
642926,4171.0,1584.0,102.0,15.399073211133988
645206,2399.0,341.0,60.0,4.056521458655415
630614,2399.0,68.0,155.0,1.89389975154742
640672,1584.0,1904.0,160.0,1.437241653553571
635606,4170.0,3520.0,75.0,-70.5621596492019
641922,11.0,3753.0,110.0,-13.583450015754892
650357,2981.0,195.0,105.0,1.2287673509824204
631245,2400.0,164.0,57.0,11.95688844932161
646004,555.0,150.0,13.0,-3.15143225244499
632284,3520.0,161.0,8.0,-1.655765430082751
633319,1584.0,164.0,156.0,0.9090871567987184
622783,11.0,150.0,148.0,7.308772161161023
629698,4170.0,2399.0,55.0,-4.284885641467683
637997,331.0,72.0,76.0,1.6762801231989
641123,466.0,2399.0,59.0,-0.8027150543593087
625310,3520.0,555.0,151.0,-7.366791662954743
648824,4170.0,161.0,165.0,-5.186650419903783
624153,85.0,195.0,149.0,4.30926959888083
634595,3520.0,555.0,11.0,-7.457157311341277
630860,788.0,4169.0,57.0,-4.23154010368571
623464,2400.0,161.0,107.0,-5.45435217269688
650061,4171.0,1347.0,105.0,-7.816010447461262
641511,2981.0,3753.0,59.0,12.4418455188331
632097,3931.0,161.0,8.0,-2.160331828885459
637071,141.0,2764.0,158.0,1.542333759050827
638599,4170.0,1884.0,185.0,12.21030450145942
