,drug_row,drug_col,cell_line_name,synergy_loewe
641305,11.0,164.0,59.0,-25.219698626126977
631949,4171.0,2558.0,8.0,3.26066533020911
638038,4170.0,2400.0,76.0,6.463786924475593
633065,3753.0,2764.0,156.0,7.77093256655939
650940,11.0,2399.0,14.0,-9.358609649674126
650749,466.0,2399.0,14.0,1.582832817105527
629658,331.0,72.0,55.0,7.037073843440078
630048,2981.0,780.0,55.0,-7.545436818903245
641263,1904.0,85.0,59.0,-54.4950601133753
630478,1904.0,555.0,155.0,-7.228361078889022
631989,780.0,2268.0,8.0,-1.168119943489685
644867,150.0,2399.0,60.0,-3.09775596823669
629623,164.0,72.0,55.0,-1.7998681780143726
644045,4170.0,141.0,163.0,-9.198443665501417
641058,161.0,2764.0,59.0,11.12279870589451
627146,537.0,780.0,152.0,3.33677571227477
642022,141.0,150.0,110.0,-12.898019313824
638973,2981.0,778.0,185.0,-1.586674438184909
637886,1884.0,2764.0,76.0,2.74574555702687
622138,780.0,331.0,106.0,13.132302469426314
646556,2981.0,537.0,13.0,-3.939398369869957
624847,161.0,4169.0,151.0,-4.465618148647866
640563,4171.0,15.0,160.0,11.270405724513092
622675,4171.0,555.0,148.0,13.6255388993537
644843,1884.0,150.0,60.0,7.19703946096322
642772,161.0,195.0,102.0,3.557691046156
625180,2400.0,537.0,151.0,-0.1724663723822563
632160,141.0,2268.0,8.0,-21.8478599620024
627276,1584.0,2558.0,152.0,-4.383523212425788
623603,3520.0,2764.0,107.0,-7.226545635287985
645354,3520.0,341.0,60.0,4.01928761756964
635459,1884.0,2399.0,75.0,-4.112038047330998
637006,3931.0,150.0,158.0,-36.0671566135408
623944,748.0,331.0,149.0,-1.98375209702052
625322,3520.0,780.0,151.0,-5.036510137224649
629773,780.0,2399.0,55.0,0.57632801687437
640696,3931.0,85.0,160.0,-0.9757947302295376
638908,15.0,195.0,185.0,-9.490173288274503
637692,141.0,2764.0,74.0,0.9017536805148552
624850,161.0,2399.0,151.0,3.320229681965675
623666,788.0,2399.0,149.0,-1.1542489992414011
648435,2400.0,555.0,116.0,-0.044788034153839
628476,4170.0,555.0,153.0,-18.3460747851407
650892,778.0,2558.0,14.0,-9.486964003925484
650116,748.0,2558.0,105.0,2.84276971027023
649011,3931.0,2558.0,165.0,4.47057086035354
645528,164.0,2399.0,61.0,8.463248256721428
637424,331.0,2399.0,74.0,-1.5549095308205385
643940,161.0,2399.0,163.0,6.02246857213521
641647,1884.0,85.0,110.0,0.2742900210130815
639146,466.0,2558.0,159.0,14.891006949484
631835,3753.0,1904.0,8.0,8.75394353760759
622475,72.0,2268.0,148.0,-1.85389801622636
638624,4170.0,15.0,185.0,-22.394235660259906
645390,555.0,195.0,61.0,2.35945325430518
622999,2981.0,780.0,148.0,4.72032797271022
624025,2349.0,537.0,149.0,-0.1563967626018138
649909,3753.0,788.0,105.0,-3.03032890252996
627274,11.0,85.0,152.0,-0.4051422872530376
635758,1584.0,331.0,75.0,-3.4180110418432497
634275,4171.0,161.0,11.0,-9.19062611944601
649848,788.0,2399.0,105.0,-3.457311651243519
642976,778.0,72.0,102.0,-22.459776585769298
641140,4170.0,1337.0,59.0,-5.50090363928272
636425,3931.0,2268.0,157.0,-2.56205925052787
627305,3931.0,466.0,152.0,-8.064635997545384
623434,2349.0,788.0,107.0,-1.892581918904629
644366,85.0,161.0,163.0,-18.4597685624134
643744,15.0,466.0,113.0,8.247612382154607
627057,164.0,4169.0,152.0,-4.414061706768303
643105,2400.0,780.0,102.0,-46.5867175554193
643727,1347.0,780.0,113.0,-42.0744179697685
651055,1347.0,164.0,14.0,-9.77577361206351
