,drug_row,drug_col,cell_line_name,synergy_hsa
35347,1686.0,85.0,5.0,14.2297997441226
35295,2520.0,85.0,5.0,-2.554168600776
36029,2972.0,85.0,5.0,-14.4610895004557
35986,325.0,85.0,5.0,31.0702533427295
34899,1497.0,85.0,5.0,5.0217642021497
35674,1343.0,85.0,5.0,-3.3327187396314
34367,1968.0,85.0,5.0,6.1485574838667
35119,828.0,85.0,5.0,36.5134759951106
35504,2645.0,85.0,5.0,7.1468335030181
34679,2161.0,85.0,5.0,8.34619766553369
35658,2743.0,85.0,5.0,-4.3108816302407
34430,224.0,85.0,5.0,36.0718396602643
35937,2910.0,85.0,5.0,27.1312446177566
34420,87.0,85.0,5.0,7.34723479577421
35301,1476.0,85.0,5.0,11.5776370527386
35842,1410.0,85.0,5.0,4.9135188719776
34628,48.0,85.0,5.0,2.373324040707
36071,2995.0,85.0,5.0,7.561584136664
34661,327.0,85.0,5.0,22.948163650403
35356,905.0,85.0,5.0,10.517161522586
35414,2592.0,85.0,5.0,15.0529947364322
35124,635.0,85.0,5.0,19.0146723302
34762,2214.0,85.0,5.0,8.2776084021827
34651,1884.0,85.0,5.0,9.2883172492752
36049,655.0,85.0,5.0,10.244584277
35160,2458.0,85.0,5.0,2.8581086545155
34456,2022.0,85.0,5.0,1.6128867262883
34997,2378.0,85.0,5.0,12.7970643191955
34657,2148.0,85.0,5.0,9.0632524255161
34955,2351.0,85.0,5.0,-6.6602262574305
35973,797.0,85.0,5.0,22.6849507069888
34834,1295.0,85.0,5.0,14.4945858215966
34733,2196.0,85.0,5.0,1.5641345585971
34512,2051.0,85.0,5.0,19.6748149431985
35291,759.0,85.0,5.0,13.8436279305891
35123,2441.0,85.0,5.0,4.0343881513618
35337,238.0,85.0,5.0,24.9857073315835
34561,341.0,85.0,5.0,10.3419226756595
35457,2619.0,85.0,5.0,22.0908581542199
34473,535.0,85.0,5.0,7.6468818743583
35601,2709.0,85.0,5.0,13.6147606825321
35462,241.0,85.0,5.0,7.6052620977987
35074,595.0,85.0,5.0,25.0446939919343
36001,2949.0,85.0,5.0,42.0940503036314
35112,1731.0,85.0,5.0,3.2806793355
35757,2800.0,85.0,5.0,-9.62656873636339
34910,2313.0,85.0,5.0,8.2000294256541
34549,2078.0,85.0,5.0,12.8700157271733
34890,2300.0,85.0,5.0,1.2267934146248
35851,1284.0,85.0,5.0,1.4382631096673
35964,2928.0,85.0,5.0,19.2296786308704
36028,160.0,85.0,5.0,37.8941563533848
35226,2491.0,85.0,5.0,15.9809873941206
34315,1935.0,85.0,5.0,-1.8294958744295
34484,2035.0,85.0,5.0,-0.440354051730598
36077,2999.0,85.0,5.0,4.2394629893951
34647,2142.0,85.0,5.0,18.1249570220539
34664,203.0,85.0,5.0,37.1261504812522
35798,2827.0,85.0,5.0,4.4826362047802
34656,2147.0,85.0,5.0,-13.3035268487098
35139,2449.0,85.0,5.0,16.6830183977133
35834,855.0,85.0,5.0,30.1606171905688
35634,1047.0,85.0,5.0,2.2222562237582
35835,2854.0,85.0,5.0,2.13430438298511
35589,926.0,85.0,5.0,-1.6112534975436
34461,322.0,85.0,5.0,8.6501856141012
34988,2373.0,85.0,5.0,4.4343130101109
34701,2176.0,85.0,5.0,11.7273167243604
34692,1730.0,85.0,5.0,5.2106437239444
35904,2890.0,85.0,5.0,27.3991026633252
35198,2477.0,85.0,5.0,8.7454169658953
34969,2359.0,85.0,5.0,18.3293251425277
34467,186.0,85.0,5.0,27.0768362684871
34873,2285.0,85.0,5.0,9.0451278432687
34881,749.0,85.0,5.0,8.8465584331131
35958,818.0,85.0,5.0,0.388992805686801
34838,2261.0,85.0,5.0,-3.1488970624409
35799,2828.0,85.0,5.0,3.1471179671239
35545,232.0,85.0,5.0,19.2430233394746
35042,2403.0,85.0,5.0,9.7876380318074
35128,2443.0,85.0,5.0,21.8599375055457
34497,2042.0,85.0,5.0,5.8383596168752
35490,247.0,85.0,5.0,23.8461634081433
35915,2899.0,85.0,5.0,5.5344768392207
35493,364.0,85.0,5.0,29.5928640913632
35409,2590.0,85.0,5.0,6.4010159168446
35245,190.0,85.0,5.0,28.9224869249162
35906,2891.0,85.0,5.0,4.6655473430171
35180,459.0,85.0,5.0,21.7358530153546
35289,1412.0,85.0,5.0,15.3866696813778
35313,2531.0,85.0,5.0,6.8728355265889
35533,220.0,85.0,5.0,30.8116055109212
35548,731.0,85.0,5.0,6.6773295538859
35794,1206.0,85.0,5.0,10.6689337248096
35458,251.0,85.0,5.0,32.5785545457294
34841,2263.0,85.0,5.0,10.9308564751646
36111,3017.0,85.0,5.0,30.3250051416567
34416,1693.0,85.0,5.0,4.1241575501018
35776,1455.0,85.0,5.0,0.7611807648907
35766,2802.0,85.0,5.0,2.13137204788329
35993,2942.0,85.0,5.0,-13.1557191371411
35536,2665.0,85.0,5.0,10.514462756502
34806,149.0,85.0,5.0,16.1884839878205
35063,2413.0,85.0,5.0,7.4707438415128
35025,2394.0,85.0,5.0,-3.9526885364337
34495,2040.0,85.0,5.0,0.980830257580003
35266,2508.0,85.0,5.0,-2.1887510695528
35606,4.0,85.0,5.0,13.2906816375374
34853,1018.0,85.0,5.0,26.146524289387
35073,935.0,85.0,5.0,-3.3898374076503
35365,786.0,85.0,5.0,1.52057397804199
35566,2684.0,85.0,5.0,2.595715695119
34783,1135.0,85.0,5.0,-3.0906168199301
35049,2406.0,85.0,5.0,21.5734964413407
35346,2552.0,85.0,5.0,-9.4984521766735
35859,2868.0,85.0,5.0,10.8237642375861
34895,2304.0,85.0,5.0,0.0611155909498962
35669,1737.0,85.0,5.0,-9.15308915198772
35343,488.0,85.0,5.0,-3.1591487814011
35068,253.0,85.0,5.0,18.9653570037422
35947,1835.0,85.0,5.0,7.7995027937866
34675,2157.0,85.0,5.0,2.9479370203035
34868,2281.0,85.0,5.0,2.0608321933084
35899,113.0,85.0,5.0,13.7527675103748
34982,2369.0,85.0,5.0,-3.1266725806878
35057,567.0,85.0,5.0,31.8885150539532
35788,234.0,85.0,5.0,49.9057977327402
35489,2637.0,85.0,5.0,22.2350179016642
35931,1401.0,85.0,5.0,10.9745873856623
35247,2498.0,85.0,5.0,3.8237398826364
35767,2803.0,85.0,5.0,5.2765489049489
34730,1285.0,85.0,5.0,0.310823461869603
35234,94.0,85.0,5.0,6.2355125310339
34452,1656.0,85.0,5.0,5.5647992123671
34522,2058.0,85.0,5.0,0.950490043897503
34652,787.0,85.0,5.0,1.3555533246969
36057,748.0,85.0,5.0,21.7069830773357
35796,2825.0,85.0,5.0,10.1819696543318
34659,2150.0,85.0,5.0,-1.2535322785799
34697,2172.0,85.0,5.0,6.3595441816933
34950,1185.0,85.0,5.0,7.8219220346305
35322,131.0,85.0,5.0,5.3485099673655
35792,2823.0,85.0,5.0,1.9119857959123
35839,2857.0,85.0,5.0,8.1464691814563
34593,231.0,85.0,5.0,35.7094399908717
34407,239.0,85.0,5.0,28.2206887680117
35467,2623.0,85.0,5.0,10.9912140041654
35586,2698.0,85.0,5.0,11.2586432725962
34984,1873.0,85.0,5.0,4.2641855005193
35082,928.0,85.0,5.0,-4.3108766178868
35989,2939.0,85.0,5.0,32.7519395188832
35516,47.0,85.0,5.0,5.9239487973481
35413,1433.0,85.0,5.0,5.2146126892831
34655,1529.0,85.0,5.0,9.4718963582703
36027,2971.0,85.0,5.0,4.2947205896505
35888,7.0,85.0,5.0,15.6680111080503
34724,2190.0,85.0,5.0,15.2333109306736
34976,2364.0,85.0,5.0,-0.959432377397199
36019,2963.0,85.0,5.0,7.327715472003
35326,2540.0,85.0,5.0,12.8586572473933
