,drug_row,drug_col,cell_line_name,synergy_hsa
240291,453.0,4211.0,67.0,12.200408320454
288372,3938.0,4091.0,89.0,6.51600656210903
78039,219.0,282.0,20.0,5.31212301415894
78501,2048.0,282.0,22.0,3.60102096286533
70404,3939.0,3940.0,12.0,7.85984125444826
619491,737.0,3078.0,137.0,4.05581805096926
288221,370.0,4087.0,87.0,7.51263143437915
76448,554.0,2622.0,14.0,10.5962569010659
620152,3946.0,282.0,142.0,-4.64672224025687
620802,3311.0,187.0,145.0,3.88675037111112
78320,2048.0,331.0,21.0,5.31090915484915
620310,187.0,3940.0,143.0,1.46750139027947
217996,160.0,4089.0,55.0,-42.0398864485496
619454,187.0,3325.0,137.0,5.58828301203344
266264,467.0,3941.0,73.0,10.2717236582347
75863,187.0,281.0,13.0,-1.25590151349866
240131,4081.0,2046.0,66.0,-2.43562975862865
287339,4090.0,3945.0,78.0,-4.97262242463938
239304,602.0,554.0,61.0,0.204173959107748
82596,163.0,4210.0,43.0,3.26409299700789
81635,779.0,2890.0,36.0,3.2511130955095
81748,187.0,331.0,37.0,-0.0520395847577573
287784,3946.0,3078.0,83.0,-2.912181084331
239248,467.0,554.0,61.0,0.035333063439449
288000,3938.0,4216.0,85.0,12.2162424427296
48413,3325.0,331.0,6.0,10.7043607782326
80557,1231.0,3311.0,33.0,2.26461692484881
81090,554.0,281.0,35.0,-19.3953990784168
287263,370.0,4091.0,77.0,7.16775147877342
81109,554.0,556.0,35.0,8.61659183651841
75896,187.0,282.0,13.0,7.89619724537675
620573,2045.0,3078.0,144.0,2.32059855781647
288845,4090.0,3945.0,94.0,6.25601702226535
78455,1896.0,2045.0,171.0,2.52443735017927
81603,2045.0,282.0,36.0,7.67972477957703
53651,1971.0,282.0,7.0,-0.444414774368465
77201,779.0,331.0,16.0,2.66784615279347
621004,3311.0,3325.0,146.0,6.89215519949527
78117,554.0,356.0,20.0,1.11662316912237
77215,779.0,837.0,16.0,0.57953061960026
79615,163.0,772.0,27.0,3.57539557306283
620334,3946.0,3078.0,143.0,3.34072268126124
79736,602.0,301.0,27.0,-4.36021415731229
76051,2045.0,359.0,13.0,2.45960402077741
240129,4081.0,554.0,66.0,5.84418474270671
80771,1896.0,331.0,34.0,4.23222113275597
78746,282.0,2045.0,23.0,3.2363460613784
79566,467.0,3010.0,27.0,2.42818695523586
78009,219.0,2622.0,20.0,-1.92000136150867
