,drug_row,drug_col,cell_line_name,synergy_hsa
240158,3938.0,467.0,66.0,2.85588285526754
288322,453.0,4091.0,89.0,4.12768380769178
78079,602.0,301.0,20.0,-6.00483403228987
78536,187.0,3311.0,22.0,7.86070714293754
70420,2048.0,3311.0,12.0,29.6483932554149
619450,187.0,737.0,137.0,2.59524856760623
288178,3938.0,3943.0,87.0,4.20782452505809
76507,2045.0,2890.0,14.0,25.5718781426226
620100,187.0,437.0,142.0,-14.9594396963003
620793,282.0,779.0,145.0,4.00410831774788
78356,187.0,2045.0,21.0,-21.6081647784297
620260,3940.0,3078.0,143.0,1.74383714423037
217984,2045.0,331.0,55.0,19.0682294614455
619414,467.0,779.0,137.0,-8.46008262687223
245752,3945.0,3943.0,69.0,1.44787105698171
75876,187.0,1867.0,13.0,10.4875888211052
240077,157.0,4082.0,65.0,4.00472858591615
287276,3943.0,3078.0,78.0,-5.37501774909203
239268,4081.0,4085.0,61.0,-1.86383177204394
82580,467.0,787.0,43.0,-0.188000779592176
81640,779.0,301.0,36.0,-3.70003270027585
81747,163.0,282.0,37.0,-4.18451812091449
287733,3325.0,4216.0,82.0,12.0640852403654
239222,330.0,4088.0,61.0,0.89616028372567
287957,453.0,3944.0,85.0,9.66832148734869
48415,3325.0,3940.0,6.0,8.63952377118738
80574,2045.0,554.0,33.0,7.70864899171864
81094,554.0,3010.0,35.0,-0.0161062985582071
287185,3943.0,3078.0,77.0,12.9483707868551
81110,554.0,3195.0,35.0,11.5602379203613
75909,1867.0,282.0,13.0,7.3199094387194
620541,3946.0,554.0,144.0,0.983271271505029
288779,453.0,3520.0,94.0,3.85273780489655
78499,2048.0,219.0,22.0,0.504285027490824
81607,2045.0,208.0,36.0,-0.691011870640713
53652,1971.0,3311.0,7.0,-3.79976983764693
77312,160.0,208.0,16.0,-6.72450214028975
620999,3311.0,737.0,146.0,-1.64444623577044
78156,2045.0,3543.0,20.0,3.71951156584947
77337,330.0,282.0,17.0,2.66042467076969
79654,187.0,3336.0,27.0,-1.10760849082344
620288,1923.0,4166.0,143.0,0.360191024741355
79786,2045.0,540.0,27.0,9.94435897948003
76065,779.0,331.0,13.0,-2.00443420627305
240076,72.0,3078.0,65.0,5.63209976506956
80800,3938.0,330.0,34.0,2.14412006252581
78812,330.0,3311.0,24.0,3.56808747622368
79605,163.0,540.0,27.0,1.89589556716687
78051,602.0,281.0,20.0,7.71705472886662
80018,3940.0,219.0,29.0,3.79587993832093
287324,4089.0,554.0,78.0,3.02831231658623
81270,160.0,787.0,35.0,-1.57578592986561
620132,219.0,295.0,142.0,-11.3725037767409
80460,331.0,2128.0,33.0,-1.16795747050151
53766,330.0,356.0,8.0,-5.03192175139241
76760,1971.0,282.0,15.0,10.2322681884617
620217,3311.0,3938.0,142.0,-21.148252521978
78840,3941.0,331.0,24.0,-7.47228559106165
76321,187.0,219.0,14.0,3.3080002985167
76893,330.0,301.0,16.0,-0.899852891867538
620615,3311.0,3325.0,144.0,12.2718471207869
288889,3945.0,3942.0,95.0,3.54877993679962
77705,779.0,219.0,19.0,4.92055360746758
