,drug_row,drug_col,cell_line_name,synergy_hsa
240167,3938.0,4213.0,66.0,5.47647544363978
288318,3520.0,3941.0,88.0,-3.31668074255638
78094,554.0,4209.0,20.0,3.46364143517123
78554,219.0,2045.0,22.0,-0.771407129777717
70422,3078.0,330.0,12.0,7.26035219414897
619435,1923.0,3325.0,137.0,5.14381289857338
288170,163.0,4087.0,87.0,7.7993399544786
76490,2045.0,4209.0,14.0,-20.5677062065914
620092,1923.0,157.0,142.0,-26.5432068666472
620789,282.0,748.0,145.0,3.50768972537616
78383,779.0,330.0,21.0,13.0324563099886
620263,3940.0,779.0,143.0,4.64769151863322
217972,554.0,4211.0,55.0,-96.0325456053146
619399,3940.0,779.0,137.0,-9.73958644458476
245764,3938.0,3078.0,69.0,4.32005170613179
75894,187.0,356.0,13.0,-9.46392492858245
240094,437.0,4082.0,66.0,1.72413331999989
287269,4087.0,3078.0,78.0,-0.912645958043716
239259,4081.0,602.0,61.0,-2.09233674430527
82572,467.0,3928.0,43.0,-9.07614879841688
81639,779.0,3543.0,36.0,-0.484576473245626
81741,3945.0,330.0,37.0,3.79259870127258
287724,282.0,4087.0,82.0,3.62777197470388
239208,157.0,4082.0,60.0,0.583530021230784
287943,160.0,4087.0,84.0,4.99566579873754
53606,331.0,300.0,7.0,11.0801686496457
80583,779.0,2045.0,33.0,3.02773392029012
81101,554.0,4210.0,35.0,-33.8161063715336
287180,453.0,4091.0,77.0,-0.428035633808229
81117,554.0,3543.0,35.0,1.27984892736636
75927,219.0,737.0,13.0,-0.295875332787907
620541,3946.0,554.0,144.0,0.983271271505029
288786,467.0,3078.0,94.0,20.7878877434392
78510,3078.0,3311.0,22.0,-1.9723989851168
81600,2045.0,301.0,36.0,-1.2562533336726
53674,1231.0,554.0,7.0,3.93622561330827
77300,160.0,232.0,16.0,-8.81610966112643
621001,3311.0,554.0,146.0,4.82372263721452
78171,779.0,2622.0,20.0,-1.98011489541353
77322,331.0,330.0,17.0,0.451896291663249
79632,163.0,788.0,27.0,-0.120223113987693
620294,1923.0,554.0,143.0,1.4962519910201
79765,554.0,232.0,27.0,11.3312528822761
76077,779.0,4210.0,13.0,-0.0124508287878146
240092,330.0,3942.0,66.0,1.79975259669765
80803,554.0,331.0,34.0,13.2001842408209
78817,2048.0,2045.0,24.0,6.16789268452701
79582,467.0,3195.0,27.0,6.91625654727989
78064,602.0,837.0,20.0,9.99249934078402
79991,3939.0,330.0,29.0,12.0476980592625
287314,3938.0,3946.0,78.0,-12.0005308829379
81284,330.0,1321.0,36.0,1.17150459662075
620121,219.0,467.0,142.0,2.62816022623594
80416,3325.0,330.0,32.0,-1.15191081493663
53781,3942.0,554.0,8.0,5.02896001418061
76731,3940.0,282.0,15.0,8.88014588260675
620217,3311.0,3938.0,142.0,-21.148252521978
78843,3941.0,282.0,24.0,-4.54459767172208
76315,187.0,4209.0,14.0,18.8875392315779
76837,3325.0,282.0,15.0,7.4326093620365
620617,3325.0,437.0,144.0,4.83527456663345
288899,163.0,3945.0,95.0,3.65210920869123
77700,219.0,2128.0,19.0,4.91692208560591
53624,2048.0,3940.0,7.0,2.82796606811813
228513,3938.0,282.0,57.0,-0.199410452754747
619421,1923.0,3078.0,137.0,15.9516804113819
54075,779.0,2039.0,8.0,0.488778106148289
629490,453.0,4084.0,55.0,-11.98444002341085
233851,160.0,4089.0,59.0,-2.53215660259069
650574,219.0,330.0,14.0,-0.5577410912968501
266291,3938.0,3944.0,73.0,12.3355894764933
77977,187.0,562.0,20.0,-17.6281033822145
620007,219.0,2039.0,141.0,3.15550998771654
77627,331.0,3311.0,19.0,2.65999195767394
75830,163.0,546.0,13.0,-2.03120544742186
620758,3938.0,4208.0,145.0,31.364358278237
76379,219.0,1867.0,14.0,-17.7681580162352
77950,187.0,546.0,20.0,-3.76452097784503
620728,3946.0,3940.0,145.0,5.66800675288068
619948,2045.0,219.0,140.0,0.575695099505912
76197,330.0,2128.0,14.0,-0.627684027478167
79688,219.0,772.0,27.0,5.37156976372992
81883,1231.0,2045.0,38.0,-2.83176544700817
288105,554.0,3942.0,86.0,23.540400055151
619071,219.0,779.0,135.0,-0.352492244200965
77199,3928.0,330.0,16.0,9.37570050740784
75876,187.0,1867.0,13.0,10.4875888211052
81060,602.0,4209.0,35.0,9.52824786414016
81345,467.0,3195.0,36.0,0.108355568610414
287666,3944.0,3078.0,82.0,5.59156996022181
81597,2045.0,359.0,36.0,3.38379804131113
76484,2045.0,2039.0,14.0,18.9398532077806
619273,3946.0,3078.0,136.0,2.30427407200803
288545,3938.0,3950.0,91.0,7.60465617705577
288534,163.0,4087.0,91.0,5.64445657544097
80747,1321.0,330.0,34.0,3.23589385216833
81901,2045.0,330.0,38.0,11.9035432142344
59698,2045.0,2622.0,9.0,8.37566932615312
240296,453.0,282.0,67.0,16.7238573641499
266335,370.0,4091.0,73.0,10.544131030295
239181,602.0,554.0,60.0,4.90760928316127
288639,3938.0,2046.0,92.0,1.68474609039745
53643,3940.0,2128.0,7.0,0.111909708788155
75734,330.0,453.0,13.0,7.12024574037642
620651,3078.0,779.0,145.0,10.5803293838334
80164,3940.0,3311.0,30.0,9.60361324792152
228476,4081.0,554.0,57.0,10.9002192593633
287964,3944.0,3078.0,85.0,1.70863119523793
78485,3939.0,330.0,22.0,-12.9159675266755
619994,157.0,437.0,140.0,0.75217153813175
239600,453.0,4089.0,62.0,8.11174173365824
239182,602.0,2050.0,60.0,0.655626124575868
619498,3938.0,737.0,137.0,-3.41964035049409
618928,2045.0,737.0,134.0,2.64805846336588
54095,779.0,229.0,8.0,4.45937200415418
81789,331.0,3311.0,38.0,9.92026023258978
620381,2045.0,748.0,143.0,7.74808906803645
78972,330.0,281.0,25.0,-0.439817533310769
77157,554.0,208.0,16.0,1.79206764885097
287368,3944.0,3078.0,79.0,5.10363767233967
77775,3939.0,3311.0,20.0,6.69213270759092
239627,4081.0,602.0,62.0,0.664280278255875
81109,554.0,556.0,35.0,8.61659183651841
618598,330.0,779.0,133.0,6.23556079940278
82725,602.0,787.0,43.0,0.443925261601965
79337,779.0,301.0,25.0,-4.27558049899093
80990,187.0,1896.0,35.0,7.77198444138014
59501,163.0,2890.0,9.0,1.79936963866622
76093,779.0,3543.0,13.0,-6.21145927053325
65100,1321.0,330.0,11.0,0.732710928610074
207575,554.0,2038.0,177.0,5.86394417640079
79333,779.0,3928.0,25.0,5.95598214473741
78918,779.0,330.0,24.0,5.97176986351964
77054,219.0,1896.0,16.0,-6.3042451425567
619105,3938.0,554.0,135.0,6.07910663558699
288361,3938.0,3944.0,89.0,2.783123618557
233742,437.0,72.0,59.0,17.5202613366029
78311,3939.0,219.0,21.0,-5.89213154853286
77217,779.0,748.0,16.0,-7.69123786181025
82782,2045.0,737.0,43.0,-1.20804358861316
288085,3938.0,453.0,86.0,6.90855783327598
82645,187.0,3928.0,43.0,9.23591835890964
287370,3944.0,3941.0,79.0,2.38329955168623
288296,282.0,3945.0,88.0,7.27620728661191
78003,1231.0,282.0,20.0,2.77600474330708
82115,1321.0,282.0,40.0,4.2165990661299
618873,219.0,737.0,134.0,2.05187548115654
82774,2045.0,1321.0,43.0,-3.04824330121571
76340,187.0,300.0,14.0,10.9318283030493
80538,1896.0,282.0,33.0,4.60411206721561
81527,602.0,787.0,36.0,2.21549316004095
79903,160.0,748.0,27.0,2.05548440103539
75851,163.0,359.0,13.0,1.53188103123324
79781,2045.0,2039.0,27.0,0.99521881850358
82001,3940.0,331.0,39.0,6.23226056458983
288110,779.0,3945.0,86.0,0.507420737586141
53886,187.0,772.0,8.0,-3.62003611657539
288166,3945.0,277.0,87.0,9.89203899201363
619334,282.0,4166.0,136.0,3.9446246345907
289161,3945.0,4088.0,97.0,-1.78009511104233
620389,2045.0,157.0,143.0,6.0472891819542
77397,219.0,2038.0,17.0,4.32306939698743
288870,453.0,3520.0,95.0,7.58808742277529
59468,467.0,466.0,9.0,16.6406157923091
79534,330.0,1321.0,27.0,4.32853668542026
619596,219.0,203.0,138.0,2.86007638006785
76276,163.0,663.0,14.0,-11.7999151804616
239246,467.0,467.0,61.0,4.35654510109697
82127,1896.0,331.0,40.0,6.09174023762928
77670,1971.0,3311.0,19.0,-0.200204894372571
618943,282.0,219.0,134.0,1.2239321445492
54033,2045.0,281.0,8.0,2.56803253073185
619126,2045.0,554.0,135.0,4.84344991382833
239724,453.0,3938.0,63.0,13.7031681933807
77278,160.0,281.0,16.0,-4.05163763923935
618635,1923.0,3940.0,133.0,5.21582203722736
80023,3940.0,2128.0,29.0,-0.0309540926623122
233821,602.0,2050.0,59.0,0.628158714793274
619859,4166.0,3078.0,140.0,3.63211123769139
239713,331.0,4088.0,63.0,-13.9599501935734
77416,219.0,282.0,17.0,10.7116667963246
75793,467.0,1867.0,13.0,-2.77650494351024
618777,157.0,3940.0,133.0,3.48364822793272
619552,3311.0,779.0,137.0,3.17594061136496
76019,554.0,282.0,13.0,6.12831488555933
59527,187.0,4210.0,9.0,13.2798397810622
65055,3939.0,554.0,11.0,2.38796878333604
207593,2045.0,4088.0,177.0,2.90028350742181
79093,163.0,2764.0,25.0,4.32402679216212
78730,2045.0,2045.0,23.0,-14.8125111209905
455110,554.0,4215.0,119.0,4.32836236035756
619852,1923.0,2045.0,140.0,3.58472460144187
239720,437.0,72.0,63.0,-0.28748560069797
287438,160.0,4087.0,79.0,-17.5686791621821
288723,3938.0,3941.0,93.0,21.240567829869
288606,467.0,453.0,92.0,3.46792234008386
81039,219.0,2890.0,35.0,-13.8467975175343
82662,219.0,546.0,43.0,1.23631806859382
