,drug_row,drug_col,cell_line_name,synergy_zip
240509,2815.0,3912.0,68.0,-3.12932954398773
240519,1944.0,699.0,68.0,-8.16109469275049
240507,2815.0,4086.0,68.0,5.07936095369765
240482,42.0,2930.0,68.0,-19.6779246928002
631407,4185.0,699.0,68.0,-7.02376386665713
240475,949.0,2815.0,68.0,-6.30156521224842
240525,699.0,3912.0,68.0,-2.16098420348767
240510,1904.0,2930.0,68.0,2.5699843951231
240513,1904.0,1688.0,68.0,-6.02220292001784
240524,699.0,1688.0,68.0,1.82223138324044
631422,3587.0,2930.0,68.0,-0.8633964833154262
240493,1784.0,699.0,68.0,-8.86061709695238
631402,1378.0,4185.0,68.0,-6.2032144499846105
240480,42.0,2815.0,68.0,-1.47618776345062
631406,1378.0,949.0,68.0,-4.781406813378873
240537,1688.0,1688.0,68.0,-2.35599226653992
240497,992.0,2815.0,68.0,-2.53976698477967
631408,4185.0,1378.0,68.0,-2.610130267846293
240503,992.0,1688.0,68.0,0.430950065575578
240534,1944.0,1944.0,68.0,-13.4978055849273
240489,1784.0,2815.0,68.0,-0.53150871501446
631400,1378.0,699.0,68.0,-1.967647005375157
240471,949.0,3912.0,68.0,-8.97680388031953
240494,1784.0,4086.0,68.0,-5.17950204403883
240518,2930.0,3912.0,68.0,-3.75008960184029
240481,42.0,1904.0,68.0,-10.1027045547653
631405,1378.0,3587.0,68.0,1.3573576764434303
240477,949.0,2930.0,68.0,-1.52114799652243
240515,2930.0,699.0,68.0,-4.04125131090967
631414,2815.0,1944.0,68.0,-6.090789078657765
631399,699.0,3587.0,68.0,-1.817091639826496
240530,1784.0,1784.0,68.0,-11.0183768804174
240526,4086.0,3912.0,68.0,-1.69579554931055
631421,3587.0,2815.0,68.0,-2.080377861159335
240491,1784.0,2930.0,68.0,-2.29988081038315
240506,2815.0,699.0,68.0,-1.52942090285367
240521,1944.0,1688.0,68.0,-7.63263460582621
240505,2815.0,1904.0,68.0,-4.05085747706886
240528,949.0,949.0,68.0,-7.30614669868771
240502,992.0,4086.0,68.0,2.80935285677718
240523,699.0,4086.0,68.0,-2.04295204441228
631419,1904.0,1944.0,68.0,-6.211049427015495
631416,2815.0,2815.0,68.0,4.324978373852041
240540,699.0,1944.0,68.0,-9.43740933041045
240511,1904.0,699.0,68.0,-9.43825562984785
631418,2815.0,1051.0,68.0,-1.9396594157465663
240544,1944.0,42.0,68.0,-7.29576809038017
631401,1378.0,2199.0,68.0,-5.859899781968077
631411,4185.0,2930.0,68.0,-4.4791221109373485
240516,2930.0,4086.0,68.0,-6.84819586582835
240508,2815.0,1688.0,68.0,0.219898556401943
240469,949.0,992.0,68.0,-0.405894114216627
240533,2930.0,2930.0,68.0,-5.62213441635955
240499,992.0,2930.0,68.0,3.9416078875396
240470,949.0,1688.0,68.0,-6.89341526839357
240501,992.0,699.0,68.0,-2.36736797942105
631417,2815.0,2930.0,68.0,-5.564016867523423
631413,4086.0,1688.0,68.0,2.6654502459359626
240498,992.0,1904.0,68.0,7.39777565940135
631397,699.0,2199.0,68.0,2.7710598722570983
631410,4185.0,2815.0,68.0,-3.890331659386257
240490,1784.0,1904.0,68.0,-12.2056408170673
240532,1904.0,1904.0,68.0,-4.16902754897864
