,drug_row,drug_col,cell_line_name,synergy_loewe
240149,4082.0,282.0,66.0,-7.62554812147546
288364,3938.0,4216.0,89.0,-2.30983477914946
78086,602.0,466.0,20.0,3.50566273373554
78549,1231.0,2045.0,22.0,-24.8829328006655
70413,330.0,3311.0,12.0,-9.72115636610736
619471,3946.0,3940.0,137.0,0.896711996426521
288221,370.0,4087.0,87.0,1.67683096629136
76484,2045.0,2039.0,14.0,8.53138595682042
620102,187.0,3940.0,142.0,-1.27529727588027
620786,282.0,4166.0,145.0,-1.49950241703876
78377,219.0,330.0,21.0,-10.4308202071734
620264,3940.0,4208.0,143.0,-8.28440271618169
217981,554.0,157.0,55.0,-40.3858409036985
619430,1923.0,554.0,137.0,-0.525509226935328
245764,3938.0,3078.0,69.0,3.4280178098362
75871,187.0,4209.0,13.0,-5.20561910178418
240071,2050.0,3945.0,65.0,-5.13062330197695
287285,467.0,3938.0,78.0,-22.9485815332755
239267,4081.0,371.0,61.0,-2.8457314392244
82587,163.0,2622.0,43.0,-11.8254246431804
81643,779.0,562.0,36.0,-2.77814872504728
81750,187.0,2045.0,37.0,-23.0424708492802
287760,467.0,3078.0,83.0,-23.6158883670132
239218,714.0,3945.0,60.0,-46.5473187941971
287999,3938.0,3950.0,85.0,7.87097430548525
48411,3311.0,2045.0,6.0,6.16051807825837
80587,300.0,2045.0,33.0,-14.4497243767806
81090,554.0,281.0,35.0,-26.0935104881482
287179,453.0,3944.0,77.0,3.79031063346633
81106,554.0,772.0,35.0,-17.9991737151849
75904,1896.0,2045.0,13.0,3.48713090004879
620528,219.0,4208.0,144.0,11.9642642411213
288837,2046.0,3945.0,94.0,-28.7006420565288
78499,2048.0,219.0,22.0,2.12616201824644
81610,3928.0,2045.0,36.0,8.16639749404673
53652,1971.0,3311.0,7.0,-4.94742450250323
77285,160.0,4209.0,16.0,-5.76688516422538
621004,3311.0,3325.0,146.0,2.72270621107839
78162,2045.0,787.0,20.0,-1.43879451362526
77302,160.0,3928.0,16.0,9.4915889205223
79655,187.0,556.0,27.0,-0.858879495872258
620284,1923.0,437.0,143.0,0.913107184499316
79776,554.0,788.0,27.0,45.2218853126672
76054,2045.0,301.0,13.0,-10.464394648157
240070,2045.0,3942.0,65.0,0.721323317496125
80797,219.0,282.0,34.0,10.8263041563395
78822,3078.0,3940.0,24.0,-4.78826270694149
79603,163.0,3010.0,27.0,-24.8575224322542
78058,602.0,4209.0,20.0,-6.93736424003939
80011,3078.0,3940.0,29.0,-24.2417615393323
287338,282.0,68.0,78.0,-8.95716402514537
81270,160.0,787.0,35.0,-15.5282589914001
620129,219.0,232.0,142.0,-9.94250945454654
80461,331.0,3311.0,33.0,6.41671871071695
53757,330.0,3195.0,8.0,6.19465443237052
76733,3940.0,3311.0,15.0,2.69918980192566
620222,3311.0,157.0,142.0,-27.2067822024677
78850,1321.0,330.0,24.0,-4.39354578137441
76303,1971.0,2045.0,14.0,0.839547585253404
76869,330.0,3010.0,16.0,-3.136863593753
620606,3311.0,3940.0,144.0,-8.58088624243932
288941,3325.0,4216.0,95.0,-46.839884957536
77701,2045.0,554.0,19.0,-18.159320184361
53610,3939.0,331.0,7.0,4.7085999245156
228541,2045.0,4088.0,57.0,8.78908883442744
619451,187.0,3938.0,137.0,0.237324267358936
54064,2045.0,295.0,8.0,-4.34711300284115
631710,163.0,331.0,8.0,0.739050662245547
239105,453.0,4082.0,60.0,-6.19769610917505
650570,219.0,3928.0,14.0,1.3464471455946498
266283,163.0,3945.0,73.0,-10.9966198762398
77979,187.0,788.0,20.0,-1.08115327029153
620013,219.0,187.0,141.0,37.9115010843893
77632,3939.0,554.0,19.0,-4.40335495330557
75803,467.0,232.0,13.0,-7.37317413971951
620755,3938.0,737.0,145.0,-2.4533639926951
76367,219.0,281.0,14.0,-40.5036569856669
77957,187.0,1867.0,20.0,-2.5091284779472
620722,219.0,779.0,145.0,-2.70585091293396
619955,2045.0,3311.0,140.0,-0.530964109619261
76182,330.0,3336.0,14.0,-4.96983761923506
79701,219.0,356.0,27.0,-5.21910854940534
81904,3928.0,330.0,38.0,24.7695559728776
288162,3945.0,3943.0,87.0,2.20181399489695
619106,3938.0,779.0,135.0,6.24819847886146
77196,2045.0,788.0,16.0,-1.71758370869055
75854,163.0,301.0,13.0,-0.0260763581215458
81046,219.0,295.0,35.0,-6.66621442969246
81340,467.0,748.0,36.0,-1.92589515406044
287698,3938.0,3943.0,82.0,9.19078030247049
81606,2045.0,788.0,36.0,6.41139580835245
76480,554.0,208.0,14.0,-50.3910131257521
619301,3938.0,737.0,136.0,5.69048949404176
288597,453.0,3520.0,92.0,-30.8628418871042
288587,370.0,4091.0,91.0,9.56326152833129
80741,3942.0,554.0,34.0,7.49442103927813
81918,282.0,554.0,38.0,-23.1123702313087
59692,554.0,466.0,9.0,-1.16977851195692
240206,160.0,4212.0,66.0,6.96252412479506
266339,3520.0,3941.0,73.0,11.9332164358059
239189,554.0,4212.0,60.0,12.8826232513729
288690,3942.0,556.0,93.0,-1.37398837965071
53628,2048.0,3311.0,7.0,7.96114112565196
70532,2128.0,554.0,12.0,7.45865398175198
620639,330.0,737.0,145.0,-20.1362696769769
80176,187.0,219.0,30.0,8.4519500758132
228498,4083.0,3945.0,57.0,-64.7835583374726
288022,282.0,4087.0,85.0,8.539466668131
78468,282.0,331.0,171.0,5.79617046171634
619999,157.0,748.0,140.0,-2.62769821445341
239609,453.0,1337.0,62.0,8.18875260047007
239190,554.0,2046.0,60.0,-8.70656156374594
619538,282.0,779.0,137.0,0.585376765575567
618955,3311.0,3940.0,134.0,7.01496943930889
54083,779.0,1321.0,8.0,-2.73900232614439
81795,3939.0,2045.0,38.0,2.41505190531048
620370,554.0,3940.0,143.0,-2.9030153357559
78989,330.0,737.0,25.0,-2.88894337382547
77160,556.0,282.0,16.0,4.75231780380402
287398,3938.0,453.0,79.0,3.42261014131705
77780,330.0,453.0,20.0,-18.8717182650422
239632,4081.0,282.0,62.0,2.1827490986458
81099,554.0,1321.0,35.0,-23.0622561627411
618627,467.0,779.0,133.0,10.2912670841379
82746,554.0,772.0,43.0,2.39892963972854
79395,331.0,282.0,26.0,-3.92438142550853
80980,187.0,281.0,35.0,-1.48184295084958
59493,163.0,772.0,9.0,-22.3271713942894
76076,779.0,1896.0,13.0,6.09511996886618
65091,3941.0,330.0,11.0,-11.4983031724133
207596,4084.0,3078.0,177.0,5.41169283787335
79344,779.0,466.0,25.0,-15.4074728635827
78937,3311.0,2128.0,24.0,4.02700596899609
77056,219.0,1867.0,16.0,-7.86802673733731
619137,282.0,4166.0,135.0,14.5709889515146
288415,453.0,3520.0,90.0,5.01101326842333
233761,467.0,467.0,59.0,-9.71874667625612
78304,331.0,300.0,21.0,3.67021397534806
77212,779.0,1896.0,16.0,-1.22647922293736
82797,2045.0,787.0,43.0,41.1800148779153
288140,453.0,4091.0,87.0,-0.901710891747347
82669,219.0,1867.0,43.0,-12.3093362383396
287399,3938.0,3941.0,79.0,21.491364291057
288353,163.0,3945.0,89.0,-1.48492840363857
