,drug_row,drug_col,cell_line_name,synergy_loewe
240116,467.0,4082.0,66.0,4.95573853720005
288272,3938.0,3950.0,88.0,4.70557953917121
78097,554.0,1896.0,20.0,24.9232119176492
78571,2128.0,2045.0,22.0,2.93165948501655
70402,3939.0,331.0,12.0,10.1494103284194
619453,187.0,779.0,137.0,2.52042745897463
288113,282.0,4087.0,86.0,6.38103697968618
76494,2045.0,4210.0,14.0,0.261850507646582
620108,187.0,554.0,142.0,17.2074322785745
620801,3311.0,4166.0,145.0,-6.64068220885546
78395,2128.0,2045.0,21.0,-5.84408262247205
620279,467.0,282.0,143.0,-17.4469857313465
217969,554.0,3942.0,55.0,21.028433971511
619415,467.0,282.0,137.0,-5.70625822427064
240348,554.0,2038.0,67.0,8.75204884919789
75858,163.0,562.0,13.0,-0.758807793678774
240036,3938.0,4212.0,65.0,-7.81905820406662
287237,2045.0,331.0,77.0,10.3589948507923
239244,467.0,2038.0,61.0,6.53590951742524
82598,163.0,837.0,43.0,-8.65500750799742
81709,160.0,229.0,36.0,-2.67847271401048
81785,331.0,2045.0,38.0,3.7288266804201
287691,163.0,3945.0,82.0,-2.20083334872608
239184,554.0,4088.0,60.0,-41.295046996059
287897,219.0,787.0,84.0,2.15273927181168
48407,2128.0,2045.0,6.0,1.51199233642535
80603,3325.0,554.0,33.0,-5.0084514695999
81128,2045.0,2039.0,35.0,-41.2625417709019
282043,3938.0,4208.0,76.0,23.2641796034053
81147,2045.0,3195.0,35.0,-22.6269921704057
75893,187.0,301.0,13.0,-1.05929316864897
620552,737.0,3078.0,144.0,3.94387480124433
288753,282.0,68.0,93.0,-3.66327245594301
78523,1971.0,554.0,22.0,10.848063574906
81639,779.0,3543.0,36.0,-8.09019783363802
53644,3940.0,3311.0,7.0,-2.16469508156701
77304,160.0,2764.0,16.0,27.7207403692695
621009,3325.0,748.0,146.0,-11.0505744448245
78183,779.0,219.0,20.0,-5.98532120435783
77328,3939.0,331.0,17.0,3.98210532995185
79671,187.0,466.0,27.0,-1.10942986747824
620297,1923.0,282.0,143.0,0.763024386373054
79795,2045.0,748.0,27.0,3.76205862727214
76042,2045.0,748.0,13.0,-13.3848554102707
240035,3938.0,4211.0,65.0,-14.5809983055654
80827,282.0,2045.0,34.0,7.88383835107781
78847,3944.0,3078.0,24.0,-6.86467436612005
79622,163.0,2890.0,27.0,-2.90069936651219
78071,602.0,3195.0,20.0,-3.25961200981305
80027,1971.0,3940.0,29.0,3.97476396540478
287284,467.0,3945.0,78.0,-13.3464545838739
81310,330.0,466.0,36.0,1.21887213088516
620141,3946.0,467.0,142.0,3.80300893510274
80479,2048.0,282.0,33.0,-12.9518660591288
53752,330.0,748.0,8.0,0.632693550028933
76740,3943.0,3078.0,15.0,6.36082811599266
620227,3325.0,737.0,142.0,-51.256323295783
78870,187.0,554.0,24.0,0.837819383140132
76301,1971.0,219.0,14.0,5.86236723726558
76872,330.0,4209.0,16.0,-7.98242369370957
620624,157.0,3940.0,144.0,1.2693155571208
288868,453.0,4091.0,95.0,-0.682219252173266
77712,282.0,554.0,19.0,-0.198495055678713
53607,331.0,282.0,7.0,5.45122053198929
228511,3938.0,2046.0,57.0,-13.8894571930276
619435,1923.0,3325.0,137.0,2.07049585383963
