,drug_row,drug_col,cell_line_name,synergy_zip
627685,263.0,1938.0,103.0,-3.586603574035074
642337,555.0,4174.0,2.0,-4.647636836890808
625557,263.0,2852.0,177.0,0.5604384896184645
633880,4173.0,4176.0,12.0,-1.94781583830316
644632,555.0,307.0,60.0,-3.454003239251
627565,4173.0,555.0,103.0,-4.884087579893615
624318,430.0,642.0,51.0,-3.778816479457378
633839,1938.0,595.0,12.0,-9.423996857135
624358,4172.0,604.0,51.0,-4.366187255985327
647897,340.0,4176.0,116.0,-1.5355496085854472
625427,555.0,4176.0,177.0,-1.5515945768289483
647872,4173.0,595.0,116.0,2.526138882817152
625414,555.0,1938.0,177.0,-3.758056681524281
625451,340.0,430.0,177.0,1.3994457153653994
644756,604.0,3297.0,60.0,-3.9949474387900943
625570,4176.0,595.0,177.0,-4.351351969503884
624539,340.0,3361.0,150.0,1.7210661450108204
627709,4176.0,263.0,103.0,0.1684023927817061
625464,2088.0,642.0,177.0,-2.735676882117722
624378,604.0,1938.0,51.0,-4.1075713766360575
627538,1938.0,3297.0,103.0,-4.973192561633535
633984,604.0,2852.0,12.0,-2.018419626168545
627695,4175.0,3361.0,103.0,4.359376304049079
627638,377.0,3297.0,103.0,6.71519395718021
625507,377.0,3361.0,177.0,6.465768120864695
625518,4172.0,2088.0,177.0,4.315345809665139
624647,4176.0,1938.0,150.0,-0.2366282980104305
625503,377.0,3297.0,177.0,2.4901299003571253
633899,2088.0,642.0,12.0,0.3773301515535114
642347,555.0,4176.0,2.0,-1.6205625241621762
644681,2088.0,263.0,60.0,-3.017822527056879
624487,1938.0,3361.0,150.0,-8.818030073869904
633898,2088.0,1938.0,12.0,-6.990823460750965
633991,263.0,4175.0,12.0,4.972022967864615
644710,377.0,555.0,60.0,-2.742359096883672
627623,430.0,595.0,103.0,-1.2989588397253868
633989,263.0,3361.0,12.0,-4.060525229250819
647986,263.0,642.0,116.0,-2.382513833857855
624279,4173.0,2852.0,51.0,-0.672489364890495
624519,4173.0,595.0,150.0,1.988681167528628
624630,604.0,4175.0,150.0,-5.546583027153915
625448,340.0,555.0,177.0,1.2084241903718729
625562,2852.0,3297.0,177.0,-3.558135384573201
644758,604.0,3361.0,60.0,-2.3860678263709447
625493,430.0,263.0,177.0,-6.229457826310748
644676,2088.0,4174.0,60.0,3.653210203937297
644640,4173.0,642.0,60.0,-1.0785324498292193
642440,4172.0,3297.0,2.0,2.429434842171273
633890,340.0,4172.0,12.0,2.452520980841265
647863,4173.0,1938.0,116.0,1.806146224330596
633885,340.0,4174.0,12.0,-0.065242723498134
624325,430.0,307.0,51.0,-1.8628199298125183
627601,2088.0,3297.0,103.0,-1.0937979430228997
647870,4173.0,377.0,116.0,-16.963229566464424
633941,377.0,307.0,12.0,14.08405779482155
624636,263.0,3361.0,150.0,-4.996585434836207
642471,263.0,642.0,2.0,-4.704532600350666
625455,340.0,4172.0,177.0,8.5963328313843
627635,377.0,2088.0,103.0,3.353870252363071
624592,377.0,4175.0,150.0,7.036812639409292
624611,307.0,555.0,150.0,8.350800033923692
634007,4176.0,3361.0,12.0,-5.393750655200485
644692,4174.0,2852.0,60.0,1.967351934033405
625446,340.0,1938.0,177.0,2.069519419901446
625520,4172.0,3297.0,177.0,0.9045716870771264
633995,4175.0,3361.0,12.0,9.230586468612003
647938,377.0,3297.0,116.0,7.520530051821416
624631,604.0,2852.0,150.0,-4.3493686543131
633953,4172.0,2088.0,12.0,5.52902055368703
633887,340.0,377.0,12.0,21.99416320644055
624333,377.0,642.0,51.0,1.776253672030405
624360,4172.0,4175.0,51.0,-0.5476660985013964
627564,4173.0,642.0,103.0,1.02610212135725
624284,340.0,2088.0,51.0,5.646654640174861
642368,340.0,555.0,2.0,-0.0963402127698127
624645,2852.0,595.0,150.0,-0.1995731099793434
624569,430.0,3297.0,150.0,-6.912687742476798
627610,4174.0,3297.0,103.0,-1.997222397331309
647941,377.0,307.0,116.0,17.619083074375844
627581,340.0,1938.0,103.0,-0.3057596298527979
624341,377.0,307.0,51.0,9.719067052820108
624349,3297.0,3361.0,51.0,1.9051739939076984
644688,4174.0,3361.0,60.0,-1.6045270167713983
624347,377.0,4176.0,51.0,0.9823382961548296
644772,4175.0,2852.0,60.0,2.4385297416674288
642391,2088.0,4175.0,2.0,12.518733070696792
642372,340.0,377.0,2.0,15.582299064749613
642370,340.0,4174.0,2.0,4.836640823493315
633924,430.0,4172.0,12.0,-2.78029099981182
627570,4173.0,377.0,103.0,-2.0699043005319493
627701,4176.0,642.0,103.0,-1.3073167345728605
625501,377.0,4174.0,177.0,0.9322670830972454
647859,555.0,263.0,116.0,-3.015658574173984
624243,642.0,1938.0,51.0,-2.772365336750493
625453,340.0,3297.0,177.0,7.434434955492216
633844,642.0,3297.0,12.0,-8.671056372401434
624371,307.0,4172.0,51.0,0.2388335153696964
624363,307.0,642.0,51.0,-1.1119636060235862
633935,377.0,2088.0,12.0,2.37727407698255
642427,377.0,3361.0,2.0,10.132627186768074
625457,340.0,3361.0,177.0,6.1176699982827145
627673,307.0,604.0,103.0,-2.644148642316486
633920,430.0,2088.0,12.0,-1.381211684445458
624321,430.0,4174.0,51.0,-4.898135416633574
625415,555.0,642.0,177.0,-3.419639716149499
633936,377.0,4174.0,12.0,1.0674680760874131
624654,4176.0,3361.0,150.0,-0.7874283697148526
633859,555.0,263.0,12.0,-13.09459670638215
624614,307.0,4174.0,150.0,-0.6740094635444964
647903,2088.0,3361.0,116.0,3.179281345844552
624497,555.0,642.0,150.0,-4.191423725645138
647919,430.0,555.0,116.0,-5.679951528335463
627578,4173.0,4175.0,103.0,0.87180779209121
633933,377.0,642.0,12.0,-0.4575355944063705
624387,263.0,3297.0,51.0,-6.459519013529846
634001,4176.0,642.0,12.0,-3.54425999893645
647918,430.0,642.0,116.0,-3.530016506726452
624632,263.0,1938.0,150.0,-9.793449825123693
644740,307.0,555.0,60.0,-2.3109200640981773
