,drug_row,drug_col,cell_line_name,synergy_zip
627684,604.0,2852.0,103.0,-6.177171045683014
642337,555.0,4174.0,2.0,-4.647636836890808
625559,4175.0,595.0,177.0,0.5690072263771142
633875,4173.0,3361.0,12.0,-3.6806427416848
644629,555.0,3297.0,60.0,-1.5748314653141082
627558,555.0,604.0,103.0,-10.652911128948748
624326,430.0,3361.0,51.0,-5.161992466201699
627711,4176.0,2852.0,103.0,5.126348966972907
624371,307.0,4172.0,51.0,0.2388335153696964
647897,340.0,4176.0,116.0,-1.5355496085854472
625432,4173.0,2088.0,177.0,4.753732457093353
647870,4173.0,377.0,116.0,-16.963229566464424
625418,555.0,3297.0,177.0,0.4955550349464241
625456,340.0,307.0,177.0,8.421391977883939
644754,604.0,1938.0,60.0,-5.048955052838031
625570,4176.0,595.0,177.0,-4.351351969503884
624551,2088.0,604.0,150.0,-8.645681075965882
627709,4176.0,263.0,103.0,0.1684023927817061
625467,2088.0,595.0,177.0,-1.0211326793907491
624393,4175.0,3297.0,51.0,2.8290549083427727
627538,1938.0,3297.0,103.0,-4.973192561633535
633978,604.0,1938.0,12.0,-7.550197517620624
627697,2852.0,3297.0,103.0,-0.3308334033275505
627641,377.0,307.0,103.0,8.24992979181914
625512,377.0,4176.0,177.0,-2.23698728515861
625522,4172.0,3361.0,177.0,5.126885431979584
624653,4176.0,4172.0,150.0,1.158179267040315
625508,377.0,604.0,177.0,-2.1040945748348783
633895,340.0,4175.0,12.0,13.40723959561835
642347,555.0,4176.0,2.0,-1.6205625241621762
644679,2088.0,3361.0,60.0,3.541086244878609
624500,555.0,3297.0,150.0,-0.7550605888926335
633894,340.0,263.0,12.0,-8.783466951926085
633986,263.0,642.0,12.0,-9.869313402243684
644707,430.0,4176.0,60.0,-1.107714840813686
627625,430.0,307.0,103.0,-3.03752508989062
633984,604.0,2852.0,12.0,-2.018419626168545
647984,604.0,2852.0,116.0,-0.2918061382582619
624281,340.0,1938.0,51.0,1.4968156220879003
624531,340.0,2088.0,150.0,4.083548368281747
624638,263.0,4175.0,150.0,-0.6249638107706234
625454,340.0,595.0,177.0,4.348559812757568
625564,2852.0,3361.0,177.0,-5.298918304233274
644758,604.0,3361.0,60.0,-2.3860678263709447
625497,377.0,1938.0,177.0,-1.8125526590100387
644673,340.0,4176.0,60.0,0.922204192579226
644635,555.0,263.0,60.0,-11.52185757993492
642446,4172.0,2852.0,2.0,2.193418697104537
633885,340.0,4174.0,12.0,-0.065242723498134
647859,555.0,263.0,116.0,-3.015658574173984
633880,4173.0,4176.0,12.0,-1.94781583830316
624333,377.0,642.0,51.0,1.776253672030405
627597,340.0,4176.0,103.0,-0.4682500649433604
647867,4173.0,2088.0,116.0,4.5118715595580685
633938,377.0,3297.0,12.0,1.5973253553366615
624645,2852.0,595.0,150.0,-0.1995731099793434
642473,263.0,595.0,2.0,-4.262634634026122
625459,340.0,263.0,177.0,-1.117456174412148
627638,377.0,3297.0,103.0,6.71519395718021
624607,4172.0,4175.0,150.0,0.5614887027726895
624624,307.0,4176.0,150.0,-2.23176456069027
634005,4176.0,595.0,12.0,-6.5423674425210745
644690,4174.0,263.0,60.0,-6.048962329467888
625452,340.0,377.0,177.0,31.50935281012352
625524,4172.0,263.0,177.0,-0.4966882123290881
633988,263.0,595.0,12.0,-7.79326588026807
647944,377.0,263.0,116.0,2.3794108820340587
624639,263.0,2852.0,150.0,1.4816790869032508
633950,595.0,3361.0,12.0,9.203385299482566
633882,340.0,642.0,12.0,-5.67855904882904
624340,377.0,4172.0,51.0,0.8603545304394653
624373,307.0,604.0,51.0,-1.010606803480865
627557,555.0,3361.0,103.0,-2.2461341716827583
624287,340.0,377.0,51.0,12.706575582879166
642365,4173.0,4176.0,2.0,0.3785296160926071
624651,4176.0,3297.0,150.0,5.84683089049082
624581,377.0,555.0,150.0,-2.668404088616077
627611,4174.0,595.0,103.0,-0.0492552675372928
647947,377.0,4176.0,116.0,-1.6719327213990391
627579,4173.0,2852.0,103.0,1.6685072540322048
624349,3297.0,3361.0,51.0,1.9051739939076984
624361,4172.0,2852.0,51.0,-4.158535839242975
644685,4174.0,642.0,60.0,-3.126144931078245
624358,4172.0,604.0,51.0,-4.366187255985327
644771,4175.0,3361.0,60.0,3.3626955330775803
642382,340.0,4176.0,2.0,0.7468647431835037
642368,340.0,555.0,2.0,-0.0963402127698127
642367,340.0,642.0,2.0,5.328546078541059
633918,430.0,642.0,12.0,-7.02445573884861
627563,4173.0,1938.0,103.0,-0.4285381988694092
627700,4176.0,1938.0,103.0,-1.380622240966622
625506,377.0,307.0,177.0,6.603575939842061
647857,555.0,3361.0,116.0,-0.4867687233466437
624247,642.0,4175.0,51.0,-1.6467892283738164
625457,340.0,3361.0,177.0,6.1176699982827145
633840,1938.0,3361.0,12.0,-6.208908886732115
624386,263.0,642.0,51.0,-3.4707775067663054
624378,604.0,1938.0,51.0,-4.1075713766360575
633931,430.0,4176.0,12.0,-2.17033081118326
642430,377.0,4175.0,2.0,23.41578157426573
625461,340.0,2852.0,177.0,2.841827996002717
627672,307.0,3361.0,103.0,4.753913907688086
633913,4174.0,604.0,12.0,-6.359601989570135
624329,430.0,4175.0,51.0,5.137426558749159
625420,555.0,4172.0,177.0,-3.638118902026568
633932,377.0,1938.0,12.0,-1.255260684284511
624658,4176.0,2852.0,150.0,4.573223968186752
633853,555.0,3297.0,12.0,-0.998447864990646
624627,604.0,3297.0,150.0,-9.598286641797577
647902,2088.0,595.0,116.0,3.677094878728819
624510,4173.0,1938.0,150.0,1.5896126722637574
647920,430.0,2088.0,116.0,0.0045235843300673
627575,4173.0,3361.0,103.0,-2.899747290187706
633929,430.0,4175.0,12.0,6.82990057275366
624404,4176.0,3297.0,51.0,5.285787942854879
633993,4175.0,3297.0,12.0,0.40574146573281
647919,430.0,555.0,116.0,-5.679951528335463
624640,4175.0,3297.0,150.0,-1.659367655497985
644737,4172.0,2852.0,60.0,-0.2107930886490953
625426,555.0,2852.0,177.0,0.3850767223816023
647950,595.0,3361.0,116.0,-0.5889637667287139
624253,555.0,3297.0,51.0,7.59888723570428
627608,4174.0,1938.0,103.0,-1.976505503893595
624572,430.0,307.0,150.0,-3.03006986418836
642376,340.0,307.0,2.0,11.53978493578012
625528,307.0,642.0,177.0,-0.566350304971942
624357,4172.0,3361.0,51.0,-0.8556346177633701
625552,263.0,3297.0,177.0,-8.431371921026805
627691,263.0,4175.0,103.0,-2.42804787897982
633887,340.0,377.0,12.0,21.99416320644055
642407,430.0,3297.0,2.0,-4.4786432538227
633855,555.0,4172.0,12.0,0.95286725281494
624628,604.0,595.0,150.0,-6.969398805688075
633930,430.0,2852.0,12.0,-0.1934880150178305
624590,377.0,604.0,150.0,-5.578347511889633
644661,340.0,4174.0,60.0,1.706144614192105
624509,555.0,4176.0,150.0,-1.0562331458528835
644745,307.0,3297.0,60.0,2.250007351960976
633871,4173.0,3297.0,12.0,-3.43808208405991
624614,307.0,4174.0,150.0,-0.6740094635444964
647906,2088.0,4175.0,116.0,19.71461840403983
633926,430.0,3361.0,12.0,-1.531859728139548
627642,377.0,3361.0,103.0,3.649372308950761
644775,2852.0,3361.0,60.0,-3.832479445377517
624545,2088.0,1938.0,150.0,-6.474941572046579
647966,307.0,2088.0,116.0,6.034140261722173
647929,430.0,4175.0,116.0,18.76203644117084
624497,555.0,642.0,150.0,-4.191423725645138
633886,340.0,430.0,12.0,-6.099201608057735
627596,340.0,2852.0,103.0,3.4142650291358136
627628,430.0,263.0,103.0,-2.03462316659578
648008,4176.0,604.0,116.0,-2.6090735140659342
624250,555.0,642.0,51.0,-5.156835588240375
647957,4172.0,3361.0,116.0,1.7029811793383465
624520,4173.0,4172.0,150.0,0.1182840450148733
642351,4173.0,340.0,2.0,1.5677175585334893
625514,3297.0,3361.0,177.0,3.52252666707379
633958,4172.0,604.0,12.0,-6.67525103316943
624610,307.0,642.0,150.0,-4.510929726201867
625478,4174.0,604.0,177.0,-2.8651127379754326
633891,340.0,307.0,12.0,10.445967632518151
627708,4176.0,604.0,103.0,-1.6182282410626143
647882,340.0,642.0,116.0,3.3858867426891788
627605,2088.0,263.0,103.0,-4.451064967044457
634006,4176.0,4172.0,12.0,-0.458035325038326
642404,430.0,555.0,2.0,-8.334640704363217
647848,642.0,2852.0,116.0,-2.135517191778643
642402,430.0,1938.0,2.0,-4.383481692431723
644714,377.0,3297.0,60.0,5.192878540794519
647965,307.0,4173.0,116.0,5.703840656987033
634011,4176.0,2852.0,12.0,1.2195077305711148
644718,377.0,3361.0,60.0,4.623403278669016
642363,4173.0,4175.0,2.0,1.092870933522759
647946,377.0,2852.0,116.0,6.126062000719442
627573,4173.0,4172.0,103.0,1.5604143992587574
642346,555.0,2852.0,2.0,-4.316165422129267
648011,4176.0,2852.0,116.0,3.5127097846402098
642474,263.0,3361.0,2.0,-3.1700096135066165
624528,340.0,1938.0,150.0,-0.6100148355166
624615,307.0,377.0,150.0,4.386799660648134
647941,377.0,307.0,116.0,17.619083074375844
644680,2088.0,604.0,60.0,-0.1673497351173015
624591,377.0,263.0,150.0,-6.389380692642749
644730,4172.0,4174.0,60.0,-2.187197488112008
624353,4172.0,2088.0,51.0,0.8995870632474565
624513,4173.0,340.0,150.0,0.9031600206720825
625449,340.0,2088.0,177.0,6.302795087834706
647986,263.0,642.0,116.0,-2.382513833857855
642445,4172.0,4175.0,2.0,13.1539539790484
642447,307.0,1938.0,2.0,-3.930404600884009
