,drug_row,drug_col,cell_line_name,synergy_loewe
627685,263.0,1938.0,103.0,-1.3115187415556229
642337,555.0,4174.0,2.0,-8.438292956489777
625557,263.0,2852.0,177.0,0.1809261057815713
633880,4173.0,4176.0,12.0,-7.981873850774795
644632,555.0,307.0,60.0,-0.6755392016930982
627565,4173.0,555.0,103.0,0.492570385955478
624318,430.0,642.0,51.0,-6.440452312291191
633839,1938.0,595.0,12.0,-6.966597740643455
624358,4172.0,604.0,51.0,-9.267664286055412
647897,340.0,4176.0,116.0,-24.74203777782075
625427,555.0,4176.0,177.0,-2.0080882962624083
647872,4173.0,595.0,116.0,-12.689311729451385
625414,555.0,1938.0,177.0,-10.316764641539844
625451,340.0,430.0,177.0,-2.8640566278936643
644756,604.0,3297.0,60.0,-4.599602381492443
625570,4176.0,595.0,177.0,-12.896460224483922
624539,340.0,3361.0,150.0,-10.11911023927274
627709,4176.0,263.0,103.0,-7.674091000704427
625464,2088.0,642.0,177.0,-9.819730711381716
624378,604.0,1938.0,51.0,-7.985708051350603
627538,1938.0,3297.0,103.0,-2.728115818680903
633984,604.0,2852.0,12.0,-10.98807650949987
627695,4175.0,3361.0,103.0,1.3175006302943006
627638,377.0,3297.0,103.0,-2.765278142187875
625507,377.0,3361.0,177.0,-3.4766974666719905
625518,4172.0,2088.0,177.0,-2.212537398837524
624647,4176.0,1938.0,150.0,-5.292090035219005
625503,377.0,3297.0,177.0,-6.4062014716327536
633899,2088.0,642.0,12.0,-5.423734493652501
642347,555.0,4176.0,2.0,-8.65170480698129
644681,2088.0,263.0,60.0,-10.761564059736392
624487,1938.0,3361.0,150.0,-12.422118743801434
633898,2088.0,1938.0,12.0,-7.30253876670215
633991,263.0,4175.0,12.0,4.656770467107175
644710,377.0,555.0,60.0,-12.982077416584168
627623,430.0,595.0,103.0,-5.194964969076885
633989,263.0,3361.0,12.0,-3.113875089864196
647986,263.0,642.0,116.0,-8.606581620454142
624279,4173.0,2852.0,51.0,-2.393900039890875
624519,4173.0,595.0,150.0,-6.2482055680720565
624630,604.0,4175.0,150.0,0.1704899489831647
625448,340.0,555.0,177.0,-10.947843609834244
625562,2852.0,3297.0,177.0,-3.092113477737807
644758,604.0,3361.0,60.0,-7.987468511989306
625493,430.0,263.0,177.0,-9.22405451937722
644676,2088.0,4174.0,60.0,1.7268078270408944
644640,4173.0,642.0,60.0,-7.273605937263579
642440,4172.0,3297.0,2.0,-1.8560428602229768
633890,340.0,4172.0,12.0,-2.08373306841067
647863,4173.0,1938.0,116.0,-7.1698704364149
633885,340.0,4174.0,12.0,4.25699130132689
624325,430.0,307.0,51.0,-4.38325800160845
627601,2088.0,3297.0,103.0,-0.0754109515663294
647870,4173.0,377.0,116.0,-52.70271218242171
633941,377.0,307.0,12.0,7.736453615699305
624636,263.0,3361.0,150.0,-10.602691286179189
642471,263.0,642.0,2.0,-11.79491834018692
625455,340.0,4172.0,177.0,1.7380976584311914
627635,377.0,2088.0,103.0,-9.68640565136582
624592,377.0,4175.0,150.0,3.5739880998510287
624611,307.0,555.0,150.0,16.95241742516516
634007,4176.0,3361.0,12.0,-12.48735211527992
644692,4174.0,2852.0,60.0,-9.96393083755232
625446,340.0,1938.0,177.0,-1.6809362819429354
625520,4172.0,3297.0,177.0,-12.139483082353292
633995,4175.0,3361.0,12.0,-3.29799005894071
647938,377.0,3297.0,116.0,-5.427646784834107
624631,604.0,2852.0,150.0,-11.540691765337678
633953,4172.0,2088.0,12.0,4.96613137743106
633887,340.0,377.0,12.0,14.232562964919447
624333,377.0,642.0,51.0,-3.129336407449359
624360,4172.0,4175.0,51.0,-5.36829999991597
627564,4173.0,642.0,103.0,-2.051891774378613
624284,340.0,2088.0,51.0,1.4415433962883804
642368,340.0,555.0,2.0,-6.491619758904231
624645,2852.0,595.0,150.0,-9.177189556487503
624569,430.0,3297.0,150.0,-6.398184931000796
627610,4174.0,3297.0,103.0,-4.537691886282599
647941,377.0,307.0,116.0,4.235937273035391
627581,340.0,1938.0,103.0,-5.709910413837813
624341,377.0,307.0,51.0,6.07580666109299
624349,3297.0,3361.0,51.0,0.7107694607250108
644688,4174.0,3361.0,60.0,-9.086428619913343
624347,377.0,4176.0,51.0,-26.510501841951136
644772,4175.0,2852.0,60.0,-5.057540315884105
642391,2088.0,4175.0,2.0,5.456062387334652
642372,340.0,377.0,2.0,8.450048133679974
642370,340.0,4174.0,2.0,3.215521087868632
633924,430.0,4172.0,12.0,-3.87532993002018
627570,4173.0,377.0,103.0,-24.48660043016537
627701,4176.0,642.0,103.0,-16.219172207251294
625501,377.0,4174.0,177.0,1.6560643649530369
647859,555.0,263.0,116.0,-11.15328638003936
624243,642.0,1938.0,51.0,-5.3721960005462135
625453,340.0,3297.0,177.0,-5.338310583950079
633844,642.0,3297.0,12.0,-16.92584394735067
624371,307.0,4172.0,51.0,-3.065805216063303
624363,307.0,642.0,51.0,-4.792378511318996
633935,377.0,2088.0,12.0,-22.110707787669
642427,377.0,3361.0,2.0,-3.330564101395315
625457,340.0,3361.0,177.0,-6.114087654657508
627673,307.0,604.0,103.0,1.224465017172074
633920,430.0,2088.0,12.0,-6.972906599110765
624321,430.0,4174.0,51.0,-11.659077104965805
625415,555.0,642.0,177.0,-9.34429859049177
633936,377.0,4174.0,12.0,-5.58214109562754
624654,4176.0,3361.0,150.0,-6.298973904160533
633859,555.0,263.0,12.0,-4.377445051664385
624614,307.0,4174.0,150.0,-1.0861501226045456
647903,2088.0,3361.0,116.0,-5.174632402982785
624497,555.0,642.0,150.0,-6.494211739130996
647919,430.0,555.0,116.0,-13.069554579732364
627578,4173.0,4175.0,103.0,-2.189340467741788
633933,377.0,642.0,12.0,-8.016094211161754
624387,263.0,3297.0,51.0,-8.160292402238033
634001,4176.0,642.0,12.0,-13.455574424360517
647918,430.0,642.0,116.0,-7.197723039825602
624632,263.0,1938.0,150.0,-12.64770223565003
644740,307.0,555.0,60.0,22.26434114813196
625422,555.0,3361.0,177.0,1.587533641296211
647943,377.0,604.0,116.0,-6.804539217254551
624249,555.0,1938.0,51.0,-3.816088573780044
627608,4174.0,1938.0,103.0,-6.599878696534977
624558,4174.0,595.0,150.0,-4.296040136155416
