,drug_row,drug_col,cell_line_name,synergy_hsa
644460,453.0,787.0,175.0,-0.0008950992815675
644457,630.0,1589.0,175.0,-0.0008950992815675
640891,453.0,630.0,161.0,-8.7155587120973
644453,406.0,787.0,175.0,-0.0008950992815675
640885,630.0,406.0,161.0,-10.376612895687074
644462,453.0,1589.0,175.0,-0.0008950992815675
640887,630.0,1589.0,161.0,-7.51592820530175
640890,453.0,787.0,161.0,-0.0008950992815675
644456,630.0,787.0,175.0,-0.0008950992815675
644459,453.0,406.0,175.0,-0.0008950992815675
640886,630.0,787.0,161.0,-8.216898780424724
640889,453.0,406.0,161.0,-0.2968358629897206
