,drug_row,drug_col,cell_line_name,synergy_loewe
35361,2558.0,85.0,5.0,7.02745102944455
35311,1331.0,85.0,5.0,6.88979498254467
36033,1470.0,85.0,5.0,5.59833226912417
35995,2944.0,85.0,5.0,7.28334738345757
34910,2313.0,85.0,5.0,8.19992694375317
35693,2760.0,85.0,5.0,15.7760678916394
34375,170.0,85.0,5.0,17.6320244738312
35141,242.0,85.0,5.0,19.0089115095583
35520,2655.0,85.0,5.0,13.613299792955
34690,2167.0,85.0,5.0,2.61686372517637
35675,1692.0,85.0,5.0,10.859221604495
34442,138.0,85.0,5.0,-15.6910306452753
35959,2924.0,85.0,5.0,7.91137741262157
34431,1213.0,85.0,5.0,4.79367887547407
35318,2535.0,85.0,5.0,-2.82647192258203
35868,2875.0,85.0,5.0,24.2047434102058
34635,2133.0,85.0,5.0,24.1632376692285
36073,2996.0,85.0,5.0,13.6370005017102
34673,616.0,85.0,5.0,45.9969978914791
35370,752.0,85.0,5.0,12.5444142718876
35428,2600.0,85.0,5.0,1.65605818238557
35146,861.0,85.0,5.0,9.87321271582087
34775,2221.0,85.0,5.0,32.3192728608281
34660,2151.0,85.0,5.0,-2.97900410653783
36057,748.0,85.0,5.0,21.6538439482903
35180,459.0,85.0,5.0,21.6959783516134
34460,2026.0,85.0,5.0,-0.697850458613932
35012,1778.0,85.0,5.0,-10.6102760114577
34666,1422.0,85.0,5.0,4.42077685497027
34964,881.0,85.0,5.0,13.0807155022661
35989,2939.0,85.0,5.0,32.7518370369823
34849,2270.0,85.0,5.0,4.82161237348897
34746,1706.0,85.0,5.0,2.70971213872557
34512,2051.0,85.0,5.0,19.6747124612976
35305,2525.0,85.0,5.0,12.3715593469982
35145,2451.0,85.0,5.0,7.10907870019127
35351,664.0,85.0,5.0,7.27612378232497
34560,845.0,85.0,5.0,21.9909779205471
35472,2625.0,85.0,5.0,11.5891889652682
34479,1665.0,85.0,5.0,10.5274591723125
35621,2719.0,85.0,5.0,11.1541431397554
35477,968.0,85.0,5.0,14.4735380142941
35092,2427.0,85.0,5.0,8.08544197034157
36007,2953.0,85.0,5.0,6.39943671754097
35133,2446.0,85.0,5.0,0.642711296106974
35781,2814.0,85.0,5.0,-9.41408501084402
34919,2320.0,85.0,5.0,2.83008970185269
34548,2077.0,85.0,5.0,-0.283847837958632
34901,644.0,85.0,5.0,1.79866065961817
35878,387.0,85.0,5.0,13.8713492932899
35980,1891.0,85.0,5.0,25.9155902561378
36032,2975.0,85.0,5.0,11.6237291380189
35239,1179.0,85.0,5.0,-3.10864919502563
34316,1310.0,85.0,5.0,5.78212587547127
34486,2036.0,85.0,5.0,41.1962350924568
36079,355.0,85.0,5.0,23.0586394951528
34656,2147.0,85.0,5.0,-13.3036293306108
34675,2157.0,85.0,5.0,2.86663768647153
35823,2845.0,85.0,5.0,6.64882908334297
34665,1420.0,85.0,5.0,-0.96809735856943
35160,2458.0,85.0,5.0,2.85800617261457
35861,2869.0,85.0,5.0,22.9900150379413
35652,1164.0,85.0,5.0,11.9236620957861
35862,2870.0,85.0,5.0,12.4366836582941
35605,2710.0,85.0,5.0,10.4723205419208
34465,1842.0,85.0,5.0,6.87879861990597
35003,2382.0,85.0,5.0,-0.30906716503463
34716,2185.0,85.0,5.0,1.64725183607607
34706,1865.0,85.0,5.0,-7.97055809660498
35926,304.0,85.0,5.0,30.794633363823
35211,2482.0,85.0,5.0,13.8130735498815
34982,2369.0,85.0,5.0,-3.12677506258873
34473,535.0,85.0,5.0,7.56459551254392
34886,2297.0,85.0,5.0,1.36747127973657
34893,2302.0,85.0,5.0,18.3785567473105
35975,556.0,85.0,5.0,47.5044484420706
34852,2273.0,85.0,5.0,13.9698512390369
35824,684.0,85.0,5.0,-0.191355558472921
35561,483.0,85.0,5.0,20.2005135097472
35055,1740.0,85.0,5.0,-10.5080190654695
35150,2452.0,85.0,5.0,8.95774989506307
34499,2043.0,85.0,5.0,30.3095857495947
35508,1403.0,85.0,5.0,2.38171100681087
35935,2908.0,85.0,5.0,5.10870795798267
35511,2650.0,85.0,5.0,15.9392771536281
35423,1079.0,85.0,5.0,-4.13940756291433
35262,1208.0,85.0,5.0,10.353746580698
35928,1024.0,85.0,5.0,-8.85769472846454
35199,2478.0,85.0,5.0,10.9480290646558
35302,1193.0,85.0,5.0,4.13257033718417
35327,2541.0,85.0,5.0,-13.2947734979228
35550,1203.0,85.0,5.0,50.8704937494118
35564,2682.0,85.0,5.0,0.714547988449571
35821,1735.0,85.0,5.0,-2.85324595800813
35474,2627.0,85.0,5.0,0.0021653194246695
34855,127.0,85.0,5.0,5.16822963728307
36114,548.0,85.0,5.0,16.8115536039311
34427,2007.0,85.0,5.0,8.76580639618937
35802,2831.0,85.0,5.0,5.02843140404017
35791,2822.0,85.0,5.0,3.34602079912587
36002,2950.0,85.0,5.0,-14.7515858109094
35554,654.0,85.0,5.0,-11.8998655216203
34816,2244.0,85.0,5.0,15.8794149231949
35075,576.0,85.0,5.0,2.56825712153676
35039,937.0,85.0,5.0,17.0128920359784
34497,2042.0,85.0,5.0,5.83825713497427
35283,2515.0,85.0,5.0,14.1408724510902
35626,1458.0,85.0,5.0,9.44856279100847
34866,2280.0,85.0,5.0,17.4395902825899
35088,262.0,85.0,5.0,-3.12538165255333
35377,132.0,85.0,5.0,9.10515394421937
35581,2696.0,85.0,5.0,20.1627910761218
34790,2229.0,85.0,5.0,7.60593923816537
35061,2411.0,85.0,5.0,5.73443429157327
35360,2557.0,85.0,5.0,7.42427686397063
35889,8.0,85.0,5.0,1.72929733889394
34906,2310.0,85.0,5.0,4.16435432097416
35688,2756.0,85.0,5.0,23.5991028520468
35358,2556.0,85.0,5.0,3.14615817236017
35082,928.0,85.0,5.0,-4.31097909978773
35966,2929.0,85.0,5.0,6.73459053824637
34685,469.0,85.0,5.0,1.88311571100036
34883,2294.0,85.0,5.0,12.763161432615
35922,289.0,85.0,5.0,-13.0912666570909
34996,2377.0,85.0,5.0,-3.36965873858143
35068,253.0,85.0,5.0,18.9652545218413
35817,2843.0,85.0,5.0,-13.0592200082407
35507,2647.0,85.0,5.0,17.1705648409419
35952,198.0,85.0,5.0,35.9235662761151
35266,2508.0,85.0,5.0,-2.18885355145373
