,drug_row,drug_col,cell_line_name,synergy_loewe
34902,2306.0,85.0,5.0,-4.32042503553303
35690,2758.0,85.0,5.0,-1.30980942495153
34373,182.0,85.0,5.0,2.22964417313322
35389,2576.0,85.0,5.0,-1.21091361968915
35728,2781.0,85.0,5.0,12.826533752022
34709,2180.0,85.0,5.0,12.5945878411993
35523,2657.0,85.0,5.0,-2.22699291042733
34444,2016.0,85.0,5.0,-8.93302463690222
35487,2636.0,85.0,5.0,6.03050706026737
34432,2010.0,85.0,5.0,12.1695382002846
35818,993.0,85.0,5.0,5.42471785935767
35085,2423.0,85.0,5.0,46.7391395618044
34649,2144.0,85.0,5.0,10.0834619031166
35098,1702.0,85.0,5.0,15.1602495929134
34689,1434.0,85.0,5.0,18.7023553239041
35675,1692.0,85.0,5.0,10.859221604495
35423,1079.0,85.0,5.0,-4.13940756291433
35140,677.0,85.0,5.0,0.611447650934771
34786,893.0,85.0,5.0,-1.29435810743183
34676,2158.0,85.0,5.0,34.1292948984221
36051,2984.0,85.0,5.0,16.5773109165228
35161,2459.0,85.0,5.0,12.8723196240119
34464,2027.0,85.0,5.0,-4.21847805943233
35412,1306.0,85.0,5.0,6.67046962573027
34683,308.0,85.0,5.0,22.0923635268558
35384,2573.0,85.0,5.0,32.0433115516378
36122,312.0,85.0,5.0,23.2597478942269
34840,1441.0,85.0,5.0,8.14158261413937
34760,624.0,85.0,5.0,8.01075278723246
34523,139.0,85.0,5.0,2.76131375281887
35431,147.0,85.0,5.0,49.4794177431795
34809,1832.0,85.0,5.0,33.6605204328029
36114,548.0,85.0,5.0,16.8115536039311
34577,2093.0,85.0,5.0,14.976732639684
34900,442.0,85.0,5.0,4.47186709545827
34484,2035.0,85.0,5.0,-0.440456533631529
35927,5.0,85.0,5.0,-0.0426181832587567
35659,883.0,85.0,5.0,-6.96821895656183
35068,253.0,85.0,5.0,18.9652545218413
35590,2700.0,85.0,5.0,2.30530357770497
35108,2436.0,85.0,5.0,0.116111279170468
34951,2348.0,85.0,5.0,3.93171628033777
34913,911.0,85.0,5.0,22.7372416701001
34564,2087.0,85.0,5.0,0.0015952808019932
36085,3002.0,85.0,5.0,-3.18307342522043
35783,2816.0,85.0,5.0,-10.6451138792802
35133,2446.0,85.0,5.0,0.642711296106974
35510,2649.0,85.0,5.0,-2.28611423684743
34869,2282.0,85.0,5.0,14.9592531285713
34318,1937.0,85.0,5.0,25.3930740928053
34494,2039.0,85.0,5.0,8.10529106680837
35150,2452.0,85.0,5.0,8.95774989506307
34672,2155.0,85.0,5.0,55.5044516711673
34692,1730.0,85.0,5.0,5.21054124204347
35024,2393.0,85.0,5.0,19.0671239283989
34681,2163.0,85.0,5.0,22.1365840708683
34903,2307.0,85.0,5.0,12.9919634298831
35680,2753.0,85.0,5.0,31.7564011593962
35573,1801.0,85.0,5.0,3.56418304330817
34957,2353.0,85.0,5.0,9.21524771501427
35222,2489.0,85.0,5.0,2.43613490478617
34471,480.0,85.0,5.0,5.93293008250275
34984,1873.0,85.0,5.0,4.19314079700597
