,drug_row,drug_col,cell_line_name,synergy_hsa
627684,604.0,2852.0,103.0,-5.906688178829161
642337,555.0,4174.0,2.0,-6.318768014393243
625557,263.0,2852.0,177.0,1.8260881771286417
633880,4173.0,4176.0,12.0,-4.07379301071558
644628,555.0,4174.0,60.0,-10.070591133256222
627558,555.0,604.0,103.0,-6.316484202601399
624316,4174.0,2852.0,51.0,-2.8494227197100512
633838,1938.0,3297.0,12.0,-9.83271653420893
624357,4172.0,3361.0,51.0,0.7480924902728663
647901,2088.0,3297.0,116.0,1.107922945372422
625426,555.0,2852.0,177.0,-1.7906547639947603
647875,4173.0,3361.0,116.0,-1.2171551504865126
625416,555.0,2088.0,177.0,-6.770671365472093
625456,340.0,307.0,177.0,6.504471990596983
644754,604.0,1938.0,60.0,-3.822112780587615
625567,4176.0,2088.0,177.0,-7.577859229089783
624550,2088.0,3361.0,150.0,0.7260336199354752
627710,4176.0,4175.0,103.0,-3.6256270626047415
625467,2088.0,595.0,177.0,-0.9057046218228384
624381,604.0,595.0,51.0,-6.75662249311442
625576,4176.0,2852.0,177.0,2.013129137703062
633984,604.0,2852.0,12.0,-3.60670035223951
627695,4175.0,3361.0,103.0,8.22944872796543
627634,377.0,555.0,103.0,-7.745681946504162
625513,3297.0,595.0,177.0,-5.369627623627332
625524,4172.0,263.0,177.0,-8.269183642097122
624648,4176.0,642.0,150.0,-2.056962426865685
625510,377.0,4175.0,177.0,11.681289376601812
633904,2088.0,604.0,12.0,-1.4202391284090077
642345,555.0,4175.0,2.0,-3.590326746940354
644679,2088.0,3361.0,60.0,3.254278498804492
624492,642.0,595.0,150.0,-6.227367721350844
633903,2088.0,3361.0,12.0,7.6957458166281345
633991,263.0,4175.0,12.0,6.68800577625832
644711,377.0,2088.0,60.0,2.825952492669068
627616,4174.0,2852.0,103.0,-1.38731974338153
633989,263.0,3361.0,12.0,-1.276253460434676
647985,263.0,1938.0,116.0,-4.756955809857998
624275,4173.0,3361.0,51.0,2.1135004994678224
624527,4173.0,4176.0,150.0,-2.526337311249004
624632,263.0,1938.0,150.0,-9.866888071259986
625454,340.0,595.0,177.0,5.196439534126191
625561,4175.0,2852.0,177.0,-3.419949603114385
644756,604.0,3297.0,60.0,-2.236131958093422
625497,377.0,1938.0,177.0,1.1982377101368364
644674,2088.0,1938.0,60.0,-3.551685741673196
644636,555.0,4175.0,60.0,-7.201089167566792
642438,4172.0,2088.0,2.0,3.109153457572329
633893,340.0,604.0,12.0,-1.149447343111912
647865,4173.0,555.0,116.0,1.3235654841897024
633885,340.0,4174.0,12.0,4.92505645415222
624321,430.0,4174.0,51.0,-8.163963550491745
627592,340.0,3361.0,103.0,5.410820001536267
647873,4173.0,4172.0,116.0,1.4397941522840028
633945,377.0,4175.0,12.0,4.86744222458795
624639,263.0,2852.0,150.0,2.187240176646505
642472,263.0,3297.0,2.0,-5.025576682571145
625459,340.0,263.0,177.0,-1.178705994649678
627629,430.0,4175.0,103.0,10.526565962894582
624598,4172.0,1938.0,150.0,-10.116492068815605
624616,307.0,3297.0,150.0,7.905994800932558
634005,4176.0,595.0,12.0,-9.72757839635354
644690,4174.0,263.0,60.0,-10.731040163058136
625452,340.0,377.0,177.0,29.37247848507945
625526,4172.0,2852.0,177.0,-2.762875732700067
633993,4175.0,3297.0,12.0,-1.07642688394726
647945,377.0,4175.0,116.0,20.39241907601372
624633,263.0,642.0,150.0,-10.916150413829106
633955,4172.0,3297.0,12.0,-3.4254861122544247
633887,340.0,377.0,12.0,16.53668047650465
624327,430.0,604.0,51.0,-8.255408467719866
624359,4172.0,263.0,51.0,-6.486873264730386
627557,555.0,3361.0,103.0,3.064679742139953
624281,340.0,1938.0,51.0,-0.6264098997020257
642366,340.0,1938.0,2.0,-2.452288142993353
624646,2852.0,3361.0,150.0,-10.557519848034271
624580,377.0,642.0,150.0,-3.3242252463179565
627603,2088.0,3361.0,103.0,2.043085447415385
647949,3297.0,3361.0,116.0,7.795870440254992
627576,4173.0,604.0,103.0,1.0423977797855075
624334,377.0,555.0,51.0,-2.789118264606248
624343,377.0,604.0,51.0,-7.517024550056501
644684,4174.0,1938.0,60.0,-6.953210269040476
624340,377.0,4172.0,51.0,-0.2329897146699645
644771,4175.0,3361.0,60.0,6.437272736619207
642385,2088.0,4174.0,2.0,-1.9434892885570672
642369,340.0,2088.0,2.0,1.3686029073054218
642368,340.0,555.0,2.0,-4.065444892563868
633927,430.0,604.0,12.0,-0.1508313414697225
627563,4173.0,1938.0,103.0,3.867619777311295
627698,2852.0,595.0,103.0,1.54851691982675
625508,377.0,604.0,177.0,-3.3539068481198377
647861,555.0,2852.0,116.0,1.7205029577976918
624245,642.0,595.0,51.0,-3.586725801294605
625457,340.0,3361.0,177.0,4.495760649522063
633841,1938.0,4175.0,12.0,-1.08404660974182
624372,307.0,3361.0,51.0,1.5965220003514364
624363,307.0,642.0,51.0,-3.88519953161071
633938,377.0,3297.0,12.0,-3.76030252482654
642425,377.0,4172.0,2.0,-0.6196072308391001
625461,340.0,2852.0,177.0,0.949491232364104
627671,307.0,4172.0,103.0,4.393440501944256
633923,430.0,595.0,12.0,1.0768374749758094
624318,430.0,642.0,51.0,-4.146067204323188
625417,555.0,4174.0,177.0,-11.073335630277397
633940,377.0,4172.0,12.0,1.58159351469023
624655,4176.0,604.0,150.0,-1.0127302701578984
633857,555.0,3361.0,12.0,4.5629830789448445
624620,307.0,604.0,150.0,-2.331278392220675
647907,2088.0,2852.0,116.0,0.5213181072672919
624503,555.0,307.0,150.0,7.520816376945838
647922,430.0,3297.0,116.0,-1.151982550447341
627572,4173.0,595.0,103.0,3.4720330342233368
633936,377.0,4174.0,12.0,-2.4908065987918766
624391,263.0,4175.0,51.0,1.5368744254953035
633998,2852.0,595.0,12.0,-2.88251881042462
647920,430.0,2088.0,116.0,-4.393448361702784
624634,263.0,3297.0,150.0,-7.966927518324904
644740,307.0,555.0,60.0,5.838192606539673
625421,555.0,307.0,177.0,-11.192711307767528
647951,4172.0,1938.0,116.0,-12.469904075211597
624249,555.0,1938.0,51.0,-0.4602421416383387
627601,2088.0,3297.0,103.0,2.731576619441654
624570,430.0,595.0,150.0,-12.79036204383313
642378,340.0,604.0,2.0,-0.8790909973339686
