,drug_row,drug_col,cell_line_name,synergy_hsa
627678,604.0,1938.0,103.0,-2.708676785196068
642355,4173.0,377.0,2.0,-8.537564120860388
625560,4175.0,3361.0,177.0,3.814203034442084
633884,340.0,2088.0,12.0,0.3305551677363515
644639,4173.0,1938.0,60.0,1.5904707970194996
627563,4173.0,1938.0,103.0,3.867619777311295
624315,4174.0,4175.0,51.0,-0.074504236157975
627710,4176.0,4175.0,103.0,-3.6256270626047415
624356,4172.0,595.0,51.0,-3.901671290904897
647953,4172.0,2088.0,116.0,5.652606812146771
625432,4173.0,2088.0,177.0,1.4679190091207
647878,4173.0,4175.0,116.0,2.455435936964574
625421,555.0,307.0,177.0,-11.192711307767528
625454,340.0,595.0,177.0,5.196439534126191
644761,263.0,1938.0,60.0,-7.590561847285895
625572,4176.0,3361.0,177.0,-5.890631613091592
624548,2088.0,3297.0,150.0,0.5594993680855221
627706,4176.0,4172.0,103.0,-1.4216286316846043
625468,2088.0,3361.0,177.0,1.3286184440678257
624380,604.0,3297.0,51.0,-2.9079832155880085
627542,1938.0,2852.0,103.0,-3.329897405418864
633998,2852.0,595.0,12.0,-2.88251881042462
627689,263.0,3361.0,103.0,-1.0003202121097423
627640,377.0,4172.0,103.0,1.8863752312328024
625517,4172.0,642.0,177.0,-9.619880455530016
625527,307.0,1938.0,177.0,-4.447913119848405
624649,4176.0,2088.0,150.0,-2.186137285518536
625514,3297.0,3361.0,177.0,5.604276385822771
633911,4174.0,595.0,12.0,2.0426844851592394
642363,4173.0,4175.0,2.0,0.4748204768596932
644688,4174.0,3361.0,60.0,-2.317080273621776
624486,1938.0,595.0,150.0,-8.53401897041548
633909,4174.0,642.0,12.0,-5.12608866981552
634006,4176.0,4172.0,12.0,-3.164370748513829
644718,377.0,3361.0,60.0,3.240013202255856
627623,430.0,595.0,103.0,-2.655337750368604
634003,4176.0,4174.0,12.0,-5.26241484079353
647974,307.0,263.0,116.0,-2.814370594287331
624274,4173.0,307.0,51.0,-0.2905524609570738
624528,340.0,1938.0,150.0,1.5348384679420732
624631,604.0,2852.0,150.0,-5.18811736469176
625452,340.0,377.0,177.0,29.37247848507945
625565,4176.0,1938.0,177.0,-3.3767055362377194
644763,263.0,3297.0,60.0,-4.85417438868315
625500,377.0,2088.0,177.0,-0.5127220959634422
644684,4174.0,1938.0,60.0,-6.953210269040476
644645,4173.0,430.0,60.0,3.58767567364358
642458,307.0,604.0,2.0,-4.454311791524843
633900,2088.0,4174.0,12.0,4.498898946960655
647868,4173.0,4174.0,116.0,-0.637668693144725
633892,340.0,3361.0,12.0,-1.5683778253536125
624322,430.0,3297.0,51.0,-4.280143919259262
627600,2088.0,4174.0,103.0,2.774718343203197
647876,4173.0,604.0,116.0,-6.852963819299642
633954,4172.0,4174.0,12.0,2.196062486152682
624641,4175.0,595.0,150.0,-8.243248008794398
642484,2852.0,3361.0,2.0,-1.2232342381022203
625459,340.0,263.0,177.0,-1.178705994649678
627637,377.0,430.0,103.0,-2.662748661569728
624595,3297.0,595.0,150.0,-7.184515492792877
624611,307.0,555.0,150.0,18.13972838256188
642336,555.0,2088.0,2.0,-9.630174536128866
644699,430.0,595.0,60.0,-3.598489362558624
625450,340.0,4174.0,177.0,8.54241751199542
625529,307.0,555.0,177.0,-3.109078377082876
634008,4176.0,604.0,12.0,-3.494530023633199
647947,377.0,4176.0,116.0,-7.036670349414071
624632,263.0,1938.0,150.0,-9.866888071259986
633967,307.0,4174.0,12.0,2.5794195704709253
633896,340.0,2852.0,12.0,1.911253586690445
624331,430.0,4176.0,51.0,-2.502974286135073
624360,4172.0,4175.0,51.0,-0.50970499616361
627562,555.0,4176.0,103.0,-0.8696040820363786
624278,4173.0,4175.0,51.0,6.459884804454317
642384,2088.0,642.0,2.0,-10.714856606956092
624647,4176.0,1938.0,150.0,-0.2576737679015844
624577,430.0,2852.0,150.0,-1.5007306196836705
627609,4174.0,642.0,103.0,-8.243487352660148
647951,4172.0,1938.0,116.0,-12.469904075211597
627583,340.0,555.0,103.0,-5.216901112409821
624338,377.0,3297.0,51.0,1.7348450915841092
624347,377.0,4176.0,51.0,-3.405824358158735
644695,430.0,555.0,60.0,-11.259894748903568
624344,377.0,263.0,51.0,-0.6624127068634413
647979,604.0,642.0,116.0,-6.229548618522928
642403,430.0,642.0,2.0,-4.065109895673992
642387,2088.0,595.0,2.0,-0.0009831609034503
642386,2088.0,3297.0,2.0,-2.394781711135538
633937,377.0,430.0,12.0,-7.722698940320566
627571,4173.0,3297.0,103.0,2.20896662005213
627695,4175.0,3361.0,103.0,8.22944872796543
625511,377.0,2852.0,177.0,0.7107970552143413
647866,4173.0,340.0,116.0,-2.343522445963041
624246,642.0,3361.0,51.0,-7.265072307467069
625456,340.0,307.0,177.0,6.504471990596983
633840,1938.0,3361.0,12.0,-6.957550284834451
624372,307.0,3361.0,51.0,1.5965220003514364
624364,307.0,555.0,51.0,7.322049721288448
633947,377.0,4176.0,12.0,-10.967700671187377
642445,4172.0,4175.0,2.0,9.919764950931604
625461,340.0,2852.0,177.0,0.949491232364104
627667,307.0,4174.0,103.0,3.5178637744499075
633933,377.0,642.0,12.0,-3.613345095435635
624317,430.0,1938.0,51.0,-3.242319192474218
625422,555.0,3361.0,177.0,2.4030341756286124
633949,3297.0,3361.0,12.0,-2.390413185853225
624655,4176.0,604.0,150.0,-1.0127302701578984
633858,555.0,604.0,12.0,-0.393017105389942
624617,307.0,595.0,150.0,-4.259313330612419
647909,4174.0,642.0,116.0,-10.78467827274635
624496,555.0,1938.0,150.0,-1.1421513134172665
647923,430.0,595.0,116.0,-10.887814912182405
627580,4173.0,4176.0,103.0,-0.6074379807944421
633945,377.0,4175.0,12.0,4.86744222458795
624391,263.0,4175.0,51.0,1.5368744254953035
642328,642.0,1938.0,2.0,-0.004295771009245
647922,430.0,3297.0,116.0,-1.151982550447341
624633,263.0,642.0,150.0,-10.916150413829106
644745,307.0,3297.0,60.0,7.821566183771281
625426,555.0,2852.0,177.0,-1.7906547639947603
647903,2088.0,3361.0,116.0,-1.0219286544335535
624250,555.0,642.0,51.0,-2.032960994733106
627607,2088.0,2852.0,103.0,-2.0694164279581537
624567,430.0,2088.0,150.0,-0.2961547576481749
642397,4174.0,3361.0,2.0,-1.8626099826989788
625535,307.0,595.0,177.0,-4.866470996752732
624343,377.0,604.0,51.0,-7.517024550056501
625554,263.0,3361.0,177.0,-0.016682158415245
627684,604.0,2852.0,103.0,-5.906688178829161
633902,2088.0,595.0,12.0,6.23332516641467
642417,377.0,1938.0,2.0,-6.210299685754866
633864,4173.0,642.0,12.0,-3.745471263203255
624618,307.0,4172.0,150.0,1.6111874582442194
633946,377.0,2852.0,12.0,-3.5915059889064995
624585,377.0,3297.0,150.0,2.2925435916196903
644674,2088.0,1938.0,60.0,-3.551685741673196
624495,642.0,2852.0,150.0,-4.410523718234933
644750,307.0,263.0,60.0,-4.325946707475943
633881,340.0,1938.0,12.0,-2.877812849844155
624603,4172.0,595.0,150.0,-7.610224671254944
647913,4174.0,604.0,116.0,-13.461595465758556
633943,377.0,604.0,12.0,-7.57556389442088
627641,377.0,307.0,103.0,6.89319005751193
644779,4176.0,4174.0,60.0,-2.546107484393595
624542,340.0,4175.0,150.0,11.496968030881966
647968,307.0,377.0,116.0,2.92416490509674
647932,377.0,1938.0,116.0,-2.759340669251571
624411,4176.0,2852.0,51.0,4.8460842729374685
633901,2088.0,3297.0,12.0,-2.60801388142615
627598,2088.0,1938.0,103.0,-2.0306098227570937
627626,430.0,3361.0,103.0,1.0103264206712916
648007,4176.0,3361.0,116.0,-10.085130882004352
624248,642.0,2852.0,51.0,-6.230772353151998
647958,4172.0,604.0,116.0,-9.7360132436325
624515,4173.0,4174.0,150.0,1.031019846878145
642367,340.0,642.0,2.0,2.7817354727848667
625519,4172.0,4174.0,177.0,-5.650248799090648
633973,307.0,604.0,12.0,-8.12317261203885
624597,595.0,3361.0,150.0,-7.76581760769595
625485,430.0,2088.0,177.0,-5.976537804915526
633907,2088.0,2852.0,12.0,0.2985616117352325
627705,4176.0,595.0,103.0,-5.021063547802045
647890,340.0,4172.0,116.0,0.6248090700091635
627604,2088.0,604.0,103.0,-6.428412616275255
642337,555.0,4174.0,2.0,-6.318768014393243
642416,430.0,4176.0,2.0,-2.60630026445508
647856,555.0,307.0,116.0,1.3127244204810389
642414,430.0,4175.0,2.0,7.836568163408344
644724,3297.0,595.0,60.0,-3.74259474010929
647967,307.0,4174.0,116.0,0.5712984169365986
642341,555.0,307.0,2.0,0.6629977366038474
644729,4172.0,2088.0,60.0,6.90409811595294
