,drug_row,drug_col,cell_line_name,synergy_loewe
618322,751.0,827.0,130.0,5.22878715990808
618237,216.0,216.0,129.0,3.01958081074194
618329,2490.0,216.0,130.0,4.5946583100249
618339,3023.0,252.0,130.0,4.85180341928879
618307,4240.0,556.0,130.0,10.1048003745584
618261,4240.0,751.0,129.0,-1.01136326578721
618182,296.0,556.0,129.0,13.8020322694319
618292,345.0,4077.0,130.0,24.3927824977721
618216,3023.0,556.0,129.0,1.29923275799126
618235,4240.0,827.0,129.0,2.38817441461536
618294,325.0,4077.0,130.0,8.9904695306415
618210,827.0,556.0,129.0,7.58662354466347
618211,216.0,556.0,129.0,1.59321406665195
618209,556.0,556.0,129.0,-2.1304197230337
618326,345.0,827.0,130.0,14.512295079969
618269,345.0,3023.0,129.0,9.19034107093898
618239,2490.0,216.0,129.0,-2.13585996106521
618200,341.0,4077.0,129.0,6.36256124776906
618305,283.0,556.0,130.0,-11.1386839346186
618232,751.0,827.0,129.0,2.12334237394806
618208,2373.0,420.0,129.0,1.56811459257003
618271,345.0,4240.0,129.0,-0.0003875771135501
618287,295.0,4077.0,130.0,6.97408674099009
618358,4240.0,3023.0,130.0,6.1454322523865
618243,4240.0,216.0,129.0,-9.01904360878173
618218,331.0,331.0,129.0,-3.49249431361867
618323,283.0,827.0,130.0,4.72637537041748
618280,329.0,556.0,130.0,13.1417495769404
618354,3023.0,283.0,130.0,5.24983149630214
618223,751.0,331.0,129.0,2.80693934320083
618288,359.0,4077.0,130.0,6.58537496445202
618360,4240.0,4240.0,130.0,-2.45114785766551
618264,3023.0,283.0,129.0,10.9595809012269
618357,3023.0,3023.0,130.0,-2.05248488144346
618351,4240.0,751.0,130.0,-0.427165616303708
618252,2490.0,2490.0,129.0,3.16556237602904
618188,352.0,556.0,129.0,11.9876434104709
618293,329.0,4077.0,130.0,6.32731682513506
618320,252.0,827.0,130.0,10.1468685582373
618246,2490.0,252.0,129.0,1.67863952520547
618226,4240.0,331.0,129.0,5.3477150365625
618281,325.0,556.0,130.0,11.1218764907263
618224,283.0,331.0,129.0,-12.0832799471356
618343,751.0,2490.0,130.0,11.2887444003834
618191,325.0,556.0,129.0,11.881330180563
618238,252.0,216.0,129.0,2.05496144900221
618273,300.0,556.0,130.0,6.374009407118
618297,1483.0,4077.0,130.0,-12.5586227980115
618291,352.0,4077.0,130.0,9.96733272188068
618335,252.0,252.0,130.0,-0.610590135964718
618341,345.0,252.0,130.0,7.36409871806405
618192,334.0,556.0,129.0,14.1160353860382
618198,359.0,4077.0,129.0,6.81941997282664
618319,216.0,827.0,130.0,4.54276955647539
618325,4240.0,827.0,130.0,-1.68096669916482
618185,359.0,556.0,129.0,12.2691331838734
618202,345.0,4077.0,129.0,11.6565369521442
618231,2490.0,827.0,129.0,2.30287474660192
618275,359.0,556.0,130.0,-10.3905463891463
618332,3023.0,216.0,130.0,7.31960021662298
618190,329.0,556.0,129.0,7.59075943239099
618312,2490.0,331.0,130.0,0.354190802244421
618184,295.0,556.0,129.0,13.2261360951267
618334,345.0,216.0,130.0,-4.04699906346504
618253,751.0,2490.0,129.0,4.00716863248469
618247,751.0,252.0,129.0,5.37251312712532
618315,3023.0,331.0,130.0,3.37418025119754
618242,3023.0,216.0,129.0,3.01274528896156
618316,4240.0,331.0,130.0,6.97801652955535
618263,283.0,283.0,129.0,-0.505307154314173
618359,345.0,3023.0,130.0,22.7755445381919
618283,331.0,556.0,130.0,-0.0004186315686316
618353,283.0,283.0,130.0,0.0373051338088122
618300,827.0,556.0,130.0,8.51047828197652
618236,345.0,827.0,129.0,2.38747026874274
618259,283.0,751.0,129.0,-0.460732539201716
618299,556.0,556.0,130.0,-1.44582956969802
618244,345.0,216.0,129.0,-2.30792938269466
618296,331.0,4077.0,130.0,-2.73737586121405
618338,283.0,252.0,130.0,5.15470333144041
618207,1483.0,4077.0,129.0,-11.0740165481954
618258,751.0,751.0,129.0,-3.7845177053018
618279,345.0,556.0,130.0,-0.0003745735080447
618222,2490.0,331.0,129.0,-1.96906280096163
618355,4240.0,283.0,130.0,-0.298840896478776
618260,3023.0,751.0,129.0,-0.129597033215597
618265,4240.0,283.0,129.0,2.93737606684471
618340,4240.0,252.0,130.0,4.55049481929535
618230,252.0,827.0,129.0,7.34035531819402
618217,4240.0,556.0,129.0,7.2535301899272
618318,827.0,827.0,130.0,-3.02874457947216
618349,283.0,751.0,130.0,2.41469810148251
618183,300.0,556.0,129.0,13.1406137421302
618250,4240.0,252.0,129.0,4.08212784613031
618342,2490.0,2490.0,130.0,0.236330286809868
618314,283.0,331.0,130.0,-18.9571144487863
618310,216.0,331.0,130.0,-3.72107735949821
618327,216.0,216.0,130.0,5.78338846957217
618295,334.0,4077.0,130.0,1.38078699121892
618278,352.0,556.0,130.0,-12.366892635634
618333,4240.0,216.0,130.0,-1.10898302476462
618361,345.0,4240.0,130.0,-0.0003875771135501
618206,331.0,4077.0,129.0,10.6337009643806
618274,295.0,556.0,130.0,10.0945765039914
618317,345.0,331.0,130.0,11.2765293834266
618199,343.0,4077.0,129.0,4.92184214522411
618301,216.0,556.0,130.0,3.82081121536292
618313,751.0,331.0,130.0,-0.588803992684132
