,drug_row,drug_col,cell_line_name,synergy_zip
240107,453.0,4213.0,66.0,4.10711773924668
288288,2045.0,331.0,88.0,8.38810048971611
78093,554.0,540.0,20.0,-3.8684274843091
78559,779.0,330.0,22.0,-12.224387392713
65191,3325.0,219.0,11.0,-0.905348574754455
619434,1923.0,3311.0,137.0,-0.325426635600593
288139,453.0,3944.0,87.0,11.9713471405637
76472,554.0,2764.0,14.0,18.3971106223233
620087,1923.0,2045.0,142.0,2.04685378509056
620790,282.0,737.0,145.0,1.00548426601466
78375,1231.0,3311.0,21.0,-7.52733303884607
620267,467.0,437.0,143.0,7.30565151587474
217958,3938.0,4213.0,55.0,29.8376892993762
619394,3078.0,779.0,137.0,2.92680754511235
240341,3938.0,371.0,67.0,9.20877046288769
75856,163.0,295.0,13.0,4.82916815388028
240024,4082.0,282.0,65.0,0.868041316174757
287220,3938.0,3945.0,77.0,2.81041817243195
239235,453.0,554.0,61.0,9.9563971644194
82581,467.0,788.0,43.0,-1.49300640950824
81693,160.0,546.0,36.0,0.243036234129406
81757,1867.0,330.0,37.0,5.13423003845685
287703,3938.0,3946.0,82.0,1.59516730586983
239182,602.0,2050.0,60.0,-4.12854270676278
287928,779.0,3945.0,84.0,1.23393406345708
48412,3311.0,2128.0,6.0,0.412899278227704
80599,3325.0,331.0,33.0,7.1136588841373
81124,554.0,208.0,35.0,109.977992155377
282028,3938.0,3078.0,76.0,-8.47922445329459
81142,2045.0,748.0,35.0,29.6275170120552
75888,187.0,2890.0,13.0,-2.71856284697872
620535,3946.0,4166.0,144.0,0.285914758930753
288793,3945.0,4087.0,94.0,8.3371704120233
78509,3078.0,282.0,22.0,-6.24569203419796
81627,779.0,748.0,36.0,0.613250925756538
53649,1971.0,554.0,7.0,18.6461627763594
77294,160.0,772.0,16.0,4.03928505614258
621005,3311.0,157.0,146.0,-5.68977176390173
78171,779.0,2622.0,20.0,3.17223309238375
77310,160.0,787.0,16.0,2.64961770705282
79642,187.0,540.0,27.0,4.14197181192812
620290,1923.0,219.0,143.0,-1.56919855079483
79781,2045.0,2039.0,27.0,0.8255349237129
76039,2045.0,1867.0,13.0,-4.57032054782575
240022,4082.0,3945.0,65.0,2.11688644496352
80815,779.0,330.0,34.0,4.75317337753315
78813,2048.0,331.0,24.0,7.90979293154381
79600,163.0,2039.0,27.0,-4.52070151732853
78063,602.0,1867.0,20.0,2.78218635464037
80017,3940.0,331.0,29.0,1.8980850731566
287279,3944.0,3941.0,78.0,26.7130297244125
81305,330.0,295.0,36.0,1.38087176476211
620122,219.0,1321.0,142.0,-5.06027091429918
80473,330.0,3311.0,33.0,7.85029323747118
53753,330.0,772.0,8.0,-3.03135999687513
76720,3078.0,282.0,15.0,-1.67837247828921
620214,3311.0,187.0,142.0,8.66862605642624
78841,3941.0,330.0,24.0,-7.02475706337933
76282,163.0,3195.0,14.0,4.97974438253734
76826,2128.0,300.0,15.0,-10.1771029965874
620610,3311.0,737.0,144.0,4.40405978897097
288902,3938.0,3078.0,95.0,-3.39213311141583
77707,779.0,2045.0,19.0,0.57863483266667
53611,3939.0,330.0,7.0,1.00217288658591
228507,3938.0,4211.0,57.0,-0.740346885618924
619415,467.0,282.0,137.0,0.240429041879705
54044,2045.0,1896.0,8.0,375.007523186255
633715,187.0,282.0,34.0,-9.30126722316465
233827,554.0,4211.0,59.0,14.6877929776262
650575,219.0,787.0,14.0,-0.0626110184441
245797,282.0,68.0,69.0,1.98737517295409
77983,1896.0,330.0,20.0,-0.0975047629264213
619997,157.0,4166.0,140.0,-0.536504571653796
77633,3939.0,2045.0,19.0,7.88343458161703
75796,467.0,748.0,13.0,10.3990160240785
620763,554.0,737.0,145.0,3.56581045324154
76345,187.0,3311.0,14.0,2.49992487548021
77956,187.0,4210.0,20.0,18.7437072406991
620724,219.0,4208.0,145.0,-8.66954583009246
619937,554.0,3078.0,140.0,4.09928383769272
76156,3939.0,330.0,14.0,-4.62897280424297
79700,219.0,301.0,27.0,7.19962757414901
81905,3928.0,2045.0,38.0,8.85775009579486
288086,3938.0,3941.0,86.0,-5.41826232191864
619052,187.0,3940.0,135.0,9.98862198022288
77194,2045.0,562.0,16.0,-2.69546568032696
75838,163.0,837.0,13.0,-1.94771535149521
81081,602.0,301.0,35.0,13.3766454414779
81364,1321.0,282.0,36.0,-2.35713564316773
287651,370.0,4216.0,81.0,2.86131799353419
81622,779.0,1896.0,36.0,0.0238010332833125
76466,554.0,3195.0,14.0,129.61346437584
619265,219.0,748.0,136.0,1.32828909181095
