,drug_row,drug_col,cell_line_name,synergy_zip
240149,4082.0,282.0,66.0,4.61057816591134
288364,3938.0,4216.0,89.0,-3.27312980908441
78086,602.0,466.0,20.0,19.6798529504409
78549,1231.0,2045.0,22.0,5.26208037582415
70413,330.0,3311.0,12.0,-0.883709301404904
619471,3946.0,3940.0,137.0,1.98975469872172
288221,370.0,4087.0,87.0,4.82292518391457
76484,2045.0,2039.0,14.0,23.1777411149534
620102,187.0,3940.0,142.0,-4.58025198247573
620786,282.0,4166.0,145.0,-1.39622540699991
78377,219.0,330.0,21.0,9.20650179829713
620264,3940.0,4208.0,143.0,12.7561044499807
217981,554.0,157.0,55.0,191.699390793009
619430,1923.0,554.0,137.0,-2.37320096770833
245764,3938.0,3078.0,69.0,-0.947876166379965
75871,187.0,4209.0,13.0,-0.777237805200774
240071,2050.0,3945.0,65.0,-0.954172394551205
287285,467.0,3938.0,78.0,20.2751247043224
239267,4081.0,371.0,61.0,2.70798054620831
82587,163.0,2622.0,43.0,1.7931833529703
81643,779.0,562.0,36.0,-0.368642142516874
81750,187.0,2045.0,37.0,5.01205097636823
287760,467.0,3078.0,83.0,31.0272564426689
239218,714.0,3945.0,60.0,3.81803096768459
287999,3938.0,3950.0,85.0,3.68274852531703
48411,3311.0,2045.0,6.0,-3.15450463376959
80587,300.0,2045.0,33.0,-0.173682524127714
81090,554.0,281.0,35.0,-1.42132678617831
287179,453.0,3944.0,77.0,-5.64325876109862
81106,554.0,772.0,35.0,-5.99255740558713
75904,1896.0,2045.0,13.0,-7.56096208794351
620528,219.0,4208.0,144.0,7.22037832127888
288837,2046.0,3945.0,94.0,2.16761130667202
78499,2048.0,219.0,22.0,0.932961286700668
81610,3928.0,2045.0,36.0,-2.16907117221691
53652,1971.0,3311.0,7.0,-1.52564676894428
77285,160.0,4209.0,16.0,-0.153034726994826
621004,3311.0,3325.0,146.0,0.768776255180243
78162,2045.0,787.0,20.0,-1.58407191503551
77302,160.0,3928.0,16.0,14.1639888957866
79655,187.0,556.0,27.0,-2.82929101105631
620284,1923.0,437.0,143.0,15.5684101104959
79776,554.0,788.0,27.0,14.9456496370796
76054,2045.0,301.0,13.0,1.83182511176848
240070,2045.0,3942.0,65.0,-2.06189739060769
80797,219.0,282.0,34.0,9.5729835378773
78822,3078.0,3940.0,24.0,-2.71352016801055
79603,163.0,3010.0,27.0,1.5106923115723
78058,602.0,4209.0,20.0,7.81694043363313
80011,3078.0,3940.0,29.0,1.81292017883075
287338,282.0,68.0,78.0,-3.00736607038886
81270,160.0,787.0,35.0,-0.625820337277324
620129,219.0,232.0,142.0,-9.34545797426289
80461,331.0,3311.0,33.0,26.98242817536
53757,330.0,3195.0,8.0,-3.7138513090618
76733,3940.0,3311.0,15.0,-5.02127189306584
620222,3311.0,157.0,142.0,21.6699192042776
78850,1321.0,330.0,24.0,-20.6121487563526
76303,1971.0,2045.0,14.0,0.376864076785019
76869,330.0,3010.0,16.0,1.94395762821943
620606,3311.0,3940.0,144.0,-3.75133459987212
288941,3325.0,4216.0,95.0,39.6141769076983
77701,2045.0,554.0,19.0,-3.8548809640686
53610,3939.0,331.0,7.0,12.0048647282768
228541,2045.0,4088.0,57.0,5.49125204287374
619451,187.0,3938.0,137.0,4.12565457773183
54064,2045.0,295.0,8.0,-6.33391655895385
631710,163.0,331.0,8.0,-2.18611221751818
239105,453.0,4082.0,60.0,7.15206626442923
650570,219.0,3928.0,14.0,1.2105268693443554
266283,163.0,3945.0,73.0,0.406014329238878
77979,187.0,788.0,20.0,5.44040576253442
620013,219.0,187.0,141.0,54.8994808401218
77632,3939.0,554.0,19.0,0.660631361412883
75803,467.0,232.0,13.0,3.81951671117433
620755,3938.0,737.0,145.0,-2.5633437912556
76367,219.0,281.0,14.0,-14.9971851309888
77957,187.0,1867.0,20.0,-7.99224797820774
620722,219.0,779.0,145.0,-3.63689485761211
619955,2045.0,3311.0,140.0,1.36342799531844
76182,330.0,3336.0,14.0,-1.67821888691015
79701,219.0,356.0,27.0,-1.51007853184974
81904,3928.0,330.0,38.0,18.7008857423538
288162,3945.0,3943.0,87.0,-1.04758336082765
619106,3938.0,779.0,135.0,-1.25366041624889
77196,2045.0,788.0,16.0,-0.814842492602129
75854,163.0,301.0,13.0,0.555911798551837
81046,219.0,295.0,35.0,24.4323443779548
81340,467.0,748.0,36.0,-2.12327793711927
287698,3938.0,3943.0,82.0,-2.91390334693542
81606,2045.0,788.0,36.0,1.75107466279236
76480,554.0,208.0,14.0,-11.8990817112367
619301,3938.0,737.0,136.0,-2.25686772154927
288597,453.0,3520.0,92.0,1.26373323823924
288587,370.0,4091.0,91.0,8.69969429273118
80741,3942.0,554.0,34.0,-7.95979997546021
81918,282.0,554.0,38.0,0.75108009803416
59692,554.0,466.0,9.0,2.77605209215944
240206,160.0,4212.0,66.0,5.6167930767196
266339,3520.0,3941.0,73.0,4.60610227306153
239189,554.0,4212.0,60.0,9.87996676619327
288690,3942.0,556.0,93.0,-11.3689114779335
53628,2048.0,3311.0,7.0,18.4361936223968
70532,2128.0,554.0,12.0,1.9673303510787
620639,330.0,737.0,145.0,1.2292625686854
80176,187.0,219.0,30.0,-8.68516956765414
228498,4083.0,3945.0,57.0,2.54133295142361
288022,282.0,4087.0,85.0,5.43082116837405
78468,282.0,331.0,171.0,6.52748862606215
619999,157.0,748.0,140.0,2.76976242878235
239609,453.0,1337.0,62.0,12.3063281875453
