,drug_row,drug_col,cell_line_name,synergy_hsa
650568,2677.0,544.0,128.0,11.20807509
634626,2677.0,544.0,184.0,10.30327979
623029,150.0,544.0,107.0,11.171249726666666
623030,3186.0,544.0,107.0,7.587783597666667
650564,2063.0,544.0,128.0,21.57789141
634627,157.0,544.0,184.0,-6.841116129333334
650565,150.0,544.0,128.0,23.636302606666664
650563,828.0,544.0,128.0,31.98838080666667
623027,828.0,544.0,107.0,10.49775778
634624,3186.0,544.0,184.0,4.977516977333333
650569,157.0,544.0,128.0,11.98556816
623033,157.0,544.0,107.0,14.312595533333331
634625,4172.0,544.0,184.0,-13.061567733333334
635249,4172.0,544.0,170.0,-4.666290515
650567,4172.0,544.0,128.0,11.852212943333331
623032,2677.0,544.0,107.0,5.769923078666667
