,drug_row,drug_col,cell_line_name,synergy_loewe
644460,453.0,787.0,175.0,-0.0003273428048866
644458,1589.0,787.0,175.0,-0.0003875759912575
644455,630.0,406.0,175.0,-0.000370331424326
644456,630.0,787.0,175.0,-0.0003135891706737
640885,630.0,406.0,161.0,-15.40139324757587
644462,453.0,1589.0,175.0,-0.0003273428048866
640889,453.0,406.0,161.0,-0.931233226049628
644454,406.0,1589.0,175.0,-0.0003273428048866
644457,630.0,1589.0,175.0,-0.0003135891706737
644459,453.0,406.0,175.0,-0.0003875764311773
640887,630.0,1589.0,161.0,-7.2117117695233555
640891,453.0,630.0,161.0,-14.106328485631227
