,drug_row,drug_col,cell_line_name,synergy_zip
156734,211.0,604.0,47.0,-0.436947452459978
157504,1004.0,604.0,47.0,8.65179278343413
158524,15.0,127.0,47.0,125.244151090653
158425,491.0,123.0,47.0,114.723221819661
158286,1787.0,604.0,47.0,27.9333223387336
158271,1772.0,604.0,47.0,15.4664418122805
157855,1355.0,604.0,47.0,8.86755681973453
157185,680.0,604.0,47.0,-6.71344584351851
157105,569.0,604.0,47.0,3.23354580337455
158463,227.0,788.0,47.0,5.14612474640917
158043,1542.0,604.0,47.0,46.9151156216839
158752,228.0,406.0,47.0,1.1193068329237
157994,1493.0,604.0,47.0,15.0040971581267
157341,841.0,604.0,47.0,21.9661463318964
157164,648.0,604.0,47.0,133.306870899504
157786,1286.0,604.0,47.0,0.194979634386163
156878,356.0,604.0,47.0,11.408121967102
156552,27.0,604.0,47.0,1.28496379401624
157270,768.0,604.0,47.0,1.79470171901008
157476,976.0,604.0,47.0,7.61769651878255
158035,1534.0,604.0,47.0,66.5229373514363
158058,1557.0,604.0,47.0,44.4876357731293
158438,75.0,123.0,47.0,6.90082217079728
156535,9.0,604.0,47.0,9.03200161125741
156606,84.0,604.0,47.0,-0.402190162755966
156831,307.0,604.0,47.0,4.49294505561633
158161,1662.0,604.0,47.0,0.942709103069113
156933,412.0,604.0,47.0,6.15835070773869
156608,86.0,604.0,47.0,2.28883955407885
158051,1550.0,604.0,47.0,65.6234823412349
157820,1320.0,604.0,47.0,5.66096096066478
158396,1275.0,316.0,47.0,-3.98990100432724
156614,92.0,604.0,47.0,3.47834807384907
158615,453.0,475.0,47.0,2.91798682758731
157125,593.0,604.0,47.0,-13.727163866766
632344,3932.0,604.0,48.0,7.582762372126783
157505,1005.0,604.0,47.0,1.42975777092305
158442,407.0,123.0,47.0,0.582458119703094
158200,1701.0,604.0,47.0,-9.69915236862633
158375,731.0,101.0,47.0,-1.64293711722135
158040,1539.0,604.0,47.0,77.4103553458353
158818,15.0,31.0,47.0,0.0793020522942199
157351,851.0,604.0,47.0,9.0695161591077
156571,47.0,604.0,47.0,5.18192154887529
157365,865.0,604.0,47.0,10.8153686564143
157989,1488.0,604.0,47.0,19.6810727856006
157893,1393.0,604.0,47.0,4.69806019474013
157720,1220.0,604.0,47.0,9.28617736680086
157109,573.0,604.0,47.0,42.3434067418698
157773,1273.0,604.0,47.0,11.7652019404424
157137,605.0,604.0,47.0,-3.52263044808234
157277,775.0,604.0,47.0,-1.06746731777237
158692,406.0,227.0,47.0,-1.6810474774178
632355,1568.0,604.0,48.0,5.954056949444021
158420,216.0,316.0,47.0,114.144009988775
158619,1330.0,475.0,47.0,-10.2405360090626
157767,1267.0,604.0,47.0,10.8607815143254
158224,1725.0,604.0,47.0,21.9960098969649
157012,496.0,604.0,47.0,-0.764790536995234
157319,819.0,604.0,47.0,19.948912711349
157868,1368.0,604.0,47.0,5.69640113403128
156877,355.0,604.0,47.0,8.18424977266826
156769,245.0,604.0,47.0,6.93229432143105
158526,753.0,37.0,47.0,126.163576432875
157323,823.0,604.0,47.0,30.2299993145978
158314,1815.0,604.0,47.0,2.24134974109362
158219,1720.0,604.0,47.0,15.4177983808592
158069,1569.0,604.0,47.0,41.976374980753
156668,146.0,604.0,47.0,14.6158181486208
157534,1034.0,604.0,47.0,16.4092161239528
158389,31.0,101.0,47.0,-0.102553393144286
157452,952.0,604.0,47.0,2.56076667855938
157434,934.0,604.0,47.0,5.67351753244068
632341,37.0,296.0,48.0,-0.5092869717373403
158605,407.0,72.0,47.0,5.66944295211839
157910,1410.0,604.0,47.0,12.2548707670061
158631,216.0,475.0,47.0,5.04829264846198
157887,1387.0,604.0,47.0,7.27933867457097
157966,1466.0,604.0,47.0,13.4454188225724
156845,321.0,604.0,47.0,9.02573800763546
158403,475.0,316.0,47.0,64.7637156100108
157350,850.0,604.0,47.0,14.328644883018
157414,914.0,604.0,47.0,8.1062579425982
158443,419.0,123.0,47.0,9.60656438107286
632298,790.0,604.0,47.0,0.0204802973653959
157708,1208.0,604.0,47.0,6.1224369326053
157969,1469.0,604.0,47.0,6.55716266661195
158664,1280.0,731.0,47.0,-3.6095879604303
157795,1295.0,604.0,47.0,7.34641760676703
157232,729.0,604.0,47.0,5.37931462690525
158534,397.0,37.0,47.0,108.935973965885
157379,879.0,604.0,47.0,4.7351426953014
157716,1216.0,604.0,47.0,4.53522827271271
158098,1599.0,604.0,47.0,13.6881963221743
158188,1689.0,604.0,47.0,-1.28265088332152
157649,1149.0,604.0,47.0,9.56426633517272
157121,589.0,604.0,47.0,12.2498454707458
158663,419.0,731.0,47.0,-6.77613967030902
