,drug_row,drug_col,cell_line_name,synergy_zip
618325,4240.0,827.0,130.0,5.44496523448789
618236,345.0,827.0,129.0,5.42257361576866
618332,3023.0,216.0,130.0,20.5040228820106
618341,345.0,252.0,130.0,8.1344832604125
618307,4240.0,556.0,130.0,14.1253541031433
618260,3023.0,751.0,129.0,15.3586073126616
618182,296.0,556.0,129.0,11.2339299738367
618290,341.0,4077.0,130.0,17.6890852156034
618218,331.0,331.0,129.0,16.4440817621974
618234,3023.0,827.0,129.0,5.37318567885278
618293,329.0,4077.0,130.0,9.90884748814135
618212,252.0,556.0,129.0,20.7642145066345
618213,2490.0,556.0,129.0,11.2466961000346
618211,216.0,556.0,129.0,2.80914057527011
618329,2490.0,216.0,130.0,10.5798079458071
618270,4240.0,4240.0,129.0,3.00693084329914
618239,2490.0,216.0,129.0,11.9518614150222
618202,345.0,4077.0,129.0,6.13712588904784
618306,3023.0,556.0,130.0,4.17602796138014
618233,283.0,827.0,129.0,14.2409144671842
618210,827.0,556.0,129.0,9.32798438175831
618271,345.0,4240.0,129.0,-1.9603279728891
618285,296.0,4077.0,130.0,10.7659297438447
618356,345.0,283.0,130.0,6.95711499916988
618243,4240.0,216.0,129.0,2.57866094719634
618220,216.0,331.0,129.0,21.4701672031147
618326,345.0,827.0,130.0,15.1661565003843
618280,329.0,556.0,130.0,30.7534609806159
618353,283.0,283.0,130.0,0.0583944170819874
618225,3023.0,331.0,129.0,9.86309626958595
618286,300.0,4077.0,130.0,9.96626404175637
618359,345.0,3023.0,130.0,25.0487255083385
618262,345.0,751.0,129.0,16.2575720950394
618355,4240.0,283.0,130.0,5.47764229295128
618351,4240.0,751.0,130.0,-2.36104971366663
618249,3023.0,252.0,129.0,14.1569745005587
618188,352.0,556.0,129.0,11.2119338140255
618291,352.0,4077.0,130.0,20.6762935234732
618323,283.0,827.0,130.0,9.48864280736362
618245,252.0,252.0,129.0,3.16929130315534
618227,345.0,331.0,129.0,11.3259551111047
618281,325.0,556.0,130.0,7.70617516838195
618226,4240.0,331.0,129.0,9.30776654437881
618346,4240.0,2490.0,130.0,29.5889528330522
618193,331.0,556.0,129.0,-1.96032798550904
618237,216.0,216.0,129.0,12.7226143084743
618273,300.0,556.0,130.0,12.1473199574728
618297,1483.0,4077.0,130.0,12.5948923466903
618289,343.0,4077.0,130.0,4.3622903803225
618337,751.0,252.0,130.0,10.1801572254442
618343,751.0,2490.0,130.0,26.4618802917385
618194,1483.0,556.0,129.0,4.81044306213369
618199,343.0,4077.0,129.0,9.49714924516121
618322,751.0,827.0,130.0,16.5333404219004
618328,252.0,216.0,130.0,10.2776684145932
618186,343.0,556.0,129.0,19.3433380106076
618204,325.0,4077.0,129.0,15.9652576693504
618230,252.0,827.0,129.0,17.7166192682606
618275,359.0,556.0,130.0,6.46489964568891
618334,345.0,216.0,130.0,11.1699041268494
618189,345.0,556.0,129.0,-1.9603279649645
618312,2490.0,331.0,130.0,5.77384127350929
618185,359.0,556.0,129.0,13.4400855325701
618336,2490.0,252.0,130.0,3.25543696039488
618251,345.0,252.0,129.0,14.7267733147237
618246,2490.0,252.0,129.0,0.0115138998642438
618316,4240.0,331.0,130.0,16.2849297760495
618241,283.0,216.0,129.0,16.7189870816714
618317,345.0,331.0,130.0,11.0262779850067
618261,4240.0,751.0,129.0,3.14392442615435
618358,4240.0,3023.0,130.0,16.1623145297251
618284,1483.0,556.0,130.0,2.05506009452122
618352,345.0,751.0,130.0,7.93822922203017
618301,216.0,556.0,130.0,2.21564866812424
618235,4240.0,827.0,129.0,11.2400544650585
618257,345.0,2490.0,129.0,7.46132147353315
618298,2373.0,420.0,130.0,16.4515398816215
618244,345.0,216.0,129.0,11.3050815224552
618295,334.0,4077.0,130.0,3.96995097533372
618340,4240.0,252.0,130.0,21.2328341405914
618209,556.0,556.0,129.0,-17.1564945770047
618256,4240.0,2490.0,129.0,19.8813929463597
618279,345.0,556.0,130.0,-1.9603279649645
618224,283.0,331.0,129.0,10.8223499245645
618354,3023.0,283.0,130.0,4.78526190295329
618259,283.0,751.0,129.0,13.8538806183315
618263,283.0,283.0,129.0,-2.05762126485048
618342,2490.0,2490.0,130.0,3.54688436114225
618229,216.0,827.0,129.0,17.5371499968107
618219,827.0,331.0,129.0,13.2035745830563
618321,2490.0,827.0,130.0,7.80497083445103
618350,3023.0,751.0,130.0,18.7781462161062
618184,295.0,556.0,129.0,16.2716577926863
618248,283.0,252.0,129.0,7.50853274174029
618344,283.0,2490.0,130.0,9.38056618889204
618315,3023.0,331.0,130.0,7.72648311387979
618310,216.0,331.0,130.0,14.7113528816359
618330,751.0,216.0,130.0,8.72190261800594
618294,325.0,4077.0,130.0,15.3098831466481
618277,341.0,556.0,130.0,19.1600583414248
618335,252.0,252.0,130.0,-1.45014542539561
618361,345.0,4240.0,130.0,-1.9603279728891
618207,1483.0,4077.0,129.0,9.57547086813084
618274,295.0,556.0,130.0,16.193832681366
618319,216.0,827.0,130.0,16.2262062117295
618200,341.0,4077.0,129.0,14.8095353813895
618302,252.0,556.0,130.0,6.40977322250195
618313,751.0,331.0,130.0,10.4455364228077
