,drug_row,drug_col,cell_line_name,synergy_zip
644459,453.0,406.0,175.0,-1.96032799340064
644456,630.0,787.0,175.0,-1.96032308764947
644453,406.0,787.0,175.0,-1.9603231098385896
644454,406.0,1589.0,175.0,-1.9603231098385896
640886,630.0,787.0,161.0,3.7648381458316726
644462,453.0,1589.0,175.0,-1.9603231098385896
640889,453.0,406.0,161.0,1.1973774771061452
640892,453.0,1589.0,161.0,4.817603987733033
644455,630.0,406.0,175.0,-1.9603279777219
644458,1589.0,787.0,175.0,-1.9603231132151
640888,1589.0,787.0,161.0,-1.0662329084960425
640891,453.0,630.0,161.0,-1.3783431396270671
