,drug_row,drug_col,cell_line_name,synergy_bliss
650566,3186.0,544.0,128.0,-4.173246409
634627,157.0,544.0,184.0,-2.712218755333333
623029,150.0,544.0,107.0,-2.124358276666667
623030,3186.0,544.0,107.0,-0.6141195686666666
650562,827.0,544.0,128.0,28.128312116666667
635247,150.0,544.0,170.0,-19.21034668333333
650564,2063.0,544.0,128.0,4.634871142333334
650561,829.0,544.0,128.0,14.176038906666667
623027,828.0,544.0,107.0,-2.0601815316666667
634625,4172.0,544.0,184.0,-15.07529046
650569,157.0,544.0,128.0,0.9764398376666668
634623,150.0,544.0,184.0,-15.512580686666666
634626,2677.0,544.0,184.0,5.480070305666668
635250,2677.0,544.0,170.0,-12.077642183333332
650565,150.0,544.0,128.0,7.095330118
623033,157.0,544.0,107.0,3.276439714
