,drug_row,drug_col,cell_line_name,synergy_bliss
623026,827.0,544.0,107.0,-3.1383598136666664
635251,157.0,544.0,170.0,-6.732844635666666
623031,4172.0,544.0,107.0,-0.8229091103333334
623027,828.0,544.0,107.0,-2.0601815316666667
635249,4172.0,544.0,170.0,0.5743052706666667
650567,4172.0,544.0,128.0,3.6808353256666666
623028,2063.0,544.0,107.0,-3.5682130083333328
623029,150.0,544.0,107.0,-2.124358276666667
650565,150.0,544.0,128.0,7.095330118
650563,828.0,544.0,128.0,22.98196711
650568,2677.0,544.0,128.0,-2.1221642443333333
650569,157.0,544.0,128.0,0.9764398376666668
634624,3186.0,544.0,184.0,-6.288946757333334
635248,3186.0,544.0,170.0,-10.420718706666667
650561,829.0,544.0,128.0,14.176038906666667
650566,3186.0,544.0,128.0,-4.173246409
623032,2677.0,544.0,107.0,-2.471344788
